t,p_trixi_0_9_0_0_,p_dibem_0_9_0_0_,p_exact_0_9_0_0_,p_trixi_0_0_0_9_,p_dibem_0_0_0_9_,p_exact_0_0_0_9_,p_trixi_0_65_0_65_,p_dibem_0_65_0_65_,p_exact_0_65_0_65_
2.650000000000e-01,3.537992505572e-11,-9.698167733666e-10,4.493883811311e-08,-1.065885256385e-14,4.179073865310e-11,-7.089623594373e-08,-1.212599105057e-16,-1.223266041030e-10,-7.374524214131e-08
2.700000000000e-01,4.750511065262e-11,-1.456911888811e-09,4.952946022907e-08,7.150764621290e-14,-2.908203997974e-12,-7.513227345390e-08,-5.918912570628e-16,-1.232127950654e-10,-8.565568688129e-08
2.750000000000e-01,5.290596886772e-11,-2.145873060401e-09,5.426222801964e-08,1.710987507953e-13,-8.136007341208e-11,-7.878411220713e-08,-1.250600099663e-15,-1.236379300601e-10,-9.860562734926e-08
2.800000000000e-01,4.755889645494e-11,-3.101942238388e-09,5.908271935452e-08,2.719668405384e-13,-2.050362283615e-10,-8.167384371988e-08,-1.960846869414e-15,-1.234752460448e-10,-1.125285777781e-07
2.850000000000e-01,2.737369314954e-11,-4.404931038922e-09,6.392545037407e-08,3.565410095605e-13,-3.888041515034e-10,-8.361386453892e-08,-2.546896920420e-15,-1.234150775967e-10,-1.273247977866e-07
2.900000000000e-01,-1.119217674154e-11,-6.148910965837e-09,6.871344072203e-08,4.029242808291e-13,-6.470937494210e-10,-8.441069277911e-08,-2.777820512382e-15,-1.223370358321e-10,-1.428593607060e-07
2.950000000000e-01,-7.075489748895e-11,-8.444683770007e-09,7.335800447513e-08,3.853173622278e-13,-9.981735464251e-10,-8.386949683236e-08,-2.381235940818e-15,-1.207443454821e-10,-1.589611277653e-07
3.000000000000e-01,-1.547644679376e-10,-1.141735038532e-08,7.775881930618e-08,2.577127924185e-13,-1.460531579239e-09,-8.179925779981e-08,-9.111885539827e-16,-1.187612502177e-10,-1.754227894244e-07
3.050000000000e-01,-2.592673774809e-10,-1.520346385151e-08,8.180432536117e-08,-2.629522927209e-14,-2.053496427952e-09,-7.801846672474e-08,1.908076945371e-15,-1.160679479516e-10,-1.920020742013e-07
3.100000000000e-01,-3.736568606411e-10,-1.994642158378e-08,8.537250946753e-08,-4.766432562643e-13,-2.795593298514e-09,-7.236122724300e-08,5.786943621830e-15,-1.134862020709e-10,-2.084241932728e-07
3.150000000000e-01,-4.876036889206e-10,-2.578630231007e-08,8.833212808058e-08,-1.105396035819e-12,-3.702420840666e-09,-6.468359013108e-08,1.021445949752e-14,-1.105857925523e-10,-2.243855742364e-07
3.200000000000e-01,-5.888666521055e-10,-3.284862344029e-08,9.054441309934e-08,-1.910247405738e-12,-4.785292071583e-09,-5.486991499203e-08,1.429679362945e-14,-1.082170367077e-10,-2.395588865385e-07
3.250000000000e-01,-6.640162835336e-10,-4.122349481094e-08,9.186529589282e-08,-2.871240503247e-12,-6.047676669987e-09,-4.283905013390e-08,1.673636925246e-14,-1.066388852497e-10,-2.535992791344e-07
3.300000000000e-01,-6.922252547998e-10,-5.093911876085e-08,9.214817303750e-08,-3.943821258303e-12,-7.481177458646e-09,-2.855010928572e-08,1.490836236171e-14,-1.057292705032e-10,-2.661517013306e-07
3.350000000000e-01,-6.620759529999e-10,-6.192847952173e-08,9.124721716374e-08,-4.988055541911e-12,-9.062936009626e-09,-1.200760216254e-08,5.607108276585e-15,-1.067853349806e-10,-2.768591509784e-07
3.400000000000e-01,-5.833668538065e-10,-7.398144769560e-08,8.902121299896e-08,-5.842975387332e-12,-1.074908990486e-08,6.734322778846e-09,-1.267762397270e-14,-1.104017358029e-10,-2.853716433821e-07
3.450000000000e-01,-4.735878596169e-10,-8.668413523203e-08,8.533787473876e-08,-6.328662534405e-12,-1.246812464448e-08,2.756873142059e-08,-4.112965597777e-14,-1.164223089419e-10,-2.913556257543e-07
3.500000000000e-01,-3.649414820004e-10,-9.934930477254e-08,8.007857131435e-08,-6.239856496993e-12,-1.411838713874e-08,5.033403588379e-08,-7.983517095967e-14,-1.264074246515e-10,-2.945035325525e-07
3.550000000000e-01,-3.062189463408e-10,-1.109204371337e-07,7.314335129771e-08,-5.351718568131e-12,-1.555756158255e-08,7.481357193343e-08,-1.275139437356e-13,-1.404647594995e-10,-2.945431767401e-07
3.600000000000e-01,-4.052501793455e-10,-1.198632797419e-07,6.445612489632e-08,-3.229895767759e-12,-1.659764178974e-08,1.007367454148e-07,-1.806442208534e-13,-1.582142518849e-10,-2.912466584472e-07
3.650000000000e-01,-8.136902606039e-10,-1.240371642125e-07,5.396982591742e-08,3.873405381601e-13,-1.699999062546e-08,1.277818005360e-07,-2.298798447483e-13,-1.791078106411e-10,-2.844384520211e-07
3.700000000000e-01,-1.658570202141e-09,-1.205405975572e-07,4.167133790093e-08,5.485598314255e-12,-1.647071955239e-08,1.555802067744e-07,-2.669507391219e-13,-2.024468931963e-10,-2.740023526302e-07
3.750000000000e-01,-3.100462150826e-09,-1.055396838455e-07,2.758592548237e-08,1.205244261486e-11,-1.465616728107e-08,1.837226188393e-07,-2.857895525909e-13,-2.248641311629e-10,-2.598870122768e-07
3.800000000000e-01,-5.316707398080e-09,-7.407337981013e-08,1.178086450675e-08,1.993367552726e-11,-1.114341890573e-08,2.117663019409e-07,-2.841718195076e-13,-2.402946317297e-10,-2.421098330690e-07
3.850000000000e-01,-8.499931292097e-09,-1.984575555895e-08,-5.632096144700e-09,2.880786644671e-11,-5.467754964690e-09,2.392438365571e-07,-2.658438471627e-13,-2.417646063793e-10,-2.207590198046e-07
3.900000000000e-01,-1.309509938922e-08,6.499746990955e-08,-2.449589747741e-08,3.799578865785e-11,2.882335690721e-09,2.656728653055e-07,-2.523559321379e-13,-2.169505370412e-10,-1.959936605296e-07
3.950000000000e-01,-1.936590166366e-08,1.900959112813e-07,-4.460955068387e-08,4.604868934775e-11,1.444618645765e-08,2.905666128667e-07,-3.063136248291e-13,-1.487955041219e-10,-1.680417875740e-07
4.000000000000e-01,-2.745859243967e-08,3.670924896536e-07,-6.573253577886e-08,5.150199598062e-11,2.976840566271e-08,3.134448710407e-07,-5.110584398488e-13,-1.402341918856e-11,-1.371964399422e-07
4.050000000000e-01,-3.767843305377e-08,6.098292024640e-07,-8.759334838993e-08,5.266509899309e-11,4.936461063440e-08,3.338450997457e-07,-9.816726668106e-13,2.173156307849e-10,-1.038098077085e-07
4.100000000000e-01,-5.039171873985e-08,9.345070534228e-07,-1.099038471427e-07,4.763705866115e-11,7.368094630302e-08,3.513332849587e-07,-1.865817458887e-12,5.859545148946e-10,-6.828561524593e-08
4.150000000000e-01,-6.604595140678e-08,1.359769987457e-06,-1.323818484989e-07,3.434942209098e-11,1.030381187471e-07,3.655142089886e-07,-3.344751338126e-12,1.142243501013e-09,-3.106997646296e-08
4.200000000000e-01,-8.602220107254e-08,1.906702249130e-06,-1.547854929075e-07,8.328937212099e-12,1.375683213433e-07,3.760408142785e-07,-5.841942654470e-12,1.949527995292e-09,7.358982551618e-09
4.250000000000e-01,-1.113619691422e-07,2.598682950709e-06,-1.769647470361e-07,-3.232084530503e-11,1.771370770669e-07,3.826223168140e-07,-9.670599062616e-12,3.082915917578e-09,4.650242492611e-08
4.300000000000e-01,-1.432224606454e-07,3.461074219011e-06,-1.989373939095e-07,-8.792767443731e-11,2.212614138122e-07,3.850308525725e-07,-1.505030782193e-11,4.632610801760e-09,8.585262795420e-08
4.350000000000e-01,-1.835597773819e-07,4.520676106532e-06,-2.210004846543e-07,-1.589346356485e-10,2.690154105487e-07,3.831064010166e-07,-2.227391297857e-11,6.702633361884e-09,1.249049675362e-07
4.400000000000e-01,-2.349097465593e-07,5.804901586858e-06,-2.438918302744e-07,-2.447929494157e-10,3.189327476346e-07,3.767598704492e-07,-3.162934060460e-11,9.408064570845e-09,1.631696419386e-07
4.450000000000e-01,-3.004800727644e-07,7.340609532374e-06,-2.690216126672e-07,-3.437805316836e-10,3.689111584740e-07,3.659742418628e-07,-4.339623163220e-11,1.287355750596e-08,2.001827551825e-07
4.500000000000e-01,-3.892565306213e-07,9.152521759842e-06,-2.988009486092e-07,-4.527622508097e-10,4.161204518172e-07,3.508037520018e-07,-5.840715209009e-11,1.722515685206e-08,2.355163938294e-07
4.550000000000e-01,-5.077961720900e-07,1.126116743785e-05,-3.371019637451e-07,-5.615248821964e-10,4.569278132361e-07,3.313711701539e-07,-7.680002589331e-11,2.258656218230e-08,2.687873661836e-07
4.600000000000e-01,-6.630725887837e-07,1.368025553746e-05,-3.898926350155e-07,-6.597106538133e-10,4.868381752068e-07,3.078632798640e-07,-9.883802884840e-11,2.905938971011e-08,2.996643267054e-07
4.650000000000e-01,-8.653162242020e-07,1.641343802613e-05,-4.661005125369e-07,-7.356574102435e-10,5.004758429175e-07,2.805247248808e-07,-1.252400631262e-10,3.671366825559e-08,3.278730739261e-07
4.700000000000e-01,-1.126838232674e-06,1.945035770786e-05,-5.787712977218e-07,-7.760093092819e-10,4.915974812524e-07,2.496504352006e-07,-1.571103620966e-10,4.555631191931e-08,3.531998787870e-07
4.750000000000e-01,-1.462279702035e-06,2.276195183210e-05,-7.465990343016e-07,-7.659421946745e-10,4.531719340090e-07,2.155768895985e-07,-1.960679446510e-10,5.551040323153e-08,3.754927748884e-07
4.800000000000e-01,-1.913875345220e-06,2.629493051379e-05,-9.959174982169e-07,-6.718235567501e-10,3.775116284725e-07,1.786724723387e-07,-2.476368709236e-10,6.636935984410e-08,3.946608229817e-07
4.850000000000e-01,-2.503265044190e-06,2.996542005927e-05,-1.363254203871e-06,-4.812894672275e-10,2.564932424212e-07,1.393272440604e-07,-3.172240036188e-10,7.775675211103e-08,4.106714403504e-07
4.900000000000e-01,-3.257127728681e-06,3.365173684687e-05,-1.898563248350e-06,-1.868022276193e-10,8.185283658938e-08,9.794237790155e-08,-4.123216804860e-10,8.906464881217e-08,4.235459557679e-07
4.950000000000e-01,-4.215070782177e-06,3.718632680678e-05,-2.669254256320e-06,2.188196728700e-10,-1.544152842212e-07,5.491960385724e-08,-5.441404361996e-10,9.939425569844e-08,4.333536150175e-07
5.000000000000e-01,-5.425133875537e-06,4.034689377599e-05,-3.765155356121e-06,7.368641658760e-10,-4.595709677466e-07,1.065089005061e-08,-7.275956110551e-10,1.074736661862e-07,4.402043141161e-07
5.050000000000e-01,-6.945167735904e-06,4.284682467687e-05,-5.304555725886e-06,1.361460329714e-09,-8.395395136578e-07,-3.449136477265e-08,-9.819307755014e-10,1.115748129988e-07,4.442403720321e-07
5.100000000000e-01,-8.956007659821e-06,4.432503257598e-05,-7.441461533335e-06,2.084500339191e-09,-1.298230858593e-06,-8.016337301473e-08,-1.363656325529e-09,1.094179294104e-07,4.456276693388e-07
5.150000000000e-01,-1.153981101356e-05,4.433540023464e-05,-1.037419890520e-05,2.839777903034e-09,-1.836782736206e-06,-1.260580281313e-07,-1.911008295912e-09,9.806732236162e-08,4.445464750258e-07
5.200000000000e-01,-1.482137734825e-05,4.233607017402e-05,-1.435552616868e-05,3.562039139415e-09,-2.452740219978e-06,-1.719118327859e-07,-2.674552912168e-09,7.382515895497e-08,4.411822551581e-07
5.250000000000e-01,-1.898011336659e-05,3.767887805684e-05,-1.970438894605e-05,4.174165161233e-09,-3.139203739292e-06,-2.175105023768e-07,-3.723955745004e-09,3.212461755428e-08,4.357166980545e-07
5.300000000000e-01,-2.423621527585e-05,2.959928382820e-05,-2.681936351251e-05,4.583480674226e-09,-3.883980336891e-06,-2.626930724576e-07,-5.145126230193e-09,-3.257592488408e-08,4.283191042275e-07
5.350000000000e-01,-3.085643943987e-05,1.720723430336e-05,-3.619382473255e-05,4.682003768367e-09,-4.668783357351e-06,-3.073543988433e-07,-7.042456885476e-09,-1.268858442274e-07,4.191381767147e-07
5.400000000000e-01,-3.969016367277e-05,-5.205590393273e-07,-4.843290340503e-05,4.202800055949e-09,-5.468525961632e-06,-3.514459725280e-07,-9.736919347840e-09,-2.585525501351e-07,4.082940995299e-07
5.450000000000e-01,-5.105789792119e-05,-2.474639933587e-05,-6.427211259730e-05,3.037342582317e-09,-6.250781907786e-06,-3.949749549526e-07,-1.336815412792e-08,-4.365124450179e-07,3.958706037073e-07
5.500000000000e-01,-6.551361596192e-05,-5.677482794619e-05,-8.459725975709e-05,1.060925875875e-09,-6.975464038231e-06,-4.380013667266e-07,-1.816362755618e-08,-6.708938499495e-07,3.819064955014e-07
5.550000000000e-01,-8.379548081818e-05,-9.805268642446e-05,-1.104652400131e-04,-1.858184644870e-09,-7.594800781030e-06,-4.806334534225e-07,-2.442900881083e-08,-9.729762097116e-07,3.663858558845e-07
5.600000000000e-01,-1.067710231642e-04,-1.501653446269e-04,-1.431252655382e-04,-5.834884423241e-09,-8.053672262853e-06,-5.230213189809e-07,-3.253247481733e-08,-1.355079379005e-06,3.492257962574e-07
5.650000000000e-01,-1.354479738143e-04,-2.148284474147e-04,-1.840395822970e-04,-1.096061700233e-08,-8.290382877417e-06,-5.653489374947e-07,-4.291263836739e-08,-1.830382195549e-06,3.302602640555e-07
5.700000000000e-01,-1.731276617425e-04,-2.938745270937e-04,-2.349022594422e-04,-1.755517581608e-08,-8.237923082435e-06,-6.078247279241e-07,-5.700451873162e-08,-2.412648674987e-06,3.092179352741e-07
5.750000000000e-01,-2.203885094628e-04,-3.892338699988e-04,-2.976546703968e-04,-2.530761095847e-08,-7.825777231506e-06,-6.506710256896e-07,-7.520497584783e-08,-3.115853869795e-06,2.856916848427e-07
5.800000000000e-01,-2.788753721491e-04,-5.029090984721e-04,-3.744961580181e-04,-3.402840583982e-08,-6.982308705194e-06,-6.941129093574e-07,-9.840447226550e-08,-3.953698092435e-06,2.590964504127e-07
5.850000000000e-01,-3.506126712777e-04,-6.369430165006e-04,-4.678875999110e-04,-4.346954772145e-08,-5.637743788398e-06,-7.383668844725e-07,-1.277451552741e-07,-4.939008198720e-06,2.286115026987e-07
5.900000000000e-01,-4.378256456893e-04,-7.933793936006e-04,-5.805451691503e-04,-5.329118482763e-08,-3.727737407790e-06,-7.836300036932e-07,-1.645683149129e-07,-6.083017189341e-06,1.931022182411e-07
5.950000000000e-01,-5.429383076087e-04,-9.742165262267e-04,-7.154219192623e-04,-6.305703894810e-08,-1.197488043138e-06,-8.300701596836e-07,-2.104344959699e-07,-7.394534679413e-06,1.510153302947e-07
6.000000000000e-01,-6.746857386307e-04,-1.181353596612e-03,-8.756748390695e-04,-7.179707295853e-08,1.993675179472e-06,-8.778183832316e-07,-2.707341847658e-07,-8.879012594968e-06,1.002402153233e-07
6.050000000000e-01,-8.321052383231e-04,-1.416530087084e-03,-1.064614423773e-03,-7.872673707216e-08,5.867336775347e-06,-9.269639073467e-07,-3.461188802632e-07,-1.053753936244e-05,3.792719771296e-08
6.100000000000e-01,-1.017994328862e-03,-1.681258732144e-03,-1.285633957103e-03,-8.303368078242e-08,1.042082372912e-05,-9.775526880685e-07,-4.394989678652e-07,-1.236578241057e-05,-3.974779127634e-08
6.150000000000e-01,-1.235420747506e-03,-1.976752797017e-03,-1.542116718403e-03,-8.386815912354e-08,1.562199620632e-05,-1.029590100465e-06,-5.544080778597e-07,-1.435293842062e-05,-1.378849625406e-07
6.200000000000e-01,-1.487413881328e-03,-2.303848729741e-03,-1.837319952849e-03,-8.038150465463e-08,2.140423081752e-05,-1.083048441513e-06,-6.949192001348e-07,-1.648073734161e-05,-2.632443366141e-07
6.250000000000e-01,-1.776915365475e-03,-2.662925573581e-03,-2.174234652046e-03,-7.175418855716e-08,2.766184219119e-05,-1.137879517983e-06,-8.657002862401e-07,-1.872258857212e-05,-4.247293673379e-07
6.300000000000e-01,-2.117811524631e-03,-3.053822795302e-03,-2.555421354351e-03,-5.557968917436e-08,3.424623615416e-05,-1.194032270774e-06,-1.084138454771e-06,-2.104294303528e-05,-6.339906548140e-07
6.350000000000e-01,-2.502509570217e-03,-3.475758521405e-03,-2.982824104766e-03,-3.290697791449e-08,4.096308817859e-05,-1.251475244618e-06,-1.350318500799e-06,-2.339698677576e-05,-9.061731686399e-07
6.400000000000e-01,-2.932304418835e-03,-3.927250431922e-03,-3.457566197682e-03,-3.853723762917e-09,4.757086476756e-05,-1.310223435793e-06,-1.673392578834e-06,-2.573077904997e-05,-1.260835016632e-06
6.450000000000e-01,-3.407799333651e-03,-4.406041813301e-03,-3.979732479195e-03,3.102823866713e-08,5.378100046252e-05,-1.370368474294e-06,-2.064186325655e-06,-2.798195507432e-05,-1.723068157434e-06
