t,p_dibem_0_9_0_0_,p_exact_0_9_0_0_,error_0_9_0_0_,p_dibem_0_0_0_9_,p_exact_0_0_0_9_,error_0_0_0_9_,p_dibem_0_65_0_65_,p_exact_0_65_0_65_,error_0_65_0_65_
4.200000000000e-01,1.906702249130e-06,-1.547854929075e-07,2.061487742037e-06,1.375683213433e-07,3.760408142785e-07,-2.384724929352e-07,1.949527995292e-09,7.358982551618e-09,-5.409454556326e-09
4.250000000000e-01,2.598682950709e-06,-1.769647470361e-07,2.775647697745e-06,1.771370770669e-07,3.826223168140e-07,-2.054852397471e-07,3.082915917578e-09,4.650242492611e-08,-4.341950900853e-08
4.300000000000e-01,3.461074219011e-06,-1.989373939095e-07,3.660011612920e-06,2.212614138122e-07,3.850308525725e-07,-1.637694387603e-07,4.632610801760e-09,8.585262795420e-08,-8.122001715244e-08
4.350000000000e-01,4.520676106532e-06,-2.210004846543e-07,4.741676591186e-06,2.690154105487e-07,3.831064010166e-07,-1.140909904679e-07,6.702633361884e-09,1.249049675362e-07,-1.182023341743e-07
4.400000000000e-01,5.804901586858e-06,-2.438918302744e-07,6.048793417133e-06,3.189327476346e-07,3.767598704492e-07,-5.782712281459e-08,9.408064570845e-09,1.631696419386e-07,-1.537615773677e-07
4.450000000000e-01,7.340609532374e-06,-2.690216126672e-07,7.609631145041e-06,3.689111584740e-07,3.659742418628e-07,2.936916611146e-09,1.287355750596e-08,2.001827551825e-07,-1.873091976765e-07
4.500000000000e-01,9.152521759842e-06,-2.988009486092e-07,9.451322708451e-06,4.161204518172e-07,3.508037520018e-07,6.531669981542e-08,1.722515685206e-08,2.355163938294e-07,-2.182912369774e-07
4.550000000000e-01,1.126116743785e-05,-3.371019637451e-07,1.159826940159e-05,4.569278132361e-07,3.313711701539e-07,1.255566430822e-07,2.258656218230e-08,2.687873661836e-07,-2.462008040013e-07
4.600000000000e-01,1.368025553746e-05,-3.898926350155e-07,1.407014817248e-05,4.868381752068e-07,3.078632798640e-07,1.789748953427e-07,2.905938971011e-08,2.996643267054e-07,-2.706049369953e-07
4.650000000000e-01,1.641343802613e-05,-4.661005125369e-07,1.687953853866e-05,5.004758429175e-07,2.805247248808e-07,2.199511180367e-07,3.671366825559e-08,3.278730739261e-07,-2.911594056705e-07
