t,p_trixi_0_9_0_0_,p_dibem_0_9_0_0_,p_exact_0_9_0_0_,p_trixi_0_0_0_9_,p_dibem_0_0_0_9_,p_exact_0_0_0_9_,p_trixi_0_65_0_65_,p_dibem_0_65_0_65_,p_exact_0_65_0_65_
6.000000000000e-02,2.220713733922e-16,-2.993432330078e-13,2.994081312128e-12,-3.100824297973e-17,2.311500113380e-12,-5.596331531414e-12,-9.886776800089e-23,-4.434822119241e-13,5.527984151723e-12
6.500000000000e-02,5.224038826315e-16,-3.922126160736e-13,4.655903515305e-12,-5.491810203500e-17,3.180040879076e-12,-8.841085242765e-12,2.890909364120e-23,-6.429363021774e-13,8.253527078806e-12
7.000000000000e-02,7.359521350745e-16,-5.059833423803e-13,7.076007384589e-12,-8.362658107682e-17,4.313664495075e-12,-1.363648943545e-11,4.174351429777e-22,-9.124141565829e-13,1.199928605018e-11
7.500000000000e-02,5.736104663083e-16,-6.644595933603e-13,1.054144586765e-11,-1.096166230867e-16,5.778463699168e-12,-2.059486030494e-11,1.049158240511e-21,-1.271938340888e-12,1.703783707405e-11
8.000000000000e-02,-2.564398407291e-16,-9.248553729429e-13,1.542991160910e-11,-1.207206259249e-16,7.628720339286e-12,-3.052738473745e-11,1.656657595189e-21,-1.762345277377e-12,2.368362279989e-11
8.500000000000e-02,-1.943952764766e-15,-1.349663945400e-12,2.223367032560e-11,-1.006532772437e-16,9.944563350335e-12,-4.449673510418e-11,1.693459615799e-21,-2.430314893577e-12,3.229094345848e-11
9.000000000000e-02,-4.458512100353e-15,-1.977847755542e-12,3.158814192923e-11,-2.665820615193e-17,1.283683302622e-11,-6.387961082757e-11,1.890555935532e-22,-3.288613537618e-12,4.324689756609e-11
9.500000000000e-02,-6.708132666524e-15,-2.926180399958e-12,4.430566202697e-11,1.400812380230e-16,1.636189327125e-11,-9.043993610673e-11,-4.368628063289e-21,-4.435211579578e-12,5.695780895762e-11
1.000000000000e-01,-6.805468625037e-15,-4.208509578886e-12,6.141584416902e-11,3.888724138305e-16,2.069474008990e-11,-1.264154831185e-10,-1.050276774894e-20,-5.868863474355e-12,7.382811085963e-11
1.050000000000e-01,-3.094658122323e-15,-5.981304469324e-12,8.421289510338e-11,6.986210053178e-16,2.584397147903e-11,-1.746184785960e-10,-1.472393626081e-20,-7.760475734561e-12,9.422742987046e-11
1.100000000000e-01,5.453533729556e-15,-8.254777652388e-12,1.143092310202e-10,1.024561297890e-15,3.196570105817e-11,-2.385479883244e-10,-1.181686156877e-20,-1.013557424317e-11,1.184411184857e-10
1.150000000000e-01,1.880358559978e-14,-1.117199615639e-11,1.536956988713e-10,1.298016370274e-15,3.910163747353e-11,-3.225137797488e-10,4.071750376767e-21,-1.318445822335e-11,1.466011891784e-10
1.200000000000e-01,3.518617042611e-14,-1.478905621868e-11,2.048099150102e-10,1.410928882186e-15,4.732963730273e-11,-4.317743961356e-10,3.902614979848e-20,-1.701200898796e-11,1.785931240481e-10
1.250000000000e-01,4.703765795722e-14,-1.918675301496e-11,2.706116726459e-10,1.155594689198e-15,5.669961206813e-11,-5.726857832312e-10,8.967787243960e-20,-2.174988268358e-11,2.139311156374e-10
1.300000000000e-01,4.569648010620e-14,-2.456790098685e-11,3.546627339053e-10,4.667796456111e-16,6.716621154754e-11,-7.528522621521e-10,1.282746808300e-19,-2.763512993682e-11,2.515964288690e-10
1.350000000000e-01,2.401821617983e-14,-3.117569244092e-11,4.612102569009e-10,-7.015314725733e-16,7.858496440800e-11,-9.812762302984e-10,1.210333989703e-19,-3.491560658454e-11,2.898347013263e-10
1.400000000000e-01,-2.238418617834e-14,-3.912430481587e-11,5.952746715945e-10,-2.330137829627e-15,9.087660358977e-11,-1.268506210595e-09,3.394048179399e-20,-4.374119378017e-11,3.259043818639e-10
1.450000000000e-01,-9.367379075098e-14,-4.892370444879e-11,7.627382913793e-10,-4.323940869090e-15,1.036648734337e-10,-1.626771014630e-09,-1.576048235314e-19,-5.449860648749e-11,3.557703790410e-10
1.500000000000e-01,-1.837202401053e-13,-6.100624541105e-11,9.704287134107e-10,-6.482787375860e-15,1.166267236931e-10,-2.070082429147e-09,-4.587262591269e-19,-6.743865353878e-11,3.737435470999e-10
1.550000000000e-01,-2.650448541955e-13,-7.597984111390e-11,1.226194586323e-09,-8.305397106672e-15,1.289788411910e-10,-2.614297277616e-09,-7.645856146308e-19,-8.306369341880e-11,3.720656375499e-10
1.600000000000e-01,-3.019755524549e-13,-9.444879200406e-11,1.538973538940e-09,-9.320002235578e-15,1.401254496855e-10,-3.277132771531e-09,-8.672561385836e-19,-1.016735029740e-10,3.404351562502e-10
1.650000000000e-01,-2.614735335020e-13,-1.171302471430e-10,1.918845248833e-09,-9.102730312938e-15,1.491089972878e-10,-4.078112603549e-09,-5.550823203406e-19,-1.236711231279e-10,2.654811517312e-10
1.700000000000e-01,-1.153834206188e-13,-1.446843027510e-10,2.377059994519e-09,-7.294725664963e-15,1.546700021244e-10,-5.038417935708e-09,3.473318819874e-19,-1.496157975793e-10,1.302034094323e-10
1.750000000000e-01,1.544746213240e-13,-1.781309546405e-10,2.926037887147e-09,-3.643490412385e-15,1.553836318039e-10,-6.180629298817e-09,1.923378100865e-18,-1.800612220074e-10,-8.660493699060e-11
1.800000000000e-01,5.554970930121e-13,-2.180735041256e-10,3.579347522536e-09,2.063607544601e-15,1.496114406460e-10,-7.528364235186e-09,4.088261184755e-18,-2.155399521846e-10,-4.109592365187e-10
1.850000000000e-01,1.032454340027e-12,-2.653427855915e-10,4.351627345182e-09,9.577618392678e-15,1.353821407762e-10,-9.105743896594e-09,6.013889625945e-18,-2.567484253971e-10,-8.742246338477e-10
1.900000000000e-01,1.456255174217e-12,-3.204601852717e-10,5.258482628954e-09,1.774691994288e-14,1.106825086545e-10,-1.093673519003e-08,6.417253712453e-18,-3.042484375336e-10,-1.513636200888e-09
1.950000000000e-01,1.690862560760e-12,-3.841943182211e-10,6.316310787782e-09,2.551491671955e-14,7.304543608371e-11,-1.304429627746e-08,4.002341221095e-18,-3.587055870432e-10,-2.372677674073e-09
2.000000000000e-01,1.584758619537e-12,-4.573300510019e-10,7.542083939258e-09,3.164136571277e-14,2.012934293150e-11,-1.544936912267e-08,-2.334462253580e-18,-4.208618747137e-10,-3.501340370010e-09
2.050000000000e-01,9.847029577401e-13,-5.406975694522e-10,8.953069477533e-09,3.476913159397e-14,-5.095595044750e-11,-1.816969662044e-08,-1.322001924042e-17,-4.915577437210e-10,-4.956185481452e-09
2.100000000000e-01,-3.077789471551e-13,-6.352160125877e-10,1.056647849518e-08,3.298971685503e-14,-1.427533568279e-10,-2.121846893560e-08,-2.851580975635e-17,-5.715689512468e-10,-6.800145094672e-09
2.150000000000e-01,-2.396157012996e-12,-7.423957569993e-10,1.239904440838e-08,2.425834535099e-14,-2.580425025346e-10,-2.460282569113e-08,-4.419011639797e-17,-6.618673149282e-10,-9.102021492648e-09
2.200000000000e-01,-4.995156118845e-12,-8.634413034292e-10,1.446653831407e-08,9.111215620677e-15,-3.991864275503e-10,-2.832224727337e-08,-5.338474600882e-17,-7.630642211869e-10,-1.193565540386e-08
2.250000000000e-01,-7.767160953357e-12,-1.000690789852e-09,1.678321327260e-08,-1.191579108373e-14,-5.687486289879e-10,-3.236686662274e-08,-4.898116911125e-17,-8.763337681893e-10,-1.537870775262e-08
2.300000000000e-01,-1.022446321775e-11,-1.156240134578e-09,1.936117086834e-08,-3.746755011379e-14,-7.685640259524e-10,-3.671574967429e-08,-2.432070278641e-17,-1.002427274462e-09,-1.951100689803e-08
2.350000000000e-01,-1.174462321427e-11,-1.332817519570e-09,2.220965819632e-08,-6.533094990453e-14,-1.000291602227e-09,-4.133521361571e-08,2.542771569157e-17,-1.142370953499e-09,-2.441245460830e-08
2.400000000000e-01,-1.131779302157e-11,-1.533300333193e-09,2.533432052204e-08,-9.168553945721e-14,-1.264694515148e-09,-4.617725885753e-08,1.026689550272e-16,-1.297050624830e-09,-3.016054150036e-08
2.450000000000e-01,-7.718989175024e-12,-1.761222060663e-09,2.873637090798e-08,-1.096854539507e-13,-1.562426710265e-09,-5.117818274711e-08,1.905438183071e-16,-1.467696753932e-09,-3.682738435105e-08
2.500000000000e-01,-8.531085865622e-13,-2.019978158927e-09,3.241174194452e-08,-1.145489587121e-13,-1.893309076114e-09,-5.625747664272e-08,2.540653540571e-16,-1.655742324606e-09,-4.447646511415e-08
2.550000000000e-01,9.177997991124e-12,-2.311957108342e-09,3.635017820143e-08,-1.017700073935e-13,-2.255423094687e-09,-6.131708875433e-08,2.528068888875e-16,-1.861502951657e-09,-5.315900515332e-08
2.600000000000e-01,2.169862193655e-11,-2.640034650813e-09,4.053432864261e-08,-6.782854492820e-14,-2.646697823963e-09,-6.624114874304e-08,1.421591092514e-16,-2.086278749111e-09,-6.291017970717e-08
2.650000000000e-01,3.537992505572e-11,-3.007106307779e-09,4.493883811311e-08,-1.065885256385e-14,-3.064615701287e-09,-7.089623594373e-08,-1.212599105057e-16,-2.331595471922e-09,-7.374524214131e-08
2.700000000000e-01,4.750511065262e-11,-3.416345861831e-09,4.952946022907e-08,7.150764621290e-14,-3.505517017529e-09,-7.513227345390e-08,-5.918912570628e-16,-2.599532785558e-09,-8.565568688129e-08
2.750000000000e-01,5.290596886772e-11,-3.868484990229e-09,5.426222801964e-08,1.710987507953e-13,-3.964002885892e-09,-7.878411220713e-08,-1.250600099663e-15,-2.890264566769e-09,-9.860562734926e-08
2.800000000000e-01,4.755889645494e-11,-4.366422591438e-09,5.908271935452e-08,2.719668405384e-13,-4.435197846952e-09,-8.167384371988e-08,-1.960846869414e-15,-3.206219190127e-09,-1.125285777781e-07
