t,p_dibem_0_9_0_0_,p_exact_0_9_0_0_,error_0_9_0_0_,p_dibem_0_0_0_9_,p_exact_0_0_0_9_,error_0_0_0_9_,p_dibem_0_65_0_65_,p_exact_0_65_0_65_,error_0_65_0_65_
5.000000000000e-02,-1.488740251683e-13,1.137201085339e-12,-1.286075110507e-12,1.154238731984e-12,-2.053868894435e-12,3.208107626419e-12,-2.025188414195e-13,2.251975941405e-12,-2.454494782825e-12
5.500000000000e-02,-2.238911421227e-13,1.874653101432e-12,-2.098544243554e-12,1.647992106767e-12,-3.445766760042e-12,5.093758866810e-12,-3.043460260897e-13,3.591398322438e-12,-3.895744348528e-12
6.000000000000e-02,-2.993432330078e-13,2.994081312128e-12,-3.293424545136e-12,2.311500113380e-12,-5.596331531414e-12,7.907831644794e-12,-4.434822119241e-13,5.527984151723e-12,-5.971466363647e-12
6.500000000000e-02,-3.922126160736e-13,4.655903515305e-12,-5.048116131379e-12,3.180040879076e-12,-8.841085242765e-12,1.202112612184e-11,-6.429363021774e-13,8.253527078806e-12,-8.896463380983e-12
7.000000000000e-02,-5.059833423803e-13,7.076007384589e-12,-7.581990726969e-12,4.313664495075e-12,-1.363648943545e-11,1.795015393053e-11,-9.124141565829e-13,1.199928605018e-11,-1.291170020677e-11
7.500000000000e-02,-6.644595933603e-13,1.054144586765e-11,-1.120590546101e-11,5.778463699168e-12,-2.059486030494e-11,2.637332400411e-11,-1.271938340888e-12,1.703783707405e-11,-1.830977541494e-11
8.000000000000e-02,-9.248553729429e-13,1.542991160910e-11,-1.635476698205e-11,7.628720339286e-12,-3.052738473745e-11,3.815610507674e-11,-1.762345277377e-12,2.368362279989e-11,-2.544596807727e-11
8.500000000000e-02,-1.349663945400e-12,2.223367032560e-11,-2.358333427100e-11,9.944563350335e-12,-4.449673510418e-11,5.444129845452e-11,-2.430314893577e-12,3.229094345848e-11,-3.472125835206e-11
9.000000000000e-02,-1.977847755542e-12,3.158814192923e-11,-3.356598968478e-11,1.283683302622e-11,-6.387961082757e-11,7.671644385379e-11,-3.288613537618e-12,4.324689756609e-11,-4.653551110371e-11
9.500000000000e-02,-2.926180399958e-12,4.430566202697e-11,-4.723184242693e-11,1.636189327125e-11,-9.043993610673e-11,1.068018293780e-10,-4.435211579578e-12,5.695780895762e-11,-6.139302053720e-11
1.000000000000e-01,-4.208509578886e-12,6.141584416902e-11,-6.562435374790e-11,2.069474008990e-11,-1.264154831185e-10,1.471102232084e-10,-5.868863474355e-12,7.382811085963e-11,-7.969697433398e-11
1.050000000000e-01,-5.981304469324e-12,8.421289510338e-11,-9.019419957270e-11,2.584397147903e-11,-1.746184785960e-10,2.004624500750e-10,-7.760475734561e-12,9.422742987046e-11,-1.019879056050e-10
1.100000000000e-01,-8.254777652388e-12,1.143092310202e-10,-1.225640086726e-10,3.196570105817e-11,-2.385479883244e-10,2.705136893825e-10,-1.013557424317e-11,1.184411184857e-10,-1.285766927288e-10
1.150000000000e-01,-1.117199615639e-11,1.536956988713e-10,-1.648676950276e-10,3.910163747353e-11,-3.225137797488e-10,3.616154172224e-10,-1.318445822335e-11,1.466011891784e-10,-1.597856474018e-10
