t,p_trixi_0_4_0_0_,p_dibem_0_4_0_0_,p_exact_0_4_0_0_,p_trixi_0_7_0_0_,p_dibem_0_7_0_0_,p_exact_0_7_0_0_,p_trixi_0_5_0_5_,p_dibem_0_5_0_5_,p_exact_0_5_0_5_
1.000000000000e-01,-1.162701540288e-11,-3.202455404496e-09,3.090792352259e-10,-1.332055171127e-17,9.667582557723e-13,3.090960728177e-10,-6.648313259315e-22,-2.577821120607e-13,3.090963692476e-10
1.100000000000e-01,-2.352483161250e-11,-6.142905007740e-09,5.731716262860e-10,-1.415456468786e-16,1.595679138607e-12,5.732137231900e-10,-6.507539136176e-22,-4.729072452525e-13,5.732142729151e-10
1.200000000000e-01,-4.486953593994e-11,-1.134794737537e-08,1.029130398473e-09,-2.483754377154e-16,2.476831785557e-12,1.029241492622e-09,1.720106754957e-21,-8.242517164543e-13,1.029242479696e-09
1.300000000000e-01,-8.115986026021e-11,-2.021060627591e-08,1.789606904053e-09,-1.259063110838e-16,3.555874747179e-12,1.789912132598e-09,4.137283142961e-21,-1.359941037642e-12,1.789913849181e-09
1.400000000000e-01,-1.432804605785e-10,-3.469315572701e-08,3.014462088120e-09,3.827729142903e-16,4.550953709669e-12,3.015317996264e-09,-2.339579401249e-21,-2.104830188821e-12,3.015320888052e-09
1.500000000000e-01,-2.536190258435e-10,-5.731998450678e-08,4.918688418709e-09,9.928009342013e-16,4.708154948937e-12,4.921093581717e-09,-2.243095616552e-20,-2.999266649807e-12,4.921098301247e-09
1.600000000000e-01,-4.459878144713e-10,-9.091897069957e-08,7.774391717288e-09,8.921768911510e-16,2.416134303736e-12,7.781074644791e-09,-3.271033054251e-20,-3.775180266850e-12,7.781082107141e-09
1.700000000000e-01,-7.808438180772e-10,-1.378854726265e-07,1.190188810895e-08,-7.647105234513e-16,-5.326058039548e-12,1.192009407781e-08,2.130797265904e-21,-3.730171304302e-12,1.192010550969e-08
1.800000000000e-01,-1.407969220120e-09,-1.986558911216e-07,1.764410968702e-08,-4.257771370314e-15,-2.352221210639e-11,1.769250252226e-08,7.107756811965e-20,-1.350286530568e-12,1.769251949018e-08
1.900000000000e-01,-2.531892432969e-09,-2.690110102574e-07,2.531806026682e-08,-7.735887977718e-15,-5.967033734710e-11,2.544325404259e-08,3.115376823121e-20,6.269894166521e-12,2.544327844391e-08
2.000000000000e-01,-4.506397708179e-09,-3.358269044190e-07,3.513643883198e-08,-8.346323279249e-15,-1.237121495575e-10,3.545132258257e-08,-2.648681322970e-19,2.424433347097e-11,3.545135658192e-08
2.100000000000e-01,-8.047514631941e-09,-3.710138965650e-07,4.708992662286e-08,-3.003565456091e-15,-2.267283582458e-10,4.785972688444e-08,-7.652337855916e-19,6.093044548464e-11,4.785977278479e-08
2.200000000000e-01,-1.436131002201e-08,-3.237025245933e-07,6.077215484802e-08,7.670679830578e-15,-3.773470417573e-10,6.260182052404e-08,-9.727229908268e-19,1.290519824511e-10,6.260188056373e-08
2.300000000000e-01,-2.515729694231e-08,-1.113154288267e-07,7.510819451295e-08,1.688770741764e-14,-5.745900769692e-10,7.933837631843e-08,-5.736456032363e-19,2.465888366566e-10,7.933845240984e-08
2.400000000000e-01,-4.334934266823e-08,3.889558980221e-07,8.790258044249e-08,1.223252185774e-14,-7.959001484623e-10,9.742258585981e-08,-3.472648368817e-19,4.368195570189e-10,9.742267929435e-08
2.500000000000e-01,-7.509814291009e-08,1.345585182249e-06,9.503787822478e-08,-2.702401871828e-14,-9.796256375854e-10,1.159087593890e-07,-3.643213621929e-18,7.264975075515e-10,1.159088705535e-07
2.600000000000e-01,-1.276288716491e-07,2.971013327139e-06,8.900560238738e-08,-1.143452102078e-13,-1.002583987041e-09,1.336144084017e-07,-1.420226687466e-17,1.140640912409e-09,1.336145365492e-07
2.700000000000e-01,-2.128432820020e-07,5.507407035961e-06,5.620382667084e-08,-2.578682671562e-13,-6.557282102003e-10,1.492350621680e-07,-3.376940874455e-17,1.691873863051e-09,1.492352052945e-07
2.800000000000e-01,-3.551622862514e-07,9.193356638309e-06,-2.795692941184e-08,-4.610292276012e-13,3.754768320618e-10,1.614987111838e-07,-6.214359417498e-17,2.361779103237e-09,1.614988660713e-07
2.900000000000e-01,-5.875481525602e-07,1.420448611356e-05,-2.076981760487e-07,-7.136843714033e-13,2.514781655656e-09,1.693354568261e-07,-1.064995276987e-16,3.071494878023e-09,1.693356192318e-07
3.000000000000e-01,-9.577076867737e-07,2.056138653168e-05,-5.617111255536e-07,-1.015258371456e-12,6.266839640274e-09,1.720312782958e-07,-2.081554582058e-16,3.639046283299e-09,1.720314432876e-07
3.100000000000e-01,-1.550214524499e-06,2.799997604039e-05,-1.227881615556e-06,-1.398548600751e-12,1.213650495709e-08,1.693353364140e-07,-4.839355809492e-16,3.721984705919e-09,1.693354988197e-07
3.200000000000e-01,-2.518264358239e-06,3.580252970709e-05,-2.443283971368e-06,-1.991138320802e-12,2.047362933467e-08,1.614984703591e-07,-1.207661255529e-15,2.746205009828e-09,1.614986252488e-07
3.300000000000e-01,-4.045221130232e-06,4.259223582390e-05,-4.606966568780e-06,-3.057899372446e-12,3.122405845354e-08,1.492347009284e-07,-2.767544363657e-15,-1.743169408909e-10,1.492348440575e-07
3.400000000000e-01,-6.425960750973e-06,4.610003702500e-05,-8.375548843263e-06,-5.116045808156e-12,4.357718474988e-08,1.336139267490e-07,-5.825161849841e-15,-6.316302927088e-09,1.336140548981e-07
3.500000000000e-01,-1.030663474437e-05,4.291929619781e-05,-1.480420397154e-05,-9.463761509796e-12,5.551894017926e-08,1.159081573010e-07,-1.223744136737e-14,-1.740592998697e-08,1.159082684848e-07
3.600000000000e-01,-1.641949702687e-05,2.827086990642e-05,-2.554761129246e-05,-1.795557769387e-11,6.332770102018e-08,9.742186328214e-08,-2.576310876272e-14,-3.562896917679e-08,9.742195678161e-08
3.700000000000e-01,-2.591574429983e-05,-4.192312977280e-06,-4.313592336996e-05,-3.345840442037e-11,6.108896759532e-08,7.933753303298e-08,-5.470153466239e-14,-6.355196352869e-08,7.933760936674e-08
3.800000000000e-01,-4.091861642990e-05,-6.250697840327e-05,-7.133824144021e-05,-6.104212665927e-11,4.035059496205e-08,6.260085577142e-08,-1.191280938928e-13,-1.039016336731e-07,6.260091667150e-08
3.900000000000e-01,-6.464705571971e-05,-1.564106043574e-04,-1.156186496341e-04,-1.080171338877e-10,-9.911007503187e-09,4.785863804361e-08,-2.621563987777e-13,-1.591380782887e-07,4.785868691843e-08
4.000000000000e-01,-1.009835968882e-04,-2.972054006396e-04,-1.836754328592e-04,-1.828675801292e-10,-1.027994234022e-07,3.545010101913e-08,-5.560067993035e-13,-2.307488669899e-07,3.545014494966e-08
4.100000000000e-01,-1.559248907583e-04,-4.974430011101e-04,-2.860308350772e-04,-2.993866110380e-10,-2.522382036565e-07,2.544187227783e-08,-1.136586773644e-12,-3.181888774993e-07,2.544192866515e-08
4.200000000000e-01,-2.411684240750e-04,-7.704062785304e-04,-4.366056808889e-04,-4.892603253948e-10,-4.706967641725e-07,1.769087620134e-08,-2.350194623239e-12,-4.173984491580e-07,1.769099261188e-08
4.300000000000e-01,-3.667672391222e-04,-1.129377553170e-03,-6.531713464635e-04,-7.939077195484e-10,-7.656942701079e-07,1.191797323515e-08,-4.740058945613e-12,-5.188543845910e-07,1.191828325751e-08
4.400000000000e-01,-5.475478720402e-04,-1.586699180647e-03,-9.575248292546e-04,-1.290550911705e-09,-1.134963118328e-06,7.777744008484e-09,-9.363273606163e-12,-6.051489960380e-07,7.778617839667e-09
4.500000000000e-01,-8.089218020718e-04,-2.152652167596e-03,-1.375188769916e-03,-2.146082085577e-09,-1.560304760224e-06,4.914575528699e-09,-1.875597856130e-11,-6.481559553159e-07,4.917010757044e-09
4.600000000000e-01,-1.174290957895e-03,-2.834199713710e-03,-1.934409144805e-03,-3.605966737247e-09,-2.000388097566e-06,3.000326137847e-09,-3.760523459266e-11,-6.059314846655e-07,3.006925632095e-09
4.700000000000e-01,-1.666645133416e-03,-3.633663671337e-03,-2.664224398696e-03,-6.000979749438e-09,-2.383022291532e-06,1.752775117161e-09,-7.402606804334e-11,-4.196171131393e-07,1.770109365033e-09
4.800000000000e-01,-2.317783794184e-03,-4.547420853249e-03,-3.591427845648e-03,-9.859210904995e-09,-2.597770345026e-06,9.357285759042e-10,-1.442578568953e-10,-1.075505525916e-08,9.798492635596e-10
4.900000000000e-01,-3.165775670134e-03,-5.564720832108e-03,-4.736354718484e-03,-1.606101917740e-08,-2.490135734347e-06,3.402792311966e-10,-2.848368739274e-10,7.204048232793e-07,4.491641141806e-10
5.000000000000e-01,-4.218474399329e-03,-6.666735413057e-03,-6.107603343146e-03,-2.550546585009e-08,-1.858919397195e-06,-2.586393657257e-10,-5.519801771360e-10,1.894844667388e-06,2.104850720081e-12
5.100000000000e-01,-5.486352873513e-03,-7.825950707799e-03,-7.696040513907e-03,-3.968080602964e-08,-4.586661942778e-07,-1.187407611097e-09,-1.049095100292e-09,3.652018278572e-06,-5.810206416319e-10
5.200000000000e-01,-6.983690519136e-03,-9.006004602451e-03,-9.468720365283e-03,-6.207666408256e-08,1.990651786137e-06,-3.038082247213e-09,-2.033561490506e-09,6.143275116911e-06,-1.667339226363e-09
5.300000000000e-01,-8.665599478485e-03,-1.016205497601e-02,-1.136362014843e-02,-9.755722960605e-08,5.784487903397e-06,-6.985795321749e-09,-3.914270907129e-09,9.520222776405e-06,-3.971231140325e-09
5.400000000000e-01,-1.047861935036e-02,-1.124173764800e-02,-1.328630436465e-02,-1.546824340698e-07,1.120300574770e-05,-1.539610232717e-08,-7.424946223384e-09,1.391671769950e-05,-8.940336476372e-09
5.500000000000e-01,-1.234539236027e-02,-1.218673887056e-02,-1.510970093961e-02,-2.505287209683e-07,1.846706721620e-05,-3.296631749300e-08,-1.411404022093e-08,1.942320568047e-05,-1.949185002427e-08
5.600000000000e-01,-1.414194258331e-02,-1.293496714710e-02,-1.667804518218e-02,-4.147537514473e-07,2.767985802897e-05,-6.882200681340e-08,-2.706160254605e-08,2.605229297562e-05,-4.138812862822e-08
5.700000000000e-01,-1.573508479257e-02,-1.342326581538e-02,-1.781567818615e-02,-6.846760619343e-07,3.875405283118e-05,-1.402738950444e-07,-5.105025166256e-08,3.369474541822e-05,-8.574548218360e-08
5.800000000000e-01,-1.697833699530e-02,-1.359056419986e-02,-1.834077651403e-02,-1.115937574664e-06,5.132568719151e-05,-2.793808108372e-07,-9.461273186755e-08,4.206561187127e-05,-1.734953247462e-07
5.900000000000e-01,-1.765173054211e-02,-1.338132448366e-02,-1.808329414430e-02,-1.817624074156e-06,6.465742854854e-05,-5.441214427147e-07,-1.785575516818e-07,5.064086615168e-05,-3.431154807451e-07
6.000000000000e-01,-1.764663489224e-02,-1.274910702239e-02,-1.690552728815e-02,-2.879004241065e-06,7.753565239442e-05,-1.036916718578e-06,-3.306838887506e-07,5.858586219432e-05,-6.636840323794e-07
6.100000000000e-01,-1.684411942406e-02,-1.166005159902e-02,-1.472292461507e-02,-4.430667790816e-06,8.816753087652e-05,-1.934519606742e-06,-5.997942828755e-07,6.467798817057e-05,-1.256342211586e-06
6.200000000000e-01,-1.509707379117e-02,-1.009605855249e-02,-1.152223563184e-02,-6.700473875568e-06,9.408609565524e-05,-3.534913986136e-06,-1.088269412590e-06,6.722715398910e-05,-2.328631642981e-06
6.300000000000e-01,-1.239843384778e-02,-8.057453520364e-03,-7.373976300584e-03,-9.954067831688e-06,9.207278822098e-05,-6.328766582017e-06,-1.959255097526e-06,6.399909786639e-05,-4.227887565493e-06
6.400000000000e-01,-8.821833080792e-03,-5.564933545253e-03,-2.436592575231e-03,-1.454485232573e-05,7.810818674413e-05,-1.110493315281e-05,-3.452486956811e-06,5.214787223154e-05,-7.521812417345e-06
6.500000000000e-01,-4.452181523995e-03,-2.660620346979e-03,3.049374053514e-03,-2.112386475762e-05,4.736222338542e-05,-1.910108252745e-05,-5.988717354661e-06,2.816516432056e-05,-1.311623980159e-05
6.600000000000e-01,5.497093100386e-04,5.919124965677e-04,8.777472321161e-03,-3.103183189162e-05,-5.764884981947e-06,-3.221091875673e-05,-1.039683221117e-05,-1.214480137279e-05,-2.242139359795e-05
6.700000000000e-01,5.889436406273e-03,4.108719979637e-03,1.440067392631e-02,-4.590978669738e-05,-8.754071527874e-05,-5.325765591472e-05,-1.764947660971e-05,-7.365528284401e-05,-3.757779857254e-05
6.800000000000e-01,1.130310098686e-02,7.787695592185e-03,1.956314829161e-02,-6.849741591225e-05,-2.047293460352e-04,-8.633791710238e-05,-2.927908944388e-05,-1.618622089698e-04,-6.175020961538e-05
6.900000000000e-01,1.645791785466e-02,1.151186858863e-02,2.393461707225e-02,-1.045172915013e-04,-3.643452051071e-04,-1.372295067385e-04,-4.839160199714e-05,-2.827751630161e-04,-9.949101356865e-05
7.000000000000e-01,2.104832718845e-02,1.515368191064e-02,2.724285021345e-02,-1.605502587698e-04,-5.733304246029e-04,-2.138391185487e-04,-7.845726738283e-05,-4.427459379301e-04,-1.571619511274e-04
7.100000000000e-01,2.483142175611e-02,1.858008300731e-02,2.930000523239e-02,-2.454981873026e-04,-8.381587898739e-04,-3.266412520666e-04,-1.242231907780e-04,-6.482284652354e-04,-2.433834359006e-04
7.200000000000e-01,2.755392297989e-02,2.165820603985e-02,3.001936341107e-02,-3.736771255258e-04,-1.164374768229e-03,-4.890280783244e-04,-1.935201552537e-04,-9.054668818335e-04,-3.694538299263e-04
7.300000000000e-01,2.903979668519e-02,2.426138093074e-02,2.942043561538e-02,-5.643555841914e-04,-1.556081919346e-03,-7.174545803581e-04,-2.974036165318e-04,-1.220112404470e-03,-5.496480247466e-04
7.400000000000e-01,2.930877516775e-02,2.627517520803e-02,2.762213922037e-02,-8.337720456885e-04,-2.015400891361e-03,-1.031229744446e-03,-4.461574644924e-04,-1.596774466064e-03,-8.012692558744e-04
7.500000000000e-01,2.838934473347e-02,2.760316059138e-02,2.482547184452e-02,-1.202537825435e-03,-2.541922806763e-03,-1.451781813496e-03,-6.537365384278e-04,-2.038517088012e-03,-1.144296948900e-03
7.600000000000e-01,2.628918908947e-02,2.817209883961e-02,2.128852341894e-02,-1.707644017186e-03,-3.132188717585e-03,-2.001225250240e-03,-9.468460504141e-04,-2.546317489164e-03,-1.600456366000e-03
7.700000000000e-01,2.331375871791e-02,2.793626064098e-02,1.729754511905e-02,-2.358545950944e-03,-3.779229526752e-03,-2.700091852740e-03,-1.338421792395e-03,-3.118510151373e-03,-2.191545027159e-03
7.800000000000e-01,1.968060034995e-02,2.688062643666e-02,1.313801849897e-02,-3.170215060532e-03,-4.472202917396e-03,-3.564169537660e-03,-1.847767538960e-03,-3.750245580354e-03,-2.936898859689e-03
7.900000000000e-01,1.562370093237e-02,2.502276731260e-02,9.069259367893e-03,-4.160661004450e-03,-5.196164039926e-03,-4.600525301246e-03,-2.502934326905e-03,-4.432998361375e-03,-3.849977592863e-03
8.000000000000e-01,1.143946979444e-02,2.241326500426e-02,5.305183721635e-03,-5.320244423122e-03,-5.932004693549e-03,-5.802969668075e-03,-3.318451179919e-03,-5.154163310996e-03,-4.934197098974e-03
8.100000000000e-01,7.369663224418e-03,1.913459956798e-02,2.002669897119e-03,-6.619193716365e-03,-6.656591330452e-03,-7.147431013825e-03,-4.295313821457e-03,-5.896781053373e-03,-6.178328251077e-03
8.200000000000e-01,3.617292416745e-03,1.529850790100e-02,-7.422897911013e-04,-8.019265281947e-03,-7.343125366223e-03,-8.587916936081e-03,-5.433522563148e-03,-6.639434708237e-03,-7.551995347449e-03
8.300000000000e-01,3.828083795441e-04,1.104189233318e-02,-2.891530185716e-03,-9.453599705860e-03,-7.961740110402e-03,-1.005390057207e-02,-6.721665850527e-03,-7.356357134318e-03,-9.002005350346e-03
8.400000000000e-01,-2.273357369443e-03,6.521432225495e-03,-4.456389586288e-03,-1.083107433187e-02,-8.480337408332e-03,-1.145002966228e-02,-8.107380765611e-03,-8.017782997019e-03,-1.045037350572e-02
8.500000000000e-01,-4.311139670770e-03,1.907119287904e-03,-5.486140490220e-03,-1.205559811527e-02,-8.865654242528e-03,-1.265896607469e-02,-9.533931205440e-03,-8.590571638542e-03,-1.179492866122e-02
8.600000000000e-01,-5.688487335081e-03,-2.625004138522e-03,-6.055200412413e-03,-1.298815163236e-02,-9.084535661183e-03,-1.354789144080e-02,-1.091304555822e-02,-9.039115322257e-03,-1.291323767695e-02
8.700000000000e-01,-6.495297765385e-03,-6.900578195073e-03,-6.250859695929e-03,-1.351613672267e-02,-9.105376193458e-03,-1.397875938087e-02,-1.213426283225e-02,-9.326533115814e-03,-1.367025910654e-02
8.800000000000e-01,-6.823083748007e-03,-1.075477247733e-02,-6.162790307974e-03,-1.354303774530e-02,-8.899678182042e-03,-1.382177623579e-02,-1.308641908534e-02,-9.416133919260e-03,-1.392963259888e-02
8.900000000000e-01,-6.753165998706e-03,-1.403987368832e-02,-5.875060167297e-03,-1.295609366047e-02,-8.443663073314e-03,-1.297093313720e-02,-1.363151351690e-02,-9.273113626488e-03,-1.356788536480e-02
9.000000000000e-01,-6.392495919427e-03,-1.663224250467e-02,-5.460872432155e-03,-1.166861323415e-02,-7.719861520627e-03,-1.135981034714e-02,-1.362015091697e-02,-8.866432052568e-03,-1.249018525927e-02
9.100000000000e-01,-5.858965183567e-03,-1.843828763655e-02,-4.979847890522e-03,-9.704009318681e-03,-6.718600995382e-03,-8.975463225320e-03,-1.298205443839e-02,-8.170796189241e-03,-1.064571601602e-02
9.200000000000e-01,-5.233890511648e-03,-1.939914191412e-02,-4.477404621808e-03,-7.085783622298e-03,-5.439306180570e-03,-5.868098556948e-03,-1.164808908295e-02,-7.168658842775e-03,-8.040425777179e-03
9.300000000000e-01,-4.588734796810e-03,-1.949377841683e-02,-3.985663601105e-03,-3.836485666602e-03,-3.891528303825e-03,-2.154537593363e-03,-9.514808213225e-03,-5.852127126212e-03,-4.744915072106e-03
9.400000000000e-01,-3.977727348595e-03,-1.874037237436e-02,-3.525299710793e-03,-1.455253840516e-04,-2.095625110769e-03,1.985853932232e-03,-6.679909338526e-03,-4.224664989933e-03,-8.956425344792e-04
9.500000000000e-01,-3.429349436879e-03,-1.719579429769e-02,-3.107830092581e-03,3.825298611874e-03,-8.302350179096e-05,6.323082771422e-03,-3.228995042251e-03,-2.302469258891e-03,3.311581067315e-03
9.600000000000e-01,-2.963063367958e-03,-1.495320837036e-02,-2.737948861931e-03,7.881360333136e-03,2.103988195367e-03,1.059543022294e-02,7.218442667201e-04,-1.154005890145e-04,7.635767033877e-03
9.700000000000e-01,-2.580087295141e-03,-1.213784376897e-02,-2.415646746719e-03,1.178049369997e-02,4.412972201797e-03,1.453333602785e-02,4.949289025824e-03,2.292639846157e-03,1.181136516137e-02
9.800000000000e-01,-2.269504182002e-03,-8.901101023441e-03,-2.137972924329e-03,1.531664634704e-02,6.782568771767e-03,1.788537092854e-02,9.208882264110e-03,4.863979866904e-03,1.557301634330e-02
9.900000000000e-01,-2.020919047431e-03,-5.413246149951e-03,-1.900390812064e-03,1.829345093385e-02,9.144225306069e-03,2.044294867799e-02,1.325833840732e-02,7.528158860938e-03,1.868136799609e-02
1.000000000000e+00,-1.823303901804e-03,-1.855027296681e-03,-1.697745086324e-03,2.048084976201e-02,1.142438675238e-02,2.206051143128e-02,1.679611743501e-02,1.020365799704e-02,2.094658592281e-02
1.010000000000e+00,-1.659273024882e-03,1.591382715436e-03,-1.524895342345e-03,2.182737741538e-02,1.354708051838e-02,2.266854631970e-02,1.963797361228e-02,1.280037427905e-02,2.224645190005e-02
1.020000000000e+00,-1.519074470462e-03,4.751663752984e-03,-1.377087794148e-03,2.228142940342e-02,1.543680417556e-02,2.227784979419e-02,2.162592768254e-02,1.522279184399e-02,2.253670802357e-02
1.030000000000e+00,-1.396125319091e-03,7.468362303826e-03,-1.250136848266e-03,2.177992262236e-02,1.702160224257e-02,2.097475815417e-02,2.257942166424e-02,1.737375885676e-02,2.185246132535e-02
1.040000000000e+00,-1.284579695090e-03,9.609154250635e-03,-1.140479577372e-03,2.043684601158e-02,1.823620071755e-02,1.890837072637e-02,2.251409946239e-02,1.915873361889e-02,2.030078542365e-02
1.050000000000e+00,-1.181896549735e-03,1.107389094527e-02,-1.045153172067e-03,1.839031697780e-02,1.902505603945e-02,1.627187549205e-02,2.150700247891e-02,2.049032193657e-02,1.804591064142e-02
1.060000000000e+00,-1.087523450632e-03,1.180001234931e-02,-9.617319207362e-04,1.577431302425e-02,1.934516982746e-02,1.328076851578e-02,1.964301318227e-02,2.129289234893e-02,1.528936243043e-02
1.070000000000e+00,-1.001749324585e-03,1.176598637194e-02,-8.882482586349e-04,1.277615562578e-02,1.916852279496e-02,1.015094880676e-02,1.708670383654e-02,2.150702939558e-02,1.224793840984e-02
1.080000000000e+00,-9.241614392884e-04,1.099253225961e-02,-8.231128800433e-04,9.616373282773e-03,1.848399101403e-02,7.079379443929e-03,1.409605088522e-02,2.109357032049e-02,9.132448589255e-03
1.090000000000e+00,-8.546707544644e-04,9.541503615505e-03,-7.650419732169e-04,6.468553675722e-03,1.729862516052e-02,4.229333062302e-03,1.087839572631e-02,2.003696960851e-02,6.129721315830e-03
1.100000000000e+00,-7.934309379495e-04,7.512437462039e-03,-7.129950167992e-04,3.522711881061e-03,1.563819801003e-02,1.721344065989e-03,7.656973177958e-03,1.834774999200e-02,3.389620137004e-03
1.110000000000e+00,-7.387556419405e-04,5.036912525972e-03,-6.661237744947e-04,9.040593836010e-04,1.354695636546e-02,-3.699489219207e-04,4.630545874598e-03,1.606382866862e-02,1.017893073759e-03
1.120000000000e+00,-6.894107420363e-04,2.270994519950e-03,-6.237316244920e-04,-1.303055777633e-03,1.108654946358e-02,-2.013706495211e-03,1.933530132503e-03,1.325055308356e-02,-9.252368964876e-04
1.130000000000e+00,-6.443420509462e-04,-6.138299474605e-04,-5.852417117938e-04,-3.021373321864e-03,8.334145069664e-03,-3.216758824199e-03,-3.140973841783e-04,9.999340353673e-03,-2.421583544199e-03
1.140000000000e+00,-6.023366151115e-04,-3.440724547931e-03,-5.501722694887e-04,-4.237497854552e-03,5.379784999910e-03,-4.014960411593e-03,-2.060043923836e-03,6.424885800059e-03,-3.487949784488e-03
1.150000000000e+00,-5.625267467951e-04,-6.037995544229e-03,-5.181175777720e-04,-5.000480424136e-03,2.323071609799e-03,-4.463562079956e-03,-3.329567726291e-03,2.660985673564e-03,-4.167063532925e-03
1.160000000000e+00,-5.246248934562e-04,-8.249377098233e-03,-4.887332635627e-04,-5.354401133541e-03,-7.306863053630e-04,-4.627922759288e-03,-4.152080021447e-03,-1.144897275889e-03,-4.517977352392e-03
1.170000000000e+00,-4.888886809545e-04,-9.943475380824e-03,-4.617249004277e-04,-5.346109720761e-03,-3.674707834711e-03,-4.575530806906e-03,-4.562043830992e-03,-4.838114139100e-03,-4.607149186969e-03
1.180000000000e+00,-4.555472612363e-04,-1.102177169570e-02,-4.368391038054e-04,-5.090853446829e-03,-6.405169128966e-03,-4.369898150700e-03,-4.675701510130e-03,-8.264068503848e-03,-4.501044545107e-03
