t,p_dibem_0_4_0_0_,p_exact_0_4_0_0_,error_0_4_0_0_,p_dibem_0_7_0_0_,p_exact_0_7_0_0_,error_0_7_0_0_,p_dibem_0_5_0_5_,p_exact_0_5_0_5_,error_0_5_0_5_
7.200000000000e-01,2.165820603985e-02,3.001936341107e-02,-8.361157371220e-03,-1.164374768229e-03,-4.890280783244e-04,-6.753466899045e-04,-9.054668818335e-04,-3.694538299263e-04,-5.360130519073e-04
7.300000000000e-01,2.426138093074e-02,2.942043561538e-02,-5.159054684641e-03,-1.556081919346e-03,-7.174545803581e-04,-8.386273389882e-04,-1.220112404470e-03,-5.496480247466e-04,-6.704643797234e-04
7.400000000000e-01,2.627517520803e-02,2.762213922037e-02,-1.346964012339e-03,-2.015400891361e-03,-1.031229744446e-03,-9.841711469156e-04,-1.596774466064e-03,-8.012692558744e-04,-7.955052101900e-04
7.500000000000e-01,2.760316059138e-02,2.482547184452e-02,2.777688746862e-03,-2.541922806763e-03,-1.451781813496e-03,-1.090140993267e-03,-2.038517088012e-03,-1.144296948900e-03,-8.942201391119e-04
7.600000000000e-01,2.817209883961e-02,2.128852341894e-02,6.883575420679e-03,-3.132188717585e-03,-2.001225250240e-03,-1.130963467345e-03,-2.546317489164e-03,-1.600456366000e-03,-9.458611231637e-04
7.700000000000e-01,2.793626064098e-02,1.729754511905e-02,1.063871552193e-02,-3.779229526752e-03,-2.700091852740e-03,-1.079137674012e-03,-3.118510151373e-03,-2.191545027159e-03,-9.269651242135e-04
7.800000000000e-01,2.688062643666e-02,1.313801849897e-02,1.374260793769e-02,-4.472202917396e-03,-3.564169537660e-03,-9.080333797364e-04,-3.750245580354e-03,-2.936898859689e-03,-8.133467206649e-04
7.900000000000e-01,2.502276731260e-02,9.069259367893e-03,1.595350794471e-02,-5.196164039926e-03,-4.600525301246e-03,-5.956387386796e-04,-4.432998361375e-03,-3.849977592863e-03,-5.830207685120e-04
8.000000000000e-01,2.241326500426e-02,5.305183721635e-03,1.710808128263e-02,-5.932004693549e-03,-5.802969668075e-03,-1.290350254735e-04,-5.154163310996e-03,-4.934197098974e-03,-2.199662120219e-04
8.100000000000e-01,1.913459956798e-02,2.002669897119e-03,1.713192967086e-02,-6.656591330452e-03,-7.147431013825e-03,4.908396833732e-04,-5.896781053373e-03,-6.178328251077e-03,2.815471977041e-04
8.200000000000e-01,1.529850790100e-02,-7.422897911013e-04,1.604079769210e-02,-7.343125366223e-03,-8.587916936081e-03,1.244791569858e-03,-6.639434708237e-03,-7.551995347449e-03,9.125606392127e-04
8.300000000000e-01,1.104189233318e-02,-2.891530185716e-03,1.393342251890e-02,-7.961740110402e-03,-1.005390057207e-02,2.092160461671e-03,-7.356357134318e-03,-9.002005350346e-03,1.645648216028e-03
8.400000000000e-01,6.521432225495e-03,-4.456389586288e-03,1.097782181178e-02,-8.480337408332e-03,-1.145002966228e-02,2.969692253945e-03,-8.017782997019e-03,-1.045037350572e-02,2.432590508698e-03
8.500000000000e-01,1.907119287904e-03,-5.486140490220e-03,7.393259778124e-03,-8.865654242528e-03,-1.265896607469e-02,3.793311832164e-03,-8.590571638542e-03,-1.179492866122e-02,3.204357022679e-03
8.600000000000e-01,-2.625004138522e-03,-6.055200412413e-03,3.430196273890e-03,-9.084535661183e-03,-1.354789144080e-02,4.463355779616e-03,-9.039115322257e-03,-1.291323767695e-02,3.874122354697e-03
8.700000000000e-01,-6.900578195073e-03,-6.250859695929e-03,-6.497184991438e-04,-9.105376193458e-03,-1.397875938087e-02,4.873383187408e-03,-9.326533115814e-03,-1.367025910654e-02,4.343725990725e-03
8.800000000000e-01,-1.075477247733e-02,-6.162790307974e-03,-4.591982169358e-03,-8.899678182042e-03,-1.382177623579e-02,4.922098053752e-03,-9.416133919260e-03,-1.392963259888e-02,4.513498679622e-03
8.900000000000e-01,-1.403987368832e-02,-5.875060167297e-03,-8.164813521020e-03,-8.443663073314e-03,-1.297093313720e-02,4.527270063890e-03,-9.273113626488e-03,-1.356788536480e-02,4.294771738307e-03
9.000000000000e-01,-1.663224250467e-02,-5.460872432155e-03,-1.117137007251e-02,-7.719861520627e-03,-1.135981034714e-02,3.639948826510e-03,-8.866432052568e-03,-1.249018525927e-02,3.623753206701e-03
9.100000000000e-01,-1.843828763655e-02,-4.979847890522e-03,-1.345843974603e-02,-6.718600995382e-03,-8.975463225320e-03,2.256862229938e-03,-8.170796189241e-03,-1.064571601602e-02,2.474919826783e-03
9.200000000000e-01,-1.939914191412e-02,-4.477404621808e-03,-1.492173729231e-02,-5.439306180570e-03,-5.868098556948e-03,4.287923763774e-04,-7.168658842775e-03,-8.040425777179e-03,8.717669344037e-04
9.300000000000e-01,-1.949377841683e-02,-3.985663601105e-03,-1.550811481573e-02,-3.891528303825e-03,-2.154537593363e-03,-1.736990710462e-03,-5.852127126212e-03,-4.744915072106e-03,-1.107212054107e-03
9.400000000000e-01,-1.874037237436e-02,-3.525299710793e-03,-1.521507266357e-02,-2.095625110769e-03,1.985853932232e-03,-4.081479043001e-03,-4.224664989933e-03,-8.956425344792e-04,-3.329022455454e-03
9.500000000000e-01,-1.719579429769e-02,-3.107830092581e-03,-1.408796420511e-02,-8.302350179096e-05,6.323082771422e-03,-6.406106273213e-03,-2.302469258891e-03,3.311581067315e-03,-5.614050326206e-03
9.600000000000e-01,-1.495320837036e-02,-2.737948861931e-03,-1.221525950843e-02,2.103988195367e-03,1.059543022294e-02,-8.491442027577e-03,-1.154005890145e-04,7.635767033877e-03,-7.751167622892e-03
9.700000000000e-01,-1.213784376897e-02,-2.415646746719e-03,-9.722197022246e-03,4.412972201797e-03,1.453333602785e-02,-1.012036382605e-02,2.292639846157e-03,1.181136516137e-02,-9.518725315208e-03
9.800000000000e-01,-8.901101023441e-03,-2.137972924329e-03,-6.763128099112e-03,6.782568771767e-03,1.788537092854e-02,-1.110280215677e-02,4.863979866904e-03,1.557301634330e-02,-1.070903647640e-02
9.900000000000e-01,-5.413246149951e-03,-1.900390812064e-03,-3.512855337886e-03,9.144225306069e-03,2.044294867799e-02,-1.129872337192e-02,7.528158860938e-03,1.868136799609e-02,-1.115320913515e-02
1.000000000000e+00,-1.855027296681e-03,-1.697745086324e-03,-1.572822103564e-04,1.142438675238e-02,2.206051143128e-02,-1.063612467890e-02,1.020365799704e-02,2.094658592281e-02,-1.074292792578e-02
1.010000000000e+00,1.591382715436e-03,-1.524895342345e-03,3.116278057781e-03,1.354708051838e-02,2.266854631970e-02,-9.121465801321e-03,1.280037427905e-02,2.224645190005e-02,-9.446077620997e-03
1.020000000000e+00,4.751663752984e-03,-1.377087794148e-03,6.128751547132e-03,1.543680417556e-02,2.227784979419e-02,-6.841045618630e-03,1.522279184399e-02,2.253670802357e-02,-7.313916179578e-03
1.030000000000e+00,7.468362303826e-03,-1.250136848266e-03,8.718499152092e-03,1.702160224257e-02,2.097475815417e-02,-3.953155911591e-03,1.737375885676e-02,2.185246132535e-02,-4.478702468595e-03
1.040000000000e+00,9.609154250635e-03,-1.140479577372e-03,1.074963382801e-02,1.823620071755e-02,1.890837072637e-02,-6.721700088217e-04,1.915873361889e-02,2.030078542365e-02,-1.142051804759e-03
1.050000000000e+00,1.107389094527e-02,-1.045153172067e-03,1.211904411734e-02,1.902505603945e-02,1.627187549205e-02,2.753180547402e-03,2.049032193657e-02,1.804591064142e-02,2.444411295149e-03
1.060000000000e+00,1.180001234931e-02,-9.617319207362e-04,1.276174427004e-02,1.934516982746e-02,1.328076851578e-02,6.064401311679e-03,2.129289234893e-02,1.528936243043e-02,6.003529918499e-03
1.070000000000e+00,1.176598637194e-02,-8.882482586349e-04,1.265423463058e-02,1.916852279496e-02,1.015094880676e-02,9.017573988198e-03,2.150702939558e-02,1.224793840984e-02,9.259090985740e-03
1.080000000000e+00,1.099253225961e-02,-8.231128800433e-04,1.181564513965e-02,1.848399101403e-02,7.079379443929e-03,1.140461157010e-02,2.109357032049e-02,9.132448589255e-03,1.196112173124e-02
1.090000000000e+00,9.541503615505e-03,-7.650419732169e-04,1.030654558872e-02,1.729862516052e-02,4.229333062302e-03,1.306929209822e-02,2.003696960851e-02,6.129721315830e-03,1.390724829268e-02
1.100000000000e+00,7.512437462039e-03,-7.129950167992e-04,8.225432478838e-03,1.563819801003e-02,1.721344065989e-03,1.391685394404e-02,1.834774999200e-02,3.389620137004e-03,1.495812985499e-02
1.110000000000e+00,5.036912525972e-03,-6.661237744947e-04,5.703036300467e-03,1.354695636546e-02,-3.699489219207e-04,1.391690528738e-02,1.606382866862e-02,1.017893073759e-03,1.504593559486e-02
1.120000000000e+00,2.270994519950e-03,-6.237316244920e-04,2.894726144442e-03,1.108654946358e-02,-2.013706495211e-03,1.310025595879e-02,1.325055308356e-02,-9.252368964876e-04,1.417578998005e-02
1.130000000000e+00,-6.138299474605e-04,-5.852417117938e-04,-2.858823566662e-05,8.334145069664e-03,-3.216758824199e-03,1.155090389386e-02,9.999340353673e-03,-2.421583544199e-03,1.242092389787e-02
1.140000000000e+00,-3.440724547931e-03,-5.501722694887e-04,-2.890552278442e-03,5.379784999910e-03,-4.014960411593e-03,9.394745411503e-03,6.424885800059e-03,-3.487949784488e-03,9.912835584547e-03
1.150000000000e+00,-6.037995544229e-03,-5.181175777720e-04,-5.519877966457e-03,2.323071609799e-03,-4.463562079956e-03,6.786633689755e-03,2.660985673564e-03,-4.167063532925e-03,6.828049206489e-03
1.160000000000e+00,-8.249377098233e-03,-4.887332635627e-04,-7.760643834670e-03,-7.306863053630e-04,-4.627922759288e-03,3.897236453925e-03,-1.144897275889e-03,-4.517977352392e-03,3.373080076504e-03
1.170000000000e+00,-9.943475380824e-03,-4.617249004277e-04,-9.481750480396e-03,-3.674707834711e-03,-4.575530806906e-03,9.008229721947e-04,-4.838114139100e-03,-4.607149186969e-03,-2.309649521306e-04
1.180000000000e+00,-1.102177169570e-02,-4.368391038054e-04,-1.058493259190e-02,-6.405169128966e-03,-4.369898150700e-03,-2.035270978265e-03,-8.264068503848e-03,-4.501044545107e-03,-3.763023958741e-03
1.190000000000e+00,-1.142465939696e-02,-4.138565127384e-04,-1.101080288422e-02,-8.825625576302e-03,-4.066507360759e-03,-4.759118215544e-03,-1.127586105899e-02,-4.260696065478e-03,-7.015164993515e-03
1.200000000000e+00,-1.113510100555e-02,-3.925862039152e-04,-1.074251480163e-02,-1.085121838169e-02,-3.710685300866e-03,-7.140533080820e-03,-1.374193957520e-02,-3.938294533409e-03,-9.803645041796e-03
1.210000000000e+00,-1.017963475494e-02,-3.728612012059e-04,-9.806773553733e-03,-1.241246068022e-02,-3.337073602757e-03,-9.075387077460e-03,-1.555332638682e-02,-3.575610954338e-03,-1.197771543248e-02
1.220000000000e+00,-8.626625461900e-03,-3.545348309627e-04,-8.272090630938e-03,-1.345841268482e-02,-2.970267567098e-03,-1.048814511772e-02,-1.662999239354e-02,-3.203880258758e-03,-1.342611213478e-02
1.230000000000e+00,-6.581832728560e-03,-3.374777370953e-04,-6.244354991465e-03,-1.395907998035e-02,-2.626185037789e-03,-1.133289494256e-02,-1.692596966440e-02,-2.844708929584e-03,-1.408126073481e-02
1.240000000000e+00,-4.181548246331e-03,-3.215754163193e-04,-3.859972830012e-03,-1.390690295181e-02,-2.313779434117e-03,-1.159312351769e-02,-1.643284436530e-02,-2.511581304765e-03,-1.392126306054e-02
1.250000000000e+00,-1.583721004452e-03,-3.067261677497e-04,-1.276994836703e-03,-1.331724695530e-02,-2.036798473853e-03,-1.128044848144e-02,-1.518134663899e-02,-2.211605370785e-03,-1.296974126820e-02
1.260000000000e+00,1.042367595725e-03,-2.928393757288e-04,1.335206971454e-03,-1.222785021803e-02,-1.795387709567e-03,-1.043246250846e-02,-1.324085118309e-02,-1.947231289758e-03,-1.129361989333e-02
1.270000000000e+00,3.527208254938e-03,-2.798340630263e-04,3.807042317965e-03,-1.069723722569e-02,-1.587427991713e-03,-9.109809233975e-03,-1.071671686668e-02,-1.717772191185e-03,-8.998944675495e-03
1.280000000000e+00,5.712212551513e-03,-2.676376651575e-04,5.979850216670e-03,-8.802156911819e-03,-1.409567978404e-03,-7.392588933414e-03,-7.745519591821e-03,-1.520641480844e-03,-6.224878110976e-03
1.290000000000e+00,7.460155275408e-03,-2.561849868394e-04,7.716340262247e-03,-6.634154585348e-03,-1.257963041889e-03,-5.376191543458e-03,-4.488362382717e-03,-1.352285936634e-03,-3.136076446083e-03
