t,p_trixi_0_4_0_0_,p_dibem_0_4_0_0_,p_exact_0_4_0_0_,p_trixi_0_7_0_0_,p_dibem_0_7_0_0_,p_exact_0_7_0_0_,p_trixi_0_5_0_5_,p_dibem_0_5_0_5_,p_exact_0_5_0_5_
8.100000000000e-01,7.369663224418e-03,1.918935106446e-03,8.011055146795e-04,-6.619193716365e-03,-4.535393466644e-03,-4.019312541944e-03,-4.295313821457e-03,-2.737307259797e-03,-2.276370667218e-03
8.200000000000e-01,3.617292416745e-03,-2.288244520160e-03,-1.713375606860e-03,-8.019265281947e-03,-5.527584340419e-03,-5.125651202302e-03,-5.433522563148e-03,-3.493551091280e-03,-3.036358761631e-03
8.300000000000e-01,3.828083795441e-04,-5.778769185087e-03,-3.628151194073e-03,-9.453599705860e-03,-6.584630376608e-03,-6.385153126028e-03,-6.721665850527e-03,-4.358153326491e-03,-3.961379547675e-03
8.400000000000e-01,-2.273357369443e-03,-8.402975343059e-03,-4.971870094840e-03,-1.083107433187e-02,-7.669469042482e-03,-7.763213842356e-03,-8.107380765611e-03,-5.318558699949e-03,-5.052097992516e-03
8.500000000000e-01,-4.311139670770e-03,-1.008558215983e-02,-5.806061566659e-03,-1.205559811527e-02,-8.734249975409e-03,-9.202105147603e-03,-9.533931205440e-03,-6.352423614194e-03,-6.293952415704e-03
8.600000000000e-01,-5.688487335081e-03,-1.082845367813e-02,-6.212303462494e-03,-1.298815163236e-02,-9.721202707650e-03,-1.061950545671e-02,-1.091304555822e-02,-7.426557927744e-03,-7.652878614979e-03
8.700000000000e-01,-6.495297765385e-03,-1.070638729757e-02,-6.280497915334e-03,-1.351613672267e-02,-1.056444794962e-02,-1.190975344219e-02,-1.213426283225e-02,-8.496476395350e-03,-9.072015233229e-03
8.800000000000e-01,-6.823083748007e-03,-9.856485687753e-03,-6.099303617112e-03,-1.354303774530e-02,-1.119283045810e-02,-1.294850031206e-02,-1.308641908534e-02,-9.506753382736e-03,-1.047024804544e-02
8.900000000000e-01,-6.753165998706e-03,-8.462227231832e-03,-5.749234931798e-03,-1.295609366047e-02,-1.153370774755e-02,-1.360107144650e-02,-1.363151351690e-02,-1.039234671108e-02,-1.174343763844e-02
9.000000000000e-01,-6.392495919427e-03,-6.733937588560e-03,-5.298466836510e-03,-1.166861323415e-02,-1.151757652710e-02,-1.373431887908e-02,-1.362015091697e-02,-1.108101417725e-02,-1.276899719799e-02
9.100000000000e-01,-5.858965183567e-03,-4.887664526456e-03,-4.801036036579e-03,-9.704009318681e-03,-1.108330559663e-02,-1.323111404123e-02,-1.298205443839e-02,-1.149684458819e-02,-1.341412802657e-02
9.200000000000e-01,-5.233890511648e-03,-3.124612314651e-03,-4.296921997141e-03,-7.085783622298e-03,-1.018363396100e-02,-1.200599651804e-02,-1.164808908295e-02,-1.156484778608e-02,-1.354749890410e-02
9.300000000000e-01,-4.588734796810e-03,-1.613158180762e-03,-3.813417293185e-03,-3.836485666602e-03,-8.790542000152e-03,-1.001998594275e-02,-9.514808213225e-03,-1.121641953471e-02,-1.305353227013e-02
9.400000000000e-01,-3.977727348595e-03,-4.751841645684e-04,-3.367225818518e-03,-1.455253840516e-04,-6.900013722116e-03,-7.292308628621e-03,-6.679909338526e-03,-1.039537706138e-02,-1.184783518473e-02
9.500000000000e-01,-3.429349436879e-03,2.220644704649e-04,-2.966823105487e-03,3.825298611874e-03,-4.535755224064e-03,-3.906887735845e-03,-3.228995042251e-03,-9.064163644752e-03,-9.891810968820e-03
9.600000000000e-01,-2.963063367958e-03,4.680018696902e-04,-2.614739355541e-03,7.881360333136e-03,-1.751350339047e-03,-1.193819556460e-05,7.218442667201e-04,-7.209680421972e-03,-7.204234627285e-03
9.700000000000e-01,-2.580087295141e-03,3.046629606648e-04,-2.309553804038e-03,1.178049369997e-02,1.369463674487e-03,4.188139110458e-03,4.949289025824e-03,-4.848211779191e-03,-3.867669983916e-03
9.800000000000e-01,-2.269504182002e-03,-1.826554958483e-04,-2.047499454497e-03,1.531664634704e-02,4.714724507932e-03,8.448270464093e-03,9.208882264110e-03,-2.028803485518e-03,-2.809099040597e-05
9.900000000000e-01,-2.020919047431e-03,-8.787846109436e-04,-1.823660370280e-03,1.829345093385e-02,8.148442837886e-03,1.250417229248e-02,1.325833840732e-02,1.165400719876e-03,4.113089768267e-03
1.000000000000e+00,-1.823303901804e-03,-1.654474040500e-03,-1.632797785145e-03,2.048084976201e-02,1.151703884042e-02,1.609729057314e-02,1.679611743501e-02,4.618344281425e-03,8.314299136958e-03
1.010000000000e+00,-1.659273024882e-03,-2.382667130608e-03,-1.469869701714e-03,2.182737741538e-02,1.465771737666e-02,1.900007608369e-02,1.963797361228e-02,8.185011915707e-03,1.231495392140e-02
1.020000000000e+00,-1.519074470462e-03,-2.953456172367e-03,-1.330317462098e-03,2.228142940342e-02,1.740832395185e-02,2.103828023302e-02,2.162592768254e-02,1.169819835588e-02,1.586004725404e-02
1.030000000000e+00,-1.396125319091e-03,-3.286067228706e-03,-1.210188669448e-03,2.177992262236e-02,1.961803023542e-02,2.210732545321e-02,2.257942166424e-02,1.497789797423e-02,1.872507517713e-02
1.040000000000e+00,-1.284579695090e-03,-3.336688695916e-03,-1.106154733131e-03,2.043684601158e-02,2.115807611793e-02,2.218066189632e-02,2.251409946239e-02,1.784278146370e-02,2.073803415615e-02
1.050000000000e+00,-1.181896549735e-03,-3.101424641041e-03,-1.015467706017e-03,1.839031697780e-02,2.193170428359e-02,2.130921580235e-02,2.150700247891e-02,2.012303397455e-02,2.179558291101e-02
1.060000000000e+00,-1.087523450632e-03,-2.614296208401e-03,-9.358879281152e-04,1.577431302425e-02,2.188243595741e-02,1.961234665354e-02,1.964301318227e-02,2.167354977611e-02,2.187130661368e-02
1.070000000000e+00,-1.001749324585e-03,-1.940775719798e-03,-8.656028747538e-04,1.277615562578e-02,2.099989553113e-02,1.726192421011e-02,1.708670383654e-02,2.238634797582e-02,2.101519783684e-02
1.080000000000e+00,-9.241614392884e-04,-1.167801861111e-03,-8.031491047175e-04,9.616373282773e-03,1.932254271894e-02,1.446200867960e-02,1.409605088522e-02,2.220102935620e-02,1.934476206870e-02
1.090000000000e+00,-8.546707544644e-04,-3.916830094808e-04,-7.473432423110e-04,6.468553675722e-03,1.693691727758e-02,1.142703629110e-02,1.087839572631e-02,2.111215070463e-02,1.702933351557e-02
1.100000000000e+00,-7.934309379495e-04,2.945959846639e-04,-6.972240989533e-04,3.522711881061e-03,1.397325469760e-02,8.361342293621e-03,7.656973177958e-03,1.917257057837e-02,1.427004794870e-02
1.110000000000e+00,-7.387556419405e-04,8.130815849607e-04,-6.520058223524e-04,9.040593836010e-04,1.059760949086e-02,5.442352719049e-03,4.630545874598e-03,1.649217912416e-02,1.127833380859e-02
1.120000000000e+00,-6.894107420363e-04,1.110178609876e-03,-6.110408548484e-04,-1.303055777633e-03,7.001040909727e-03,2.808977984430e-03,1.933530132503e-03,1.323173898956e-02,8.255714771621e-03
1.130000000000e+00,-6.443420509462e-04,1.162557055966e-03,-5.737910762142e-04,-3.021373321864e-03,3.386553379387e-03,5.558175009596e-04,-3.140973841783e-04,9.592131116253e-03,5.377224304021e-03
1.140000000000e+00,-6.023366151115e-04,9.790101172599e-04,-5.398054969257e-04,-4.237497854552e-03,-4.518444043540e-05,-1.267093220375e-03,-2.060043923836e-03,5.799669248775e-03,2.779946207850e-03
1.150000000000e+00,-5.625267467951e-04,5.981896691482e-04,-5.087030519204e-04,-5.000480424136e-03,-3.110167211806e-03,-2.649955043296e-03,-3.329567726291e-03,2.088698231202e-03,5.572842908140e-04
1.160000000000e+00,-5.246248934562e-04,8.261448358756e-05,-4.801592974626e-04,-5.354401133541e-03,-5.654277964357e-03,-3.615686588981e-03,-4.152080021447e-03,-1.317066374134e-03,-1.241301418384e-03
1.170000000000e+00,-4.888886809545e-04,-4.901638713999e-04,-4.538960666125e-04,-5.346109720761e-03,-7.564236976221e-03,-4.210744715085e-03,-4.562043830992e-03,-4.222697515744e-03,-2.606038961483e-03
1.180000000000e+00,-4.555472612363e-04,-1.038071702398e-03,-4.296733602454e-04,-5.090853446829e-03,-8.775320024503e-03,-4.495703173322e-03,-4.675701510130e-03,-6.477970471494e-03,-3.559438325240e-03
1.190000000000e+00,-4.251059615642e-04,-1.485306940751e-03,-4.072829304043e-04,-4.664777071199e-03,-9.275140846945e-03,-4.536716966564e-03,-4.568208858416e-03,-7.989382297423e-03,-4.147243597320e-03
1.200000000000e+00,-3.983339301629e-04,-1.772040738650e-03,-3.865431520463e-04,-4.138060779990e-03,-9.103130856527e-03,-4.398615076738e-03,-4.305640710262e-03,-8.727044024099e-03,-4.429143141970e-03
1.210000000000e+00,-3.754740981444e-04,-1.861816960861e-03,-3.672948838454e-04,-3.584267647742e-03,-8.345740623396e-03,-4.139969013560e-03,-3.962807141625e-03,-8.725591108585e-03,-4.470350431328e-03
1.220000000000e+00,-3.564517010229e-04,-1.745721876826e-03,-3.493980958105e-04,-3.051619486117e-03,-7.127767259553e-03,-3.810143290316e-03,-3.589034170854e-03,-8.078953707273e-03,-4.334788854154e-03
1.230000000000e+00,-3.411238282043e-04,-1.442895644507e-03,-3.327290977194e-04,-2.574463973024e-03,-5.600607401329e-03,-3.448084902721e-03,-3.217190288871e-03,-6.929450555537e-03,-4.080224085266e-03
1.240000000000e+00,-3.290108289984e-04,-9.973024191416e-04,-3.171782432875e-04,-2.176528314363e-03,-3.928475510153e-03,-3.082464612347e-03,-2.870305331568e-03,-5.452274464896e-03,-3.755350844493e-03
1.250000000000e+00,-3.190565136036e-04,-4.713082734853e-04,-3.026480148254e-04,-1.857348307687e-03,-2.273870493064e-03,-2.732734737992e-03,-2.555710959615e-03,-3.837008370767e-03,-3.398595070905e-03
1.260000000000e+00,-3.103888771443e-04,6.308733058859e-05,-2.890514150492e-04,-1.612590900586e-03,-7.836459174119e-04,-2.410694292453e-03,-2.275057745161e-03,-2.268106853470e-03,-3.038250016784e-03
1.270000000000e+00,-3.020687201612e-04,5.341689691241e-04,-2.763106089455e-04,-1.436240927340e-03,4.230933922388e-04,-2.122225327848e-03,-2.028623249006e-03,-9.065008190181e-04,-2.693517113000e-03
1.280000000000e+00,-2.932116152878e-04,8.802380083849e-04,-2.643557707647e-04,-1.307695252866e-03,1.264082219477e-03,-1.868958077531e-03,-1.809499373071e-03,1.257193317076e-04,-2.376048061518e-03
1.290000000000e+00,-2.832821063137e-04,1.057866860543e-03,-2.531241004465e-04,-1.211807253699e-03,1.699244462885e-03,-1.649716091347e-03,-1.613404896310e-03,7.558238010393e-04,-2.091656519904e-03
