t,x,p_dibem,p_exact,error
8.000000000000e-01,1.276595744681e+00,1.673114667179e-07,-3.935922362002e-12,1.673154026402e-07
8.000000000000e-01,1.340425531915e+00,4.357113055616e-07,-3.935667938164e-12,4.357152412296e-07
8.000000000000e-01,1.404255319149e+00,1.059755491105e-06,-3.935412604730e-12,1.059759426517e-06
8.000000000000e-01,1.468085106383e+00,-1.087367456762e-06,-3.935133484165e-12,-1.087363521629e-06
1.600000000000e+00,-1.468085106383e+00,-6.126673302153e-03,-4.809064720951e-03,-1.317608581203e-03
1.600000000000e+00,-1.404255319149e+00,-7.527601189913e-03,-9.784704077552e-03,2.257102887639e-03
1.600000000000e+00,-1.340425531915e+00,-1.102881079470e-03,4.114987873494e-04,-1.514379866819e-03
1.600000000000e+00,-1.276595744681e+00,1.229914213219e-02,1.610213775452e-02,-3.802995622337e-03
1.600000000000e+00,-1.212765957447e+00,1.386963863483e-02,8.883436462833e-03,4.986202171997e-03
1.600000000000e+00,-1.148936170213e+00,-1.514565408394e-03,-2.301868094584e-03,7.873026861904e-04
1.600000000000e+00,-1.085106382979e+00,-7.637270122437e-03,-3.122142703184e-03,-4.515127419252e-03
1.600000000000e+00,-1.021276595745e+00,8.400152031214e-04,-1.519233751572e-03,2.359248954693e-03
1.600000000000e+00,-9.574468085106e-01,1.817510632756e-04,-7.679703752935e-04,9.497214385691e-04
1.600000000000e+00,-8.936170212766e-01,-2.651405758099e-03,-4.715842790473e-04,-2.179821479051e-03
1.600000000000e+00,-8.297872340426e-01,1.368947336535e-03,-3.257827255426e-04,1.694730062077e-03
1.600000000000e+00,-7.659574468085e-01,-8.356246687347e-04,-2.416937706374e-04,-5.939308980973e-04
1.600000000000e+00,-7.021276595745e-01,-5.551063813185e-04,-1.886046817154e-04,-3.665016996031e-04
1.600000000000e+00,-6.382978723404e-01,7.508294499113e-04,-1.530311473036e-04,9.038605972149e-04
1.600000000000e+00,-5.744680851064e-01,-1.163377834569e-03,-1.281676297607e-04,-1.035210204808e-03
1.600000000000e+00,-5.106382978723e-01,7.380932425623e-04,-1.102559292616e-04,8.483491718239e-04
1.600000000000e+00,-4.468085106383e-01,-7.332591710416e-04,-9.708129373048e-05,-6.361778773112e-04
1.600000000000e+00,-3.829787234043e-01,6.017323727523e-04,-8.727320890228e-05,6.890055816545e-04
1.600000000000e+00,-3.191489361702e-01,-1.863025022287e-04,-7.995213295071e-05,-1.063503692780e-04
1.600000000000e+00,-2.553191489362e-01,-5.682118071261e-04,-7.453936914174e-05,-4.936724379844e-04
1.600000000000e+00,-1.914893617021e-01,-5.157484149364e-04,-7.064968580506e-05,-4.450987291313e-04
1.600000000000e+00,-1.276595744681e-01,-6.738650278341e-04,-6.802858229709e-05,-6.058364455370e-04
1.600000000000e+00,-6.382978723404e-02,-1.502148517632e-04,-6.651508274626e-05,-8.369976901695e-05
1.600000000000e+00,-5.377642775528e-17,-5.277669970807e-04,-6.602009162250e-05,-4.617469054583e-04
1.600000000000e+00,6.382978723404e-02,-1.509292572944e-04,-6.651508274626e-05,-8.441417454813e-05
1.600000000000e+00,1.276595744681e-01,-6.735226863872e-04,-6.802858229709e-05,-6.054941040902e-04
1.600000000000e+00,1.914893617021e-01,-5.170032979391e-04,-7.064968580506e-05,-4.463536121340e-04
1.600000000000e+00,2.553191489362e-01,-5.659998445873e-04,-7.453936914174e-05,-4.914604754455e-04
1.600000000000e+00,3.191489361702e-01,-1.887711999990e-04,-7.995213295072e-05,-1.088190670483e-04
1.600000000000e+00,3.829787234043e-01,6.034800896598e-04,-8.727320890227e-05,6.907532985620e-04
1.600000000000e+00,4.468085106383e-01,-7.356254586846e-04,-9.708129373048e-05,-6.385441649541e-04
1.600000000000e+00,5.106382978723e-01,7.411061588914e-04,-1.102559292616e-04,8.513620881530e-04
1.600000000000e+00,5.744680851064e-01,-1.166937357898e-03,-1.281676297607e-04,-1.038769728138e-03
1.600000000000e+00,6.382978723404e-01,7.536419118136e-04,-1.530311473036e-04,9.066730591172e-04
1.600000000000e+00,7.021276595745e-01,-5.584844685804e-04,-1.886046817154e-04,-3.698797868649e-04
1.600000000000e+00,7.659574468085e-01,-8.322144186571e-04,-2.416937706374e-04,-5.905206480197e-04
1.600000000000e+00,8.297872340426e-01,1.366115495885e-03,-3.257827255426e-04,1.691898221428e-03
1.600000000000e+00,8.936170212766e-01,-2.648485962860e-03,-4.715842790473e-04,-2.176901683813e-03
1.600000000000e+00,9.574468085106e-01,1.783856603547e-04,-7.679703752935e-04,9.463560356482e-04
1.600000000000e+00,1.021276595745e+00,8.429473800642e-04,-1.519233751572e-03,2.362181131636e-03
1.600000000000e+00,1.085106382979e+00,-7.639351282850e-03,-3.122142703184e-03,-4.517208579666e-03
1.600000000000e+00,1.148936170213e+00,-1.512372607760e-03,-2.301868094584e-03,7.894954868236e-04
1.600000000000e+00,1.212765957447e+00,1.386768262707e-02,8.883436462833e-03,4.984246164234e-03
1.600000000000e+00,1.276595744681e+00,1.230071187807e-02,1.610213775452e-02,-3.801425876450e-03
1.600000000000e+00,1.340425531915e+00,-1.103381729072e-03,4.114987873494e-04,-1.514880516421e-03
1.600000000000e+00,1.404255319149e+00,-7.526647779973e-03,-9.784704077552e-03,2.258056297579e-03
1.600000000000e+00,1.468085106383e+00,-6.127090200595e-03,-4.809064720951e-03,-1.318025479644e-03
2.200000000000e+00,-1.468085106383e+00,-1.738281688740e-03,-3.039425482780e-04,-1.434339140462e-03
2.200000000000e+00,-1.404255319149e+00,2.726339821427e-03,-2.123583800208e-04,2.938698201448e-03
2.200000000000e+00,-1.340425531915e+00,-6.446299289471e-03,-1.573965427376e-04,-6.288902746733e-03
2.200000000000e+00,-1.276595744681e+00,-5.102539609676e-03,-1.217591787714e-04,-4.980780430905e-03
2.200000000000e+00,-1.212765957447e+00,1.000940802459e-02,-9.735680799316e-05,1.010676483259e-02
2.200000000000e+00,-1.148936170213e+00,1.064861797674e-02,-7.994571247301e-05,1.072856368921e-02
2.200000000000e+00,-1.085106382979e+00,2.343266165007e-03,-6.711583153457e-05,2.410381996542e-03
2.200000000000e+00,-1.021276595745e+00,-4.071030057563e-03,-5.741400846115e-05,-4.013616049102e-03
2.200000000000e+00,-9.574468085106e-01,-5.788501475211e-03,-4.992158112534e-05,-5.738579894086e-03
2.200000000000e+00,-8.936170212766e-01,-1.646868963539e-03,-4.403496078052e-05,-1.602834002759e-03
2.200000000000e+00,-8.297872340426e-01,-9.933344668461e-04,-3.934466532204e-05,-9.539898015240e-04
2.200000000000e+00,-7.659574468085e-01,2.387028703989e-04,-3.556530792650e-05,2.742681783254e-04
2.200000000000e+00,-7.021276595745e-01,1.550909999657e-04,-3.249339628243e-05,1.875843962481e-04
2.200000000000e+00,-6.382978723404e-01,-2.758089706349e-04,-2.998100184658e-05,-2.458279687883e-04
2.200000000000e+00,-5.744680851064e-01,3.078760866087e-04,-2.791883699350e-05,3.357949236022e-04
2.200000000000e+00,-5.106382978723e-01,-7.602290208655e-04,-2.622509719615e-05,-7.340039236693e-04
2.200000000000e+00,-4.468085106383e-01,5.299194801801e-04,-2.483794106936e-05,5.547574212495e-04
2.200000000000e+00,-3.829787234043e-01,-9.432430533631e-05,-2.371032755199e-05,-7.061397778431e-05
2.200000000000e+00,-3.191489361702e-01,7.017176633811e-04,-2.280641834496e-05,7.245240817261e-04
2.200000000000e+00,-2.553191489362e-01,-2.698066825403e-04,-2.209904469530e-05,-2.477076378450e-04
2.200000000000e+00,-1.914893617021e-01,2.685858789369e-04,-2.156791571898e-05,2.901537946559e-04
2.200000000000e+00,-1.276595744681e-01,-5.606491289062e-04,-2.119835746193e-05,-5.394507714443e-04
2.200000000000e+00,-6.382978723404e-02,1.551081429225e-05,-2.098044437053e-05,3.649125866278e-05
2.200000000000e+00,-5.377642775528e-17,-6.386676847696e-04,-2.090843333109e-05,-6.177592514385e-04
2.200000000000e+00,6.382978723404e-02,1.426131305727e-05,-2.098044437053e-05,3.524175742780e-05
2.200000000000e+00,1.276595744681e-01,-5.611179012965e-04,-2.119835746193e-05,-5.399195438345e-04
2.200000000000e+00,1.914893617021e-01,2.700034542598e-04,-2.156791571898e-05,2.915713699787e-04
2.200000000000e+00,2.553191489362e-01,-2.685764625387e-04,-2.209904469530e-05,-2.464774178434e-04
2.200000000000e+00,3.191489361702e-01,7.008859531492e-04,-2.280641834495e-05,7.236923714942e-04
2.200000000000e+00,3.829787234043e-01,-9.514652979688e-05,-2.371032755200e-05,-7.143620224488e-05
2.200000000000e+00,4.468085106383e-01,5.309759872909e-04,-2.483794106936e-05,5.558139283603e-04
2.200000000000e+00,5.106382978723e-01,-7.585596712059e-04,-2.622509719615e-05,-7.323345740098e-04
2.200000000000e+00,5.744680851064e-01,3.081137444902e-04,-2.791883699350e-05,3.360325814837e-04
2.200000000000e+00,6.382978723404e-01,-2.767461040772e-04,-2.998100184658e-05,-2.467651022306e-04
2.200000000000e+00,7.021276595745e-01,1.547807578806e-04,-3.249339628243e-05,1.872741541630e-04
2.200000000000e+00,7.659574468085e-01,2.401802908935e-04,-3.556530792650e-05,2.757455988200e-04
2.200000000000e+00,8.297872340426e-01,-9.922184518319e-04,-3.934466532204e-05,-9.528737865099e-04
2.200000000000e+00,8.936170212766e-01,-1.647904995478e-03,-4.403496078052e-05,-1.603870034697e-03
2.200000000000e+00,9.574468085106e-01,-5.789793470680e-03,-4.992158112534e-05,-5.739871889555e-03
2.200000000000e+00,1.021276595745e+00,-4.070410023769e-03,-5.741400846115e-05,-4.012996015308e-03
2.200000000000e+00,1.085106382979e+00,2.344250741046e-03,-6.711583153457e-05,2.411366572581e-03
2.200000000000e+00,1.148936170213e+00,1.064818466154e-02,-7.994571247301e-05,1.072813037402e-02
2.200000000000e+00,1.212765957447e+00,1.000792120742e-02,-9.735680799316e-05,1.010527801541e-02
2.200000000000e+00,1.276595744681e+00,-5.103221151983e-03,-1.217591787714e-04,-4.981461973211e-03
2.200000000000e+00,1.340425531915e+00,-6.445368709741e-03,-1.573965427376e-04,-6.287972167003e-03
2.200000000000e+00,1.404255319149e+00,2.726993492764e-03,-2.123583800208e-04,2.939351872785e-03
2.200000000000e+00,1.468085106383e+00,-1.739884909747e-03,-3.039425482780e-04,-1.435942361469e-03
3.300000000000e+00,-1.468085106383e+00,4.016060657173e-05,-1.179736912111e-05,5.195797569284e-05
3.300000000000e+00,-1.404255319149e+00,5.603860574112e-04,-1.093296666834e-05,5.713190240796e-04
3.300000000000e+00,-1.340425531915e+00,-1.269766146212e-03,-1.018221437832e-05,-1.259583931834e-03
3.300000000000e+00,-1.276595744681e+00,-1.809769102573e-04,-9.527335203821e-06,-1.714495750535e-04
3.300000000000e+00,-1.212765957447e+00,-2.864972120135e-03,-8.953955760347e-06,-2.856018164375e-03
3.300000000000e+00,-1.148936170213e+00,-3.301409237973e-03,-8.450364597213e-06,-3.292958873375e-03
3.300000000000e+00,-1.085106382979e+00,-4.316736083198e-03,-8.006952500167e-06,-4.308729130698e-03
3.300000000000e+00,-1.021276595745e+00,-7.383960961909e-03,-7.615785742445e-06,-7.376345176167e-03
3.300000000000e+00,-9.574468085106e-01,-6.237709820668e-03,-7.270277588052e-06,-6.230439543080e-03
3.300000000000e+00,-8.936170212766e-01,-8.799766999018e-03,-6.964933209851e-06,-8.792802065808e-03
3.300000000000e+00,-8.297872340426e-01,-8.768105825586e-03,-6.695150033728e-06,-8.761410675552e-03
3.300000000000e+00,-7.659574468085e-01,-6.734268946027e-03,-6.457060339273e-06,-6.727811885687e-03
3.300000000000e+00,-7.021276595745e-01,-7.620579616466e-03,-6.247406379537e-06,-7.614332210087e-03
3.300000000000e+00,-6.382978723404e-01,-6.940172475569e-03,-6.063440753876e-06,-6.934109034815e-03
3.300000000000e+00,-5.744680851064e-01,-2.380584614311e-03,-5.902846567138e-06,-2.374681767744e-03
3.300000000000e+00,-5.106382978723e-01,-3.356766584281e-03,-5.763673231912e-06,-3.351002911049e-03
3.300000000000e+00,-4.468085106383e-01,-2.749819254599e-03,-5.644284753392e-06,-2.744174969845e-03
3.300000000000e+00,-3.829787234043e-01,3.956122261858e-03,-5.543318074247e-06,3.961665579932e-03
3.300000000000e+00,-3.191489361702e-01,4.005109224480e-03,-5.459649616177e-06,4.010568874097e-03
3.300000000000e+00,-2.553191489362e-01,-1.464136528146e-03,-5.392368583598e-06,-1.458744159562e-03
3.300000000000e+00,-1.914893617021e-01,-3.853212193351e-04,-5.340755928046e-06,-3.799804634070e-04
3.300000000000e+00,-1.276595744681e-01,8.245385726894e-03,-5.304268134167e-06,8.250689995028e-03
3.300000000000e+00,-6.382978723404e-02,1.266819507648e-02,-5.282525199175e-06,1.267347760168e-02
3.300000000000e+00,-5.377642775528e-17,1.365137359613e-02,-5.275302351308e-06,1.365664889848e-02
3.300000000000e+00,6.382978723404e-02,1.266891848023e-02,-5.282525199175e-06,1.267420100542e-02
3.300000000000e+00,1.276595744681e-01,8.244967113034e-03,-5.304268134168e-06,8.250271381168e-03
3.300000000000e+00,1.914893617021e-01,-3.859988021059e-04,-5.340755928046e-06,-3.806580461779e-04
3.300000000000e+00,2.553191489362e-01,-1.465299077372e-03,-5.392368583598e-06,-1.459906708788e-03
3.300000000000e+00,3.191489361702e-01,4.005762803446e-03,-5.459649616176e-06,4.011222453062e-03
3.300000000000e+00,3.829787234043e-01,3.955150067708e-03,-5.543318074247e-06,3.960693385782e-03
3.300000000000e+00,4.468085106383e-01,-2.749516876581e-03,-5.644284753392e-06,-2.743872591828e-03
3.300000000000e+00,5.106382978723e-01,-3.358723653035e-03,-5.763673231912e-06,-3.352959979803e-03
3.300000000000e+00,5.744680851064e-01,-2.380290426834e-03,-5.902846567138e-06,-2.374387580267e-03
3.300000000000e+00,6.382978723404e-01,-6.940970725436e-03,-6.063440753877e-06,-6.934907284682e-03
3.300000000000e+00,7.021276595745e-01,-7.619484970143e-03,-6.247406379537e-06,-7.613237563763e-03
3.300000000000e+00,7.659574468085e-01,-6.736296907928e-03,-6.457060339273e-06,-6.729839847589e-03
3.300000000000e+00,8.297872340426e-01,-8.767753177346e-03,-6.695150033728e-06,-8.761058027313e-03
3.300000000000e+00,8.936170212766e-01,-8.800194359443e-03,-6.964933209850e-06,-8.793229426233e-03
3.300000000000e+00,9.574468085106e-01,-6.236396000794e-03,-7.270277588053e-06,-6.229125723206e-03
3.300000000000e+00,1.021276595745e+00,-7.385273448589e-03,-7.615785742445e-06,-7.377657662847e-03
3.300000000000e+00,1.085106382979e+00,-4.315852471237e-03,-8.006952500167e-06,-4.307845518737e-03
3.300000000000e+00,1.148936170213e+00,-3.301617902438e-03,-8.450364597213e-06,-3.293167537841e-03
3.300000000000e+00,1.212765957447e+00,-2.863944887659e-03,-8.953955760345e-06,-2.854990931899e-03
3.300000000000e+00,1.276595744681e+00,-1.804029985103e-04,-9.527335203821e-06,-1.708756633065e-04
3.300000000000e+00,1.340425531915e+00,-1.269239207741e-03,-1.018221437832e-05,-1.259056993363e-03
3.300000000000e+00,1.404255319149e+00,5.597363349879e-04,-1.093296666834e-05,5.706693016562e-04
3.300000000000e+00,1.468085106383e+00,4.163932125370e-05,-1.179736912111e-05,5.343669037482e-05
4.000000000000e+00,-1.468085106383e+00,9.086162358459e-03,-4.659629960328e-06,9.090821988419e-03
4.000000000000e+00,-1.404255319149e+00,3.136491820380e-03,-4.450232920854e-06,3.140942053301e-03
4.000000000000e+00,-1.340425531915e+00,-7.064806473518e-03,-4.261264307491e-06,-7.060545209210e-03
4.000000000000e+00,-1.276595744681e+00,-1.272403405384e-02,-4.090526630045e-06,-1.271994352721e-02
4.000000000000e+00,-1.212765957447e+00,-1.432649612475e-02,-3.936129149007e-06,-1.432255999560e-02
4.000000000000e+00,-1.148936170213e+00,-6.369156868440e-03,-3.796439890114e-06,-6.365360428550e-03
4.000000000000e+00,-1.085106382979e+00,3.883063378032e-03,-3.670046310245e-06,3.886733424342e-03
4.000000000000e+00,-1.021276595745e+00,1.347582531517e-02,-3.555722900336e-06,1.347938103807e-02
4.000000000000e+00,-9.574468085106e-01,1.803001933158e-02,-3.452404384790e-06,1.803347173596e-02
4.000000000000e+00,-8.936170212766e-01,1.319847497258e-02,-3.359163463025e-06,1.320183413604e-02
4.000000000000e+00,-8.297872340426e-01,5.796939605123e-03,-3.275192258974e-06,5.800214797381e-03
4.000000000000e+00,-7.659574468085e-01,-1.129806520909e-03,-3.199786815129e-06,-1.126606734094e-03
4.000000000000e+00,-7.021276595745e-01,-1.973511098876e-03,-3.132334100946e-06,-1.970378764775e-03
4.000000000000e+00,-6.382978723404e-01,1.419921363938e-03,-3.072301110046e-06,1.422993665048e-03
4.000000000000e+00,-5.744680851064e-01,-7.317202775039e-04,-3.019225703747e-06,-7.287010518002e-04
4.000000000000e+00,-5.106382978723e-01,-7.425527521600e-03,-2.972708924141e-06,-7.422554812676e-03
4.000000000000e+00,-4.468085106383e-01,-8.221707155399e-03,-2.932408552473e-06,-8.218774746847e-03
4.000000000000e+00,-3.829787234043e-01,-4.542876991157e-03,-2.898033731752e-06,-4.539978957425e-03
4.000000000000e+00,-3.191489361702e-01,1.384878058295e-04,-2.869340507007e-06,1.413571463365e-04
4.000000000000e+00,-2.553191489362e-01,-4.018361055265e-03,-2.846128164699e-06,-4.015514927101e-03
4.000000000000e+00,-1.914893617021e-01,-6.404328634363e-03,-2.828236277057e-06,-6.401500398086e-03
4.000000000000e+00,-1.276595744681e-01,-1.565723969521e-03,-2.815542376668e-06,-1.562908427145e-03
4.000000000000e+00,-6.382978723404e-02,-2.080745574811e-03,-2.807960203724e-06,-2.077937614607e-03
4.000000000000e+00,-5.377642775528e-17,-6.910229368204e-03,-2.805438483398e-06,-6.907423929720e-03
4.000000000000e+00,6.382978723404e-02,-2.082494146455e-03,-2.807960203724e-06,-2.079686186252e-03
4.000000000000e+00,1.276595744681e-01,-1.565910612338e-03,-2.815542376669e-06,-1.563095069961e-03
4.000000000000e+00,1.914893617021e-01,-6.404580484264e-03,-2.828236277057e-06,-6.401752247987e-03
4.000000000000e+00,2.553191489362e-01,-4.016735831058e-03,-2.846128164699e-06,-4.013889702893e-03
4.000000000000e+00,3.191489361702e-01,1.355853272145e-04,-2.869340507006e-06,1.384546677215e-04
4.000000000000e+00,3.829787234043e-01,-4.542632752444e-03,-2.898033731752e-06,-4.539734718712e-03
4.000000000000e+00,4.468085106383e-01,-8.223766953625e-03,-2.932408552473e-06,-8.220834545073e-03
4.000000000000e+00,5.106382978723e-01,-7.422641690828e-03,-2.972708924141e-06,-7.419668981904e-03
4.000000000000e+00,5.744680851064e-01,-7.344467557524e-04,-3.019225703747e-06,-7.314275300486e-04
4.000000000000e+00,6.382978723404e-01,1.420599828238e-03,-3.072301110046e-06,1.423672129348e-03
4.000000000000e+00,7.021276595745e-01,-1.976767391257e-03,-3.132334100945e-06,-1.973635057156e-03
4.000000000000e+00,7.659574468085e-01,-1.126357792944e-03,-3.199786815129e-06,-1.123158006129e-03
4.000000000000e+00,8.297872340426e-01,5.795257647298e-03,-3.275192258974e-06,5.798532839557e-03
4.000000000000e+00,8.936170212766e-01,1.319948872768e-02,-3.359163463026e-06,1.320284789115e-02
4.000000000000e+00,9.574468085106e-01,1.802672673341e-02,-3.452404384790e-06,1.803017913780e-02
4.000000000000e+00,1.021276595745e+00,1.347882237057e-02,-3.555722900336e-06,1.348237809347e-02
4.000000000000e+00,1.085106382979e+00,3.882387680659e-03,-3.670046310245e-06,3.886057726969e-03
4.000000000000e+00,1.148936170213e+00,-6.367460911978e-03,-3.796439890115e-06,-6.363664472088e-03
4.000000000000e+00,1.212765957447e+00,-1.432821703562e-02,-3.936129149007e-06,-1.432428090647e-02
4.000000000000e+00,1.276595744681e+00,-1.272307682811e-02,-4.090526630045e-06,-1.271898630148e-02
4.000000000000e+00,1.340425531915e+00,-7.064063508681e-03,-4.261264307491e-06,-7.059802244374e-03
4.000000000000e+00,1.404255319149e+00,3.138769996162e-03,-4.450232920854e-06,3.143220229083e-03
4.000000000000e+00,1.468085106383e+00,9.085242930416e-03,-4.659629960328e-06,9.089902560376e-03
