t,p_trixi_0_4_0_0_,p_dibem_0_4_0_0_,p_exact_0_4_0_0_,p_trixi_0_7_0_0_,p_dibem_0_7_0_0_,p_exact_0_7_0_0_,p_trixi_0_5_0_5_,p_dibem_0_5_0_5_,p_exact_0_5_0_5_
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2.000000000000e-02,-6.983327956840e-15,1.210496325201e-08,3.866350049298e-13,-1.041169441871e-21,1.203942738059e-08,3.866568226819e-13,-2.955904690355e-28,1.214133177279e-08,3.866422770047e-13
4.000000000000e-02,-1.742325103767e-13,1.008271734321e-07,3.412847343680e-12,-4.079980632438e-19,1.019938413089e-07,3.413039933026e-12,-8.450568202706e-25,1.022855699785e-07,3.412911538448e-12
6.000000000000e-02,-7.735509428526e-13,5.177878920754e-07,1.847849341514e-11,-2.971899946986e-18,5.387979096941e-07,1.847953623386e-11,-1.573494116018e-23,5.345208899259e-07,1.847884105613e-11
8.000000000000e-02,-2.658999976392e-12,2.179336120791e-06,8.134001306229e-11,1.955158801510e-17,2.306021221615e-06,8.134460472155e-11,5.331777892447e-23,2.278835358307e-06,8.134154463911e-11
1.000000000000e-01,-1.162701540288e-11,7.948249418568e-06,3.090873325234e-10,-1.332055171127e-17,8.532378626574e-06,3.091048030785e-10,-6.648313259315e-22,8.405416784817e-06,3.090931749438e-10
1.200000000000e-01,-4.486953593994e-11,2.542593227187e-05,1.029212053288e-09,-2.483754377154e-16,2.773632715748e-05,1.029270563023e-09,1.720106754957e-21,2.723173557386e-05,1.029231843182e-09
1.400000000000e-01,-1.432804605785e-10,7.149464625241e-05,3.015227424529e-09,3.827729142903e-16,7.954740796265e-05,3.015403162381e-09,-2.339579401249e-21,7.778660420209e-05,3.015289726848e-09
1.600000000000e-01,-4.459878144713e-10,1.765268284490e-04,7.780792537816e-09,8.921768911510e-16,2.015537778255e-04,7.781294417100e-09,-3.271033054251e-20,1.960778770565e-04,7.781001695031e-09
1.800000000000e-01,-1.407969220120e-09,3.816375012800e-04,1.769138950063e-08,-4.257771370314e-15,4.514275850095e-04,1.769300223772e-08,7.107756811965e-20,4.361365823425e-04,1.769233665025e-08
2.000000000000e-01,-4.506397708179e-09,7.187265360214e-04,3.544507231279e-08,-8.346323279249e-15,8.940670926311e-04,3.545232388608e-08,-2.648681322970e-19,8.555831894618e-04,3.545099021706e-08
2.200000000000e-01,-1.436131002201e-08,1.168014040476e-03,6.256066378093e-08,7.670679830578e-15,1.566436998195e-03,6.260358867948e-08,-9.727229908268e-19,1.478800661798e-03,6.260123361587e-08
2.400000000000e-01,-4.334934266823e-08,1.607143135637e-03,9.715910299422e-08,1.223252185774e-14,2.429283103927e-03,9.742533751002e-08,-3.472648368817e-19,2.247943460587e-03,9.742167249923e-08
2.600000000000e-01,-1.276288716491e-07,1.790371261715e-03,1.320787797376e-07,-1.143452102078e-13,3.338070051438e-03,1.336181822742e-07,-1.420226687466e-17,2.995469669757e-03,1.336131557318e-07
2.800000000000e-01,-3.551622862514e-07,1.398930103153e-03,1.534530812272e-07,-4.610292276012e-13,4.071035959299e-03,1.615032726390e-07,-6.214359417498e-17,3.476806375863e-03,1.614971970545e-07
3.000000000000e-01,-9.577076867737e-07,1.635224845319e-04,1.340533851750e-07,-1.015258371456e-12,4.419923021760e-03,1.720361372485e-07,-2.081554582058e-16,3.467765649942e-03,1.720296649510e-07
3.200000000000e-01,-2.518264358239e-06,-2.001959256282e-03,-9.335539133140e-10,-1.991138320802e-12,4.295168741189e-03,1.615030318292e-07,-1.207661255529e-15,2.875815295325e-03,1.614969498628e-07
3.400000000000e-01,-6.425960750973e-06,-4.942483372741e-03,-4.996564955560e-07,-5.116045808156e-12,3.772791895787e-03,1.336177006545e-07,-5.825161849841e-15,1.789416894405e-03,1.336126034227e-07
3.600000000000e-01,-1.641949702687e-05,-8.321063839716e-03,-2.164889062495e-06,-1.795557769387e-11,3.047846170398e-03,9.742461508054e-08,-2.576310876272e-14,4.289784597577e-04,9.742027050451e-08
3.800000000000e-01,-4.091861642990e-05,-1.175369356813e-02,-7.372700581072e-06,-6.104212665927e-11,2.329550779132e-03,6.260262543872e-08,-1.191280938928e-13,-9.641401850830e-04,6.259455700484e-08
4.000000000000e-01,-1.009835968882e-04,-1.493301083681e-02,-2.250611065127e-05,-1.828675801292e-10,1.750863002662e-03,3.545111983445e-08,-5.560067993035e-13,-2.224768376773e-03,3.540759737730e-08
4.200000000000e-01,-2.411684240750e-04,-1.767976359726e-02,-6.311113183061e-05,-4.892603253948e-10,1.340726995250e-03,1.769155737630e-08,-2.350194623239e-12,-3.296350585267e-03,1.741582183631e-08
4.400000000000e-01,-5.475478720402e-04,-1.992302875885e-02,-1.633751248720e-04,-1.290550911705e-09,1.053394241913e-03,7.779608745958e-09,-9.363273606163e-12,-4.203269830815e-03,6.186155412227e-09
4.600000000000e-01,-1.174290957895e-03,-2.165023410808e-02,-3.906154017766e-04,-3.605966737247e-09,8.169435119990e-04,3.013476682547e-09,-3.760523459266e-11,-5.001679245822e-03,-5.237916116530e-09
4.800000000000e-01,-2.317783794184e-03,-2.286549953542e-02,-8.618255112140e-04,-9.859210904995e-09,5.686375417941e-04,1.027103279345e-09,-1.442578568953e-10,-5.742543489089e-03,-3.745193469562e-08
5.000000000000e-01,-4.218474399329e-03,-2.357034911580e-02,-1.751875399927e-03,-2.550546585009e-08,2.679241182091e-04,3.066967123394e-10,-5.519801771360e-10,-6.457107996033e-03,-1.623624484923e-07
5.200000000000e-01,-6.983690519136e-03,-2.376149887662e-02,-3.273432977040e-03,-6.207666408256e-08,-1.055727572512e-04,7.869570455503e-11,-2.033561490506e-09,-7.157914176044e-03,-6.271738154377e-07
5.400000000000e-01,-1.047861935036e-02,-2.343544967630e-02,-5.604300081077e-03,-1.546824340698e-07,-5.588437136879e-04,1.558973814787e-11,-7.424946223384e-09,-7.845077055557e-03,-2.217504436092e-06
5.600000000000e-01,-1.414194258331e-02,-2.259323785197e-02,-8.750844731008e-03,-4.147537514473e-07,-1.091204768185e-03,2.811920672884e-13,-2.706160254605e-08,-8.511821665896e-03,-7.215259297828e-06
5.800000000000e-01,-1.697833699530e-02,-2.124328611087e-02,-1.237574360919e-02,-1.115937574664e-06,-1.697576470586e-03,-3.001834965634e-12,-9.461273186755e-08,-9.147745521848e-03,-2.166122472374e-05
6.000000000000e-01,-1.764663489224e-02,-1.940257846087e-02,-1.567563770319e-02,-2.879004241065e-06,-2.369996531466e-03,-3.778554929968e-12,-3.306838887506e-07,-9.740387340198e-03,-6.007870707993e-05
