t,p_dibem_0_4_0_0_,p_exact_0_4_0_0_,error_0_4_0_0_,p_dibem_0_7_0_0_,p_exact_0_7_0_0_,error_0_7_0_0_,p_dibem_0_5_0_5_,p_exact_0_5_0_5_,error_0_5_0_5_
3.050000000000e-01,-6.990154710124e-08,3.872280961577e-06,-3.942182508678e-06,-2.996992942609e-10,4.299737919321e-06,-4.300037618615e-06,-4.257777198406e-10,4.299742384355e-06,-4.300168162075e-06
3.100000000000e-01,-1.172861787113e-07,3.652583349740e-06,-3.769869528451e-06,-3.078584236667e-10,4.249099085367e-06,-4.249406943791e-06,-4.393298027056e-10,4.249103497823e-06,-4.249542827626e-06
3.150000000000e-01,-1.974727612015e-07,3.338112167628e-06,-3.535584928829e-06,-3.133336645866e-10,4.166025494088e-06,-4.166338827752e-06,-4.511433460581e-10,4.166029820281e-06,-4.166480963627e-06
3.200000000000e-01,-3.275480990743e-07,2.909548235305e-06,-3.237096334380e-06,-3.191505102308e-10,4.052450135759e-06,-4.052769286269e-06,-4.638966095817e-10,4.052454344018e-06,-4.052918240628e-06
3.250000000000e-01,-5.314206913759e-07,2.341607554059e-06,-2.873028245435e-06,-3.232497471444e-10,3.910961514215e-06,-3.911284763962e-06,-4.757789754970e-10,3.910965575554e-06,-3.911441354529e-06
3.300000000000e-01,-8.420130144321e-07,1.601107538347e-06,-2.443120552779e-06,-3.261475842948e-10,3.744717754598e-06,-3.745043902183e-06,-4.869347288268e-10,3.744721643309e-06,-3.745208578038e-06
3.350000000000e-01,-1.304002180238e-06,6.445623996601e-07,-1.948564579898e-06,-3.295343151651e-10,3.557335481600e-06,-3.557665015915e-06,-4.992953248438e-10,3.557339175734e-06,-3.557838471058e-06
3.400000000000e-01,-1.977220795578e-06,-5.847867180137e-07,-1.392434077564e-06,-3.332632951917e-10,3.352748701908e-06,-3.353081965204e-06,-5.120926221555e-10,3.352752183599e-06,-3.353264276221e-06
3.450000000000e-01,-2.940831810745e-06,-2.160570983276e-06,-7.802608274688e-07,-3.374872642821e-10,3.135069727020e-06,-3.135407214284e-06,-5.261528039683e-10,3.135072982675e-06,-3.135599135479e-06
3.500000000000e-01,-4.298386637214e-06,-4.177615498315e-06,-1.207711388990e-07,-3.435212517002e-10,2.908461266863e-06,-2.908804788115e-06,-5.416995279738e-10,2.908464287207e-06,-2.909005986735e-06
3.550000000000e-01,-6.183878278716e-06,-6.757111376380e-06,5.732330976635e-07,-3.511414083562e-10,2.677006901576e-06,-2.677358042984e-06,-5.589869759068e-10,2.677009681576e-06,-2.677568668552e-06
3.600000000000e-01,-8.768907449757e-06,-1.005275550936e-05,1.283848059605e-06,-3.617494746149e-10,2.444588282120e-06,-2.444950031595e-06,-5.791511314953e-10,2.444590820778e-06,-2.445169971910e-06
3.650000000000e-01,-1.227104337096e-05,-1.425795959121e-05,1.986916220247e-06,-3.745282555034e-10,2.214786291925e-06,-2.215160820181e-06,-6.015160370188e-10,2.214788591958e-06,-2.215390107995e-06
3.700000000000e-01,-1.696347042085e-05,-1.961424227628e-05,2.650771855426e-06,-3.904608091624e-10,1.990801703731e-06,-1.991192164540e-06,-6.267436398214e-10,1.990803771176e-06,-1.991430514816e-06
3.750000000000e-01,-2.318594770077e-05,-2.642091699156e-05,3.234969290785e-06,-4.101823673870e-10,1.775391444153e-06,-1.775801626520e-06,-6.558009779015e-10,1.775393287926e-06,-1.776049088904e-06
3.800000000000e-01,-3.135709209906e-05,-3.504615951983e-05,3.689067420764e-06,-4.337183107609e-10,1.570831542411e-06,-1.571265260722e-06,-6.887503043003e-10,1.570833173791e-06,-1.571521924095e-06
3.850000000000e-01,-4.198792632111e-05,-4.593950521981e-05,3.951578898691e-06,-4.606096831662e-10,1.378905889105e-06,-1.379366498788e-06,-7.254315220054e-10,1.378907321227e-06,-1.379632752749e-06
3.900000000000e-01,-5.569656938070e-05,-5.964578643575e-05,3.949217055049e-06,-4.913132235966e-10,1.200908036602e-06,-1.201399349826e-06,-7.669261038003e-10,1.200909283975e-06,-1.201676210079e-06
3.950000000000e-01,-7.322385942174e-05,-7.682046282116e-05,3.596603399421e-06,-5.260702065697e-10,1.037658186741e-06,-1.038184256947e-06,-8.135056608040e-10,1.037659264746e-06,-1.038472770407e-06
4.000000000000e-01,-9.544960945560e-05,-9.824622143990e-05,2.796611984303e-06,-5.642960912772e-10,8.895433481137e-07,-8.901076442050e-07,-8.650788776069e-10,8.895442726114e-07,-8.904093514890e-07
4.050000000000e-01,-1.234090859515e-04,-1.248506243374e-04,1.441538385807e-06,-6.058604080891e-10,7.565690509779e-07,-7.571749113860e-07,-9.224933124090e-10,7.565698379400e-07,-7.574923312524e-07
4.100000000000e-01,-1.583091772106e-04,-1.577244605114e-04,-5.847166991410e-07,-6.511893512367e-10,6.384098213125e-07,-6.390610106637e-07,-9.870525851671e-10,6.384104865822e-07,-6.393975391673e-07
4.150000000000e-01,-2.015435941480e-04,-1.981403273067e-04,-3.403266841275e-06,-6.995652627488e-10,5.344624288587e-07,-5.351619941215e-07,-1.059290447996e-09,5.344629880199e-07,-5.355222784679e-07
4.200000000000e-01,-2.547063223463e-04,-2.475708347517e-04,-7.135487594540e-06,-7.506504220254e-10,4.439187099037e-07,-4.446693603257e-07,-1.139825121352e-09,4.439191783681e-07,-4.450590034894e-07
4.250000000000e-01,-3.196024044878e-04,-3.077055891266e-04,-1.189681536115e-05,-8.061449445601e-10,3.658091174264e-07,-3.666152623710e-07,-1.232133675802e-09,3.658095107263e-07,-3.670416444021e-07
4.300000000000e-01,-3.982550085574e-04,-3.804660304232e-04,-1.778897813414e-05,-8.640393863874e-10,2.990697604704e-07,-2.999337998567e-07,-1.336537492714e-09,2.990700950284e-07,-3.004066325211e-07
4.350000000000e-01,-4.929076589671e-04,-4.680168879345e-04,-2.489077103263e-05,-9.269438785825e-10,2.425795915847e-07,-2.435065354633e-07,-1.457483522415e-09,2.425798860655e-07,-2.440373695879e-07
4.400000000000e-01,-6.060203722054e-04,-5.727729490766e-04,-3.324742312885e-05,-9.956848337766e-10,1.952070647951e-07,-1.962027496289e-07,-1.598342443963e-09,1.952073424836e-07,-1.968056849275e-07
4.450000000000e-01,-7.402584386368e-04,-6.973995867140e-04,-4.285885192278e-05,-1.072697907679e-09,1.558458495630e-07,-1.569185474707e-07,-1.764471370011e-09,1.558461423817e-07,-1.576106137517e-07
4.500000000000e-01,-8.984725422537e-04,-8.448053513921e-04,-5.366719086162e-05,-1.160516530439e-09,1.234388463272e-07,-1.245993628576e-07,-1.961966784352e-09,1.234392014332e-07,-1.254011682175e-07
4.550000000000e-01,-1.083668968886e-03,-1.018124847043e-03,-6.554412184281e-05,-1.265741918951e-09,9.699681464453e-08,-9.826255656348e-08,-2.199224355572e-09,9.699730521395e-08,-9.919652956952e-08
4.600000000000e-01,-1.298968728632e-03,-1.220690060154e-03,-7.827866847723e-05,-1.396033407326e-09,7.561378398964e-08,-7.700981739697e-08,-2.486490087201e-09,7.561452663503e-08,-7.810101672223e-08
4.650000000000e-01,-1.547554599629e-03,-1.455988305125e-03,-9.156629450359e-05,-1.561924806105e-09,5.847528843083e-08,-6.003721323694e-08,-2.835544613355e-09,5.847647108206e-08,-6.131201569542e-08
4.700000000000e-01,-1.832605313916e-03,-1.727605056671e-03,-1.050002572446e-04,-1.776915335910e-09,4.485960675763e-08,-4.663652209354e-08,-3.258929338261e-09,4.486153289379e-08,-4.812046223205e-08
4.750000000000e-01,-2.157216426420e-03,-2.039150179419e-03,-1.180662470019e-04,-2.060634337316e-09,3.413596989478e-08,-3.619660423210e-08,-3.772633188603e-09,3.413912812242e-08,-3.791176131103e-08
4.800000000000e-01,-2.524307775065e-03,-2.394166427909e-03,-1.301413471565e-04,-2.437240495247e-09,2.576289290319e-08,-2.820013339843e-08,-4.392743339298e-09,2.576806552391e-08,-3.016080886321e-08
4.850000000000e-01,-2.936517913669e-03,-2.796019444666e-03,-1.404984690027e-04,-2.934416668929e-09,1.927952214741e-08,-2.221393881634e-08,-5.133814801212e-09,1.928795300330e-08,-2.442176780451e-08
4.900000000000e-01,-3.396086420748e-03,-3.247769269503e-03,-1.483171512448e-04,-3.586763854730e-09,1.429996588974e-08,-1.788672974447e-08,-6.008945568953e-09,1.431361774163e-08,-2.032256331059e-08
4.950000000000e-01,-3.904725559616e-03,-3.752023926178e-03,-1.527016334383e-04,-4.432152728233e-09,1.050339105925e-08,-1.493554378748e-08,-7.025784210369e-09,1.052533687369e-08,-1.755112108406e-08
5.000000000000e-01,-4.463483411289e-03,-4.310776704175e-03,-1.527067071149e-04,-5.508820083316e-09,7.625947259359e-09,-1.313476734267e-08,-8.181083304510e-09,7.660960122028e-09,-1.584204342654e-08
5.050000000000e-01,-5.072601252265e-03,-4.925229633350e-03,-1.473716189146e-04,-6.856444390557e-09,5.451998081981e-09,-1.230844247254e-08,-9.458325929033e-09,5.507433282302e-09,-1.496575921133e-08
5.100000000000e-01,-5.731368590636e-03,-5.595606758527e-03,-1.357618321093e-04,-8.501444278718e-09,3.805168728486e-09,-1.230661300720e-08,-1.081471801883e-08,3.892271904713e-09,-1.470698992354e-08
5.150000000000e-01,-6.437979950154e-03,-6.320961972293e-03,-1.170179778609e-04,-1.045628915120e-08,2.539829298928e-09,-1.299611845012e-08,-1.217414785956e-08,2.675660894386e-09,-1.484980875395e-08
5.200000000000e-01,-7.189398031081e-03,-7.098987298339e-03,-9.041073274211e-05,-1.270226649876e-08,1.532872270910e-09,-1.423513876967e-08,-1.341369508810e-08,1.743116377387e-09,-1.515681146549e-08
5.250000000000e-01,-7.981228412568e-03,-7.925828581171e-03,-5.539983139655e-05,-1.516930807176e-08,6.751947848281e-10,-1.584450285659e-08,-1.434151880493e-08,9.982273448795e-10,-1.533974614981e-08
5.300000000000e-01,-8.807611350004e-03,-8.795916510664e-03,-1.169483934015e-05,-1.772124804872e-08,-1.374640660171e-10,-1.758378398271e-08,-1.468312579262e-08,3.552717580071e-10,-1.503839755063e-08
5.350000000000e-01,-9.661136431013e-03,-9.701821712150e-03,4.068528113782e-05,-2.011945651614e-08,-1.014709813662e-09,-1.910474670248e-08,-1.405110263006e-08,-2.684768421696e-10,-1.378262578789e-08
5.400000000000e-01,-1.053278596779e-02,-1.063414315621e-02,1.013571884225e-04,-2.199369677096e-08,-2.083516848976e-09,-1.991017992198e-08,-1.191891327663e-08,-9.613040590282e-10,-1.095760921760e-08
5.450000000000e-01,-1.141191282283e-02,-1.158143932217e-02,1.695264993406e-04,-2.279737319179e-08,-3.503261633293e-09,-1.929411155849e-08,-7.583979611961e-09,-1.827294219587e-09,-5.756685392375e-09
5.500000000000e-01,-1.228625803971e-02,-1.253021135788e-02,2.439533181748e-04,-2.176546978849e-08,-5.485143006171e-09,-1.628032678232e-08,-1.368207429277e-10,-2.999178929410e-09,2.862358186482e-09
5.550000000000e-01,-1.314201301975e-02,-1.346494685411e-02,3.229338343572e-04,-1.786033634584e-08,-8.317755993917e-09,-9.542580351923e-09,1.158288252048e-08,-4.654966903263e-09,1.623784942375e-08
5.600000000000e-01,-1.396393016934e-02,-1.436823172472e-02,4.043015553849e-04,-9.725580930144e-09,-1.240122693017e-08,2.675646000026e-09,2.901928824106e-08,-7.039984952768e-09,3.605927319382e-08
5.650000000000e-01,-1.473548482623e-02,-1.522093604230e-02,4.854512160656e-04,4.361710327602e-09,-1.829306957758e-08,2.265477990518e-08,5.393342376269e-08,-1.049649385200e-08,6.442991761469e-08
5.700000000000e-01,-1.543908996901e-02,-1.600247755926e-02,5.633875902531e-04,2.652507598935e-08,-2.676977159318e-08,5.329484758253e-08,8.842848799932e-08,-1.550363201428e-08,1.039321200136e-07
5.750000000000e-01,-1.605636368086e-02,-1.669116407659e-02,6.348003957349e-04,5.930205627988e-08,-3.890926162235e-08,9.821131790223e-08,1.349546802565e-07,-2.273124040996e-08,1.576859206664e-07
5.800000000000e-01,-1.656844763741e-02,-1.726461284161e-02,6.961652041978e-04,1.056237285254e-07,-5.620093990820e-08,1.618246684336e-07,1.962914064734e-07,-3.311222352473e-08,2.294036299981e-07
5.850000000000e-01,-1.695637306203e-02,-1.770024186136e-02,7.438687993309e-04,1.687436250524e-07,-8.069175435545e-08,2.494353794079e-07,2.754904695492e-07,-4.793942832442e-08,3.234298978736e-07
5.900000000000e-01,-1.720146869873e-02,-1.797582455723e-02,7.743558585008e-04,2.520898879634e-07,-1.151788943101e-07,3.672687822736e-07,3.757634019652e-07,-6.899458018235e-08,4.447579821476e-07
5.950000000000e-01,-1.728580342971e-02,-1.807009570259e-02,7.842922728792e-04,3.590230090644e-07,-1.634624068643e-07,5.224854159287e-07,5.003030166824e-07,-9.871884947267e-08,5.990218661551e-07
6.000000000000e-01,-1.719265434515e-02,-1.796339321936e-02,7.707388742137e-04,4.924581102479e-07,-2.306744943682e-07,7.231326046161e-07,6.520015070660e-07,-1.404372378394e-07,7.924387449055e-07
6.050000000000e-01,-1.690698935264e-02,-1.763831734338e-02,7.313279907354e-04,6.543116997491e-07,-3.237059816304e-07,9.780176813795e-07,8.330488253918e-07,-1.986519024209e-07,1.031700727813e-06
6.100000000000e-01,-1.641595191585e-02,-1.708038610639e-02,6.644341905450e-04,8.447403175228e-07,-4.517546179878e-07,1.296494935511e-06,1.044377088495e-06,-2.794228704181e-07,1.323799958913e-06
6.150000000000e-01,-1.570933433942e-02,-1.627866419493e-02,5.693298555126e-04,1.061100862045e-06,-6.270253385327e-07,1.688126200578e-06,1.284902704626e-06,-3.908589425486e-07,1.675761647175e-06
6.200000000000e-01,-1.478002514225e-02,-1.522634116719e-02,4.463160249372e-04,1.296587675704e-06,-8.656190963763e-07,2.162206772081e-06,1.550538105004e-06,-5.437468738064e-07,2.094284978810e-06
6.250000000000e-01,-1.362441566775e-02,-1.392123486854e-02,2.968192007929e-04,1.538474380219e-06,-1.188653015940e-06,2.727127396159e-06,1.832905805475e-06,-7.523522194304e-07,2.585258024905e-06
6.300000000000e-01,-1.224275111309e-02,-1.236619679435e-02,1.234456812594e-04,1.765896839354e-06,-1.623661071163e-06,3.389557910518e-06,2.117716928034e-06,-1.035430957718e-06,3.153147885752e-06
6.350000000000e-01,-1.063941172936e-02,-1.056939814529e-02,-7.001358406918e-05,1.947107142883e-06,-2.206333015890e-06,4.153440158773e-06,2.382753236093e-06,-1.417498502971e-06,3.800251739065e-06
6.400000000000e-01,-8.823111043707e-03,-8.544478373933e-03,-2.786326697738e-04,2.036110653260e-06,-2.982658413067e-06,5.018769066327e-06,2.595373017512e-06,-1.930411125113e-06,4.525784142624e-06
6.450000000000e-01,-6.806999535730e-03,-6.310542067552e-03,-4.964574681772e-04,1.968638389906e-06,-4.011549037715e-06,5.980187427621e-06,2.709506758221e-06,-2.615321656535e-06,5.324828414756e-06
