t,x,p_dibem,p_exact,error
8.000000000000e-01,9.000000000000e-01,8.959824158899e-07,-2.035648260190e-07,1.099547241909e-06
8.000000000000e-01,9.100000000000e-01,4.961186641562e-07,-1.010966259017e-07,5.972152900579e-07
8.000000000000e-01,9.200000000000e-01,2.090639031543e-07,-4.908243562828e-08,2.581463387825e-07
8.000000000000e-01,9.300000000000e-01,3.731812880971e-08,-2.329244027737e-08,6.061056908708e-08
8.000000000000e-01,9.400000000000e-01,-3.873976350509e-08,-1.081149543668e-08,-2.792826806842e-08
8.000000000000e-01,9.500000000000e-01,-5.480083692288e-08,-4.920982979706e-09,-4.987985394317e-08
8.000000000000e-01,9.600000000000e-01,-5.229462645970e-08,-2.212094662161e-09,-5.008253179754e-08
8.000000000000e-01,9.700000000000e-01,-4.551557035823e-08,-9.993397213633e-10,-4.451623063687e-08
8.000000000000e-01,9.800000000000e-01,-3.493091446292e-08,-4.712509551247e-10,-3.445966350779e-08
8.000000000000e-01,9.900000000000e-01,-2.237385427314e-08,-2.477885151825e-10,-2.212606575795e-08
8.000000000000e-01,1.000000000000e+00,-1.140110088932e-08,-1.559789454884e-10,-1.124512194384e-08
8.000000000000e-01,1.010000000000e+00,-5.549145791138e-09,-1.193861893305e-10,-5.429759601807e-09
8.000000000000e-01,1.020000000000e+00,-2.858875845569e-09,-1.052482349889e-10,-2.753627610580e-09
8.000000000000e-01,1.030000000000e+00,-1.092963752089e-09,-9.995700422677e-11,-9.930067478621e-10
8.000000000000e-01,1.040000000000e+00,4.871955966083e-10,-9.803988503458e-11,5.852354816429e-10
8.000000000000e-01,1.050000000000e+00,1.227428429597e-09,-9.736763264028e-11,1.324796062237e-09
8.000000000000e-01,1.060000000000e+00,6.252714144336e-10,-9.713932852104e-11,7.224107429547e-10
8.000000000000e-01,1.070000000000e+00,-1.090420392999e-10,-9.706402844550e-11,-1.197801085440e-11
8.000000000000e-01,1.080000000000e+00,-2.877057382017e-10,-9.703967113042e-11,-1.906660670713e-10
8.000000000000e-01,1.090000000000e+00,1.195252024260e-11,-9.703162716092e-11,1.089841474035e-10
8.000000000000e-01,1.100000000000e+00,9.827335294528e-11,-9.702865381788e-11,1.953020067632e-10
8.000000000000e-01,1.110000000000e+00,-2.077492873834e-10,-9.702714985171e-11,-1.107221375317e-10
8.000000000000e-01,1.120000000000e+00,-4.089738563410e-10,-9.702610878024e-11,-3.119477475608e-10
8.000000000000e-01,1.130000000000e+00,-3.147492838013e-10,-9.702517114472e-11,-2.177241126566e-10
