t,p_dibem_0_4_0_0_,p_exact_0_4_0_0_,error_0_4_0_0_,p_dibem_0_7_0_0_,p_exact_0_7_0_0_,error_0_7_0_0_,p_dibem_0_5_0_5_,p_exact_0_5_0_5_,error_0_5_0_5_
2.500000000000e-01,2.926850162638e-04,1.009414476247e-07,2.925840748162e-04,2.920666286848e-04,1.159083609641e-07,2.919507203238e-04,2.919904976192e-04,1.159097745882e-07,2.918745878446e-04
2.600000000000e-01,3.418475649317e-04,1.012836685776e-07,3.417462812632e-04,3.364454306632e-04,1.336139491165e-07,3.363118167141e-04,3.363128066381e-04,1.336155786777e-07,3.361791910595e-04
2.700000000000e-01,3.890061480660e-04,8.111572863384e-08,3.889250323373e-04,3.755894648431e-04,1.492345491883e-07,3.754402302939e-04,3.753890914910e-04,1.492363692580e-07,3.752398551218e-04
2.800000000000e-01,4.319863868335e-04,2.139341952017e-08,4.319649934139e-04,4.063334698450e-04,1.614981560474e-07,4.061719716890e-04,4.060475216081e-04,1.615001256880e-07,4.058860214824e-04
2.900000000000e-01,4.690343711026e-04,-1.121783765683e-07,4.691465494792e-04,4.259980367771e-04,1.693348747518e-07,4.258287019024e-04,4.256180165871e-04,1.693369399715e-07,4.254486796472e-04
3.000000000000e-01,4.989520024712e-04,-3.809553690407e-07,4.993329578402e-04,4.327970708730e-04,1.720306869529e-07,4.326250401861e-04,4.323321349552e-04,1.720327850554e-07,4.321601021702e-04
3.100000000000e-01,5.210798054459e-04,-8.932862677687e-07,5.219730917137e-04,4.260772119790e-04,1.693347543340e-07,4.259078772247e-04,4.255600998299e-04,1.693368195623e-07,4.253907630104e-04
3.200000000000e-01,5.350473990038e-04,-1.837154699965e-06,5.368845537038e-04,4.064332152624e-04,1.614979152068e-07,4.062717173472e-04,4.059268293072e-04,1.614998848704e-07,4.057653294223e-04
3.300000000000e-01,5.403007827595e-04,-3.532058716906e-06,5.438328414764e-04,3.755924024381e-04,1.492341878881e-07,3.754431682502e-04,3.752050397372e-04,1.492360080296e-07,3.750558037292e-04
3.400000000000e-01,5.354585294930e-04,-6.509012739057e-06,5.419675422320e-04,3.361592846580e-04,1.336134672436e-07,3.360256711908e-04,3.360485154358e-04,1.336150970394e-07,3.359149003388e-04
3.500000000000e-01,5.176373429788e-04,-1.163012827189e-05,5.292674712507e-04,2.912415507257e-04,1.159077580915e-07,2.911256429676e-04,2.916247749044e-04,1.159091725386e-07,2.915088657319e-04
3.600000000000e-01,4.818279615708e-04,-2.026155652716e-05,5.020895180980e-04,2.440363178996e-04,9.742152561110e-08,2.439388963740e-04,2.451845113686e-04,9.742271668819e-08,2.450870886519e-04
3.700000000000e-01,4.204754787169e-04,-3.451483699789e-05,4.549903157148e-04,1.974623752134e-04,7.933725072550e-08,1.973830379627e-04,1.996780564307e-04,7.933822834078e-08,1.995987182024e-04
3.800000000000e-01,3.233583339135e-04,-5.757062888408e-05,3.809289627976e-04,1.538804833937e-04,6.260060873455e-08,1.538178827850e-04,1.574708633418e-04,6.260140555013e-08,1.574082619362e-04
3.900000000000e-01,1.778110386051e-04,-9.409369673259e-05,2.719047353377e-04,1.149486765731e-04,4.785837138205e-08,1.149008182017e-04,1.201879536346e-04,4.785906237683e-08,1.201400945722e-04
4.000000000000e-01,-3.067418255125e-05,-1.507368477533e-04,1.200626652021e-04,8.163242602826e-05,3.544966269327e-08,8.159697636556e-05,8.869327374301e-05,3.545042897911e-08,8.865782331403e-05
4.100000000000e-01,-3.175417235578e-04,-2.367122593714e-04,-8.082946418644e-05,5.429693114229e-05,2.544083742248e-08,5.427149030487e-05,6.317853494295e-05,2.544215235538e-08,6.315309279059e-05
4.200000000000e-01,-6.979881638258e-04,-3.643798787401e-04,-3.336082850857e-04,3.287836167736e-05,1.768807341945e-08,3.286067360394e-05,4.331648115295e-05,1.769121246988e-08,4.329878994048e-05
4.300000000000e-01,-1.185642319318e-03,-5.497643635881e-04,-6.358779557297e-04,1.707428663235e-05,1.191025601412e-08,1.706237637634e-05,2.844625310471e-05,1.191863278883e-08,2.843433447192e-05
4.400000000000e-01,-1.791175547490e-03,-8.128668924217e-04,-9.783086550686e-04,6.511229056158e-06,7.756917676087e-09,6.503472138482e-06,1.774735757453e-05,7.779455736965e-09,1.773957811879e-05
4.500000000000e-01,-2.520959739755e-03,-1.177592111203e-03,-1.343367628551e-03,8.820411188215e-07,4.859975068358e-09,8.771811437532e-07,1.039062228608e-05,4.919325875162e-09,1.038570296020e-05
4.600000000000e-01,-3.375860799598e-03,-1.671073622850e-03,-1.704787176748e-03,1.472930342626e-08,2.861488633859e-09,1.186781479240e-08,5.635414676428e-06,3.013401981929e-09,5.632401274446e-06
4.700000000000e-01,-4.350256234316e-03,-2.322167806655e-03,-2.028088427661e-03,3.885361404756e-06,1.410302800091e-09,3.883951101956e-06,2.884623487374e-06,1.787828703917e-09,2.882835658670e-06
4.800000000000e-01,-5.431320307311e-03,-3.158911882842e-03,-2.272408424469e-03,1.258992431376e-05,1.156836982922e-10,1.258980863007e-05,1.711213601927e-06,1.026917636327e-09,1.710186684291e-06
4.900000000000e-01,-6.598669044208e-03,-4.204823951587e-03,-2.393845092621e-03,2.626292376121e-05,-1.567329208097e-09,2.626449109042e-05,1.845101633836e-06,5.704233687772e-10,1.844531210467e-06
5.000000000000e-01,-7.824357451577e-03,-5.474071041471e-03,-2.350286410106e-03,4.497763406695e-05,-4.573325518603e-09,4.498220739247e-05,3.153247154388e-06,3.051853579198e-10,3.152941969030e-06
5.100000000000e-01,-9.073280586633e-03,-6.965746138972e-03,-2.107534447661e-03,6.863222980847e-05,-1.068461796641e-08,6.864291442643e-05,5.614438735159e-06,1.544387082246e-10,5.614284296451e-06
5.200000000000e-01,-1.030398332758e-02,-8.657760898282e-03,-1.646222429295e-03,9.682530525135e-05,-2.339958013146e-08,9.684870483148e-05,9.286081228790e-06,6.670414055429e-11,9.286014524649e-06
5.300000000000e-01,-1.146984702317e-02,-1.050114204868e-02,-9.687049744961e-04,1.287393622625e-04,-4.954211580359e-08,1.287889043783e-04,1.426907774319e-05,4.550101152673e-12,1.426907319308e-05
5.400000000000e-01,-1.252063624556e-02,-1.241576233146e-02,-1.048739141037e-04,1.630310106737e-04,-1.021760117171e-07,1.631331866855e-04,2.068410749830e-05,-6.846443448076e-11,2.068417596273e-05
5.500000000000e-01,-1.340434620375e-02,-1.428867400310e-02,8.843277993464e-04,1.977372921443e-04,-2.057543925286e-07,1.979430465368e-04,2.863831760311e-05,-2.073074204987e-10,2.863852491053e-05
5.600000000000e-01,-1.406927235117e-02,-1.597617623689e-02,1.906903885718e-03,2.302186026219e-04,-4.049911967805e-07,2.306235938187e-04,3.819516337048e-05,-5.212580063135e-10,3.819568462849e-05
5.700000000000e-01,-1.446622528498e-02,-1.731048430850e-02,2.844259023527e-03,2.571150506952e-04,-7.797539864090e-07,2.578948046816e-04,4.934752917692e-05,-1.245409428581e-09,4.934877458635e-05
5.800000000000e-01,-1.455080151557e-02,-1.811135936229e-02,3.560557846724e-03,2.743452189001e-04,-1.469408725331e-06,2.758146276255e-04,6.198075742296e-05,-2.885357515249e-09,6.198364278048e-05
5.900000000000e-01,-1.428558442325e-02,-1.820233348918e-02,3.916749065936e-03,2.771441723187e-04,-2.711535807712e-06,2.798557081264e-04,7.584002579098e-05,-6.505408663119e-09,7.584653119964e-05
6.000000000000e-01,-1.364218643664e-02,-1.743031347116e-02,3.788127034525e-03,2.601441011683e-04,-4.901757707335e-06,2.650458588757e-04,9.049079612647e-05,-1.428882802713e-08,9.050508495450e-05
6.100000000000e-01,-1.260302503462e-02,-1.568650724579e-02,3.083482211165e-03,2.175021133443e-04,-8.683427235723e-06,2.261855405800e-04,1.052819286831e-04,-3.059848487983e-08,1.053125271680e-04
6.200000000000e-01,-1.116274077966e-02,-1.292596093627e-02,1.763220156612e-03,1.430734140047e-04,-1.507778338252e-05,1.581511973872e-04,1.193071016603e-04,-6.393218322265e-08,1.193710338435e-04
6.300000000000e-01,-9.329178932754e-03,-9.182690721420e-03,-1.464882113342e-04,3.062675582834e-05,-2.566627810686e-05,5.629303393520e-05,1.313657906241e-04,-1.304338348857e-07,1.314962244590e-04
6.400000000000e-01,-7.123871214464e-03,-4.577570804009e-03,-2.546300410454e-03,-1.258996094766e-04,-4.283616431751e-05,-8.306344515914e-05,1.399320521173e-04,-2.600361292792e-07,1.401920882466e-04
6.500000000000e-01,-4.581985559866e-03,6.831552302355e-04,-5.265140790102e-03,-3.321064825615e-04,-7.009681483344e-05,-2.620096677280e-04,1.431263949230e-04,-5.069300303829e-07,1.436333249533e-04
6.600000000000e-01,-1.751718501617e-03,6.319693083824e-03,-8.071411585441e-03,-5.928215609643e-04,-1.124660538212e-04,-4.803555071431e-04,1.386982853497e-04,-9.669437109779e-07,1.396652290607e-04
