t,p_dibem_0_4_0_0_,p_exact_0_4_0_0_,error_0_4_0_0_,p_dibem_0_7_0_0_,p_exact_0_7_0_0_,error_0_7_0_0_,p_dibem_0_5_0_5_,p_exact_0_5_0_5_,error_0_5_0_5_
2.800000000000e-01,3.455455276595e-04,-2.795692941184e-08,3.455734845889e-04,3.361658123637e-04,1.614987111838e-07,3.360043136526e-04,3.366284293615e-04,1.614988660713e-07,3.364669304954e-04
2.900000000000e-01,3.670789400720e-04,-2.076981760487e-07,3.672866382480e-04,3.523803478652e-04,1.693354568261e-07,3.522110124083e-04,3.528664872568e-04,1.693356192318e-07,3.526971516376e-04
3.000000000000e-01,3.795366233235e-04,-5.617111255536e-07,3.800983344491e-04,3.579525150034e-04,1.720312782958e-07,3.577804837251e-04,3.584538098799e-04,1.720314432876e-07,3.582817784366e-04
3.100000000000e-01,3.822364884978e-04,-1.227881615556e-06,3.834643701133e-04,3.523692084977e-04,1.693353364140e-07,3.521998731613e-04,3.528711803773e-04,1.693354988197e-07,3.527018448785e-04
3.200000000000e-01,3.750772261035e-04,-2.443283971368e-06,3.775205100749e-04,3.361474979187e-04,1.614984703591e-07,3.359859994483e-04,3.366330901875e-04,1.614986252488e-07,3.364715915623e-04
3.300000000000e-01,3.582601508874e-04,-4.606966568780e-06,3.628671174562e-04,3.107582675568e-04,1.492347009284e-07,3.106090328559e-04,3.112152813819e-04,1.492348440575e-07,3.110660465379e-04
3.400000000000e-01,3.318053890889e-04,-8.375548843263e-06,3.401809379322e-04,2.784039500913e-04,1.336139267490e-07,2.782703361646e-04,2.788195271270e-04,1.336140548981e-07,2.786859130721e-04
3.500000000000e-01,2.949909055443e-04,-1.480420397154e-05,3.097951095158e-04,2.417079012553e-04,1.159081573010e-07,2.415919930980e-04,2.420711967551e-04,1.159082684848e-07,2.419552884866e-04
3.600000000000e-01,2.457392456564e-04,-2.554761129246e-05,2.712868569489e-04,2.033598448232e-04,9.742186328214e-08,2.032624229599e-04,2.036682570420e-04,9.742195678161e-08,2.035708350852e-04
3.700000000000e-01,1.800815446362e-04,-4.313592336996e-05,2.232174680062e-04,1.657941331811e-04,7.933753303298e-08,1.657147956480e-04,1.660385417968e-04,7.933760936674e-08,1.659592041874e-04
3.800000000000e-01,9.178711159966e-05,-7.133824144021e-05,1.631253530399e-04,1.309670364868e-04,6.260085577142e-08,1.309044356310e-04,1.311596017001e-04,6.260091667150e-08,1.310970007834e-04
3.900000000000e-01,-2.781410253192e-05,-1.156186496341e-04,8.780454710215e-05,1.002154600545e-04,4.785863804361e-08,1.001676014165e-04,1.003683046778e-04,4.785868691843e-08,1.003204459909e-04
4.000000000000e-01,-1.896945377509e-04,-1.836754328592e-04,-6.019104891718e-06,7.424252240148e-05,3.545010101913e-08,7.420707230046e-05,7.437866806336e-05,3.545014494966e-08,7.434321791841e-05
4.100000000000e-01,-4.067625232386e-04,-2.860308350772e-04,-1.207316881614e-04,5.317813469104e-05,2.544187227783e-08,5.315269281876e-05,5.334431493747e-05,2.544192866515e-08,5.331887300880e-05
4.200000000000e-01,-6.932120916625e-04,-4.366056808889e-04,-2.566064107736e-04,3.672832343442e-05,1.769087620134e-08,3.671063255822e-05,3.698372969931e-05,1.769099261188e-08,3.696603870670e-05
4.300000000000e-01,-1.063586497093e-03,-6.531713464635e-04,-4.104151506299e-04,2.430418574123e-05,1.191797323515e-08,2.429226776800e-05,2.473370933770e-05,1.191828325751e-08,2.472179105444e-05
4.400000000000e-01,-1.531655144935e-03,-9.575248292546e-04,-5.741303156802e-04,1.519369672658e-05,7.777744008484e-09,1.518591898257e-05,1.589589857593e-05,7.778617839667e-09,1.588811995809e-05
4.500000000000e-01,-2.109123158742e-03,-1.375188769916e-03,-7.339343888253e-04,8.680788644174e-06,4.914575528699e-09,8.675874068645e-06,9.764251592442e-06,4.917010757044e-09,9.759334581685e-06
4.600000000000e-01,-2.804223383555e-03,-1.934409144805e-03,-8.698142387501e-04,4.125903388778e-06,3.000326137847e-09,4.122903062640e-06,5.706060494205e-06,3.006925632095e-09,5.703053568573e-06
4.700000000000e-01,-3.620260394316e-03,-2.664224398696e-03,-9.560359956199e-04,1.031631475587e-06,1.752775117161e-09,1.029878700470e-06,3.207127305809e-06,1.770109365033e-09,3.205357196444e-06
4.800000000000e-01,-4.554217586152e-03,-3.591427845648e-03,-9.627897405042e-04,-9.381861648475e-07,9.357285759042e-10,-9.391218934234e-07,1.898042074447e-06,9.798492635596e-10,1.897062225183e-06
4.900000000000e-01,-5.595510289488e-03,-4.736354718484e-03,-8.591555710037e-04,-1.960017512032e-06,3.402792311966e-10,-1.960357791263e-06,1.551205837534e-06,4.491641141806e-10,1.550756673420e-06
5.000000000000e-01,-6.724996761918e-03,-6.107603343146e-03,-6.173934187721e-04,-2.048326238797e-06,-2.586393657257e-10,-2.048067599431e-06,2.059670169582e-06,2.104850720081e-12,2.059668064731e-06
5.100000000000e-01,-7.914356786832e-03,-7.696040513907e-03,-2.183162729255e-04,-1.088954630723e-06,-1.187407611097e-09,-1.087767223112e-06,3.416803170617e-06,-5.810206416319e-10,3.417384191259e-06
5.200000000000e-01,-9.125943105779e-03,-9.468720365283e-03,3.427772595037e-04,1.132006924531e-06,-3.038082247213e-09,1.135045006778e-06,5.692875762648e-06,-1.667339226363e-09,5.694543101875e-06
5.300000000000e-01,-1.031320283443e-02,-1.136362014843e-02,1.050417313999e-03,4.890833957244e-06,-6.985795321749e-09,4.897819752566e-06,9.003588576102e-06,-3.971231140325e-09,9.007559807242e-06
5.400000000000e-01,-1.142171925948e-02,-1.328630436465e-02,1.864585105171e-03,1.048811577833e-05,-1.539610232717e-08,1.050351188065e-05,1.347879983463e-05,-8.940336476372e-09,1.348774017111e-05
5.500000000000e-01,-1.239089452972e-02,-1.510970093961e-02,2.718806409884e-03,1.818812430294e-05,-3.296631749300e-08,1.822109062044e-05,1.923107773135e-05,-1.949185002427e-08,1.925056958137e-05
5.600000000000e-01,-1.315625868995e-02,-1.667804518218e-02,3.521786492231e-03,2.815600557454e-05,-6.882200681340e-08,2.822482758135e-05,2.631174799954e-05,-4.138812862822e-08,2.635313612817e-05
5.700000000000e-01,-1.365235798497e-02,-1.781567818615e-02,4.163320201178e-03,4.037014237715e-05,-1.402738950444e-07,4.051041627219e-05,3.465964506394e-05,-8.574548218360e-08,3.474539054612e-05
5.800000000000e-01,-1.381608226438e-02,-1.834077651403e-02,4.524694249644e-03,5.453039610122e-05,-2.793808108372e-07,5.480977691205e-05,4.404461449080e-05,-1.734953247462e-07,4.421810981555e-05
5.900000000000e-01,-1.359029323935e-02,-1.808329414430e-02,4.493000904954e-03,6.995236179917e-05,-5.441214427147e-07,7.049648324188e-05,5.399531982991e-05,-3.431154807451e-07,5.433843531065e-05
6.000000000000e-01,-1.292756171750e-02,-1.690552728815e-02,3.977965570645e-03,8.545377361722e-05,-1.036916718578e-06,8.649069033580e-05,6.372576600346e-05,-6.636840323794e-07,6.438945003584e-05
6.100000000000e-01,-1.179379308503e-02,-1.472292461507e-02,2.929131530033e-03,9.924141545816e-05,-1.934519606742e-06,1.011759350649e-04,7.204881347939e-05,-1.256342211586e-06,7.330515569097e-05
6.200000000000e-01,-1.017151759138e-02,-1.152223563184e-02,1.350718040460e-03,1.088080454215e-04,-3.534913986136e-06,1.123429594076e-04,7.729003448195e-05,-2.328631642981e-06,7.961866612493e-05
6.300000000000e-01,-8.062611731431e-03,-7.373976300584e-03,-6.886354308473e-04,1.108413082583e-04,-6.328766582017e-06,1.171700748404e-04,7.720195678505e-05,-4.227887565493e-06,8.142984435054e-05
6.400000000000e-01,-5.490245745444e-03,-2.436592575231e-03,-3.053653170212e-03,1.011698249435e-04,-1.110493315281e-05,1.122747580964e-04,6.888790535344e-05,-7.521812417345e-06,7.640971777078e-05
6.500000000000e-01,-2.499875096536e-03,3.049374053514e-03,-5.549249150050e-03,7.474887259421e-05,-1.910108252745e-05,9.384995512167e-05,4.874291622767e-05,-1.311623980159e-05,6.185915602927e-05
6.600000000000e-01,8.408576489994e-04,8.777472321161e-03,-7.936614672162e-03,2.569794781845e-05,-3.221091875673e-05,5.790886657518e-05,1.242066266738e-05,-2.242139359795e-05,3.484205626533e-05
6.700000000000e-01,4.443387247148e-03,1.440067392631e-02,-9.957286679157e-03,-5.259262684737e-05,-5.325765591472e-05,6.650290673450e-07,-4.516334868319e-05,-3.757779857254e-05,-7.585550110649e-06
6.800000000000e-01,8.200672038007e-03,1.956314829161e-02,-1.136247625360e-02,-1.672825351360e-04,-8.633791710238e-05,-8.094461803365e-05,-1.297776976514e-04,-6.175020961538e-05,-6.802748803606e-05
6.900000000000e-01,1.199076189344e-02,2.393461707225e-02,-1.194385517881e-02,-3.258193292725e-04,-1.372295067385e-04,-1.885898225340e-04,-2.477669005120e-04,-9.949101356865e-05,-1.482758869433e-04
7.000000000000e-01,1.568137344600e-02,2.724285021345e-02,-1.156147676745e-02,-5.355949598286e-04,-2.138391185487e-04,-3.217558412799e-04,-4.058743333163e-04,-1.571619511274e-04,-2.487123821890e-04
7.100000000000e-01,1.913528296553e-02,2.930000523239e-02,-1.016472226686e-02,-8.035227220007e-04,-3.266412520666e-04,-4.768814699341e-04,-6.109894315241e-04,-2.433834359006e-04,-3.676059956235e-04
7.200000000000e-01,2.221629222962e-02,3.001936341107e-02,-7.803071181447e-03,-1.135545560238e-03,-4.890280783244e-04,-6.465174819132e-04,-8.698180683163e-04,-3.694538299263e-04,-5.003642383900e-04
7.300000000000e-01,2.479549963320e-02,2.942043561538e-02,-4.624935982175e-03,-1.536086988258e-03,-7.174545803581e-04,-8.186324079004e-04,-1.188476608766e-03,-5.496480247466e-04,-6.388285840198e-04
7.400000000000e-01,2.675754350492e-02,2.762213922037e-02,-8.645957154562e-04,-2.007475729692e-03,-1.031229744446e-03,-9.762459852465e-04,-1.572008756672e-03,-8.012692558744e-04,-7.707395007971e-04
7.500000000000e-01,2.800651029463e-02,2.482547184452e-02,3.181038450113e-03,-2.549356933218e-03,-1.451781813496e-03,-1.097575119722e-03,-2.023846751440e-03,-1.144296948900e-03,-8.795498025396e-04
7.600000000000e-01,2.847119347183e-02,2.128852341894e-02,7.182670052899e-03,-3.158141519609e-03,-2.001225250240e-03,-1.156916269369e-03,-2.545231766938e-03,-1.600456366000e-03,-9.447754009380e-04
7.700000000000e-01,2.810938776243e-02,1.729754511905e-02,1.081184264339e-02,-3.826518378719e-03,-2.700091852740e-03,-1.126426525979e-03,-3.134606034534e-03,-2.191545027159e-03,-9.430610073746e-04
7.800000000000e-01,2.691099811572e-02,1.313801849897e-02,1.377297961675e-02,-4.543071084359e-03,-3.564169537660e-03,-9.789015466989e-04,-3.787036726498e-03,-2.936898859689e-03,-8.501378668086e-04
7.900000000000e-01,2.489973525115e-02,9.069259367893e-03,1.583047588326e-02,-5.292043720642e-03,-4.600525301246e-03,-6.915184193954e-04,-4.493682589091e-03,-3.849977592863e-03,-6.437049962274e-04
8.000000000000e-01,2.213327078724e-02,5.305183721635e-03,1.682808706561e-02,-6.053284556043e-03,-5.802969668075e-03,-2.503148879680e-04,-5.241351280246e-03,-4.934197098974e-03,-3.071541812714e-04
8.100000000000e-01,1.870180636864e-02,2.002669897119e-03,1.669913647152e-02,-6.802410348665e-03,-7.147431013825e-03,3.450206651599e-04,-6.012209309983e-03,-6.178328251077e-03,1.661189410932e-04
8.200000000000e-01,1.472504944903e-02,-7.422897911013e-04,1.546733924013e-02,-7.511200618812e-03,-8.587916936081e-03,1.076716317269e-03,-6.783673393181e-03,-7.551995347449e-03,7.683219542681e-04
8.300000000000e-01,1.034771995844e-02,-2.891530185716e-03,1.323925014416e-02,-8.148259018736e-03,-1.005390057207e-02,1.905641553337e-03,-7.528524331823e-03,-9.002005350346e-03,1.473481018523e-03
8.400000000000e-01,5.733726178412e-03,-4.456389586288e-03,1.019011576470e-02,-8.679912166257e-03,-1.145002966228e-02,2.770117496021e-03,-8.215296743218e-03,-1.045037350572e-02,2.235076762499e-03
8.500000000000e-01,1.059299127647e-03,-5.486140490220e-03,6.545439617867e-03,-9.071366126629e-03,-1.265896607469e-02,3.587599948063e-03,-8.808953938442e-03,-1.179492866122e-02,2.985974722779e-03
8.600000000000e-01,-3.494674217500e-03,-6.055200412413e-03,2.560526194913e-03,-9.288076050106e-03,-1.354789144080e-02,4.259815390692e-03,-9.271885427202e-03,-1.291323767695e-02,3.641352249752e-03
8.700000000000e-01,-7.750704142861e-03,-6.250859695929e-03,-1.499844446932e-03,-9.297277664668e-03,-1.397875938087e-02,4.681481716199e-03,-9.565195136082e-03,-1.367025910654e-02,4.105063970457e-03
8.800000000000e-01,-1.154281952961e-02,-6.162790307974e-03,-5.380029221632e-03,-9.069651973524e-03,-1.382177623579e-02,4.752124262270e-03,-9.650291538342e-03,-1.392963259888e-02,4.279341060541e-03
8.900000000000e-01,-1.472433415152e-02,-5.875060167297e-03,-8.849273984224e-03,-8.581021924983e-03,-1.297093313720e-02,4.389911212221e-03,-9.490724919128e-03,-1.356788536480e-02,4.077160445668e-03
9.000000000000e-01,-1.717487281368e-02,-5.460872432155e-03,-1.171400038152e-02,-7.814025200390e-03,-1.135981034714e-02,3.545785146747e-03,-9.054209871312e-03,-1.249018525927e-02,3.435975387957e-03
9.100000000000e-01,-1.880631377835e-02,-4.979847890522e-03,-1.382646588782e-02,-6.759661161838e-03,-8.975463225320e-03,2.215802063483e-03,-8.314752492807e-03,-1.064571601602e-02,2.330963523217e-03
9.200000000000e-01,-1.956729634520e-02,-4.477404621808e-03,-1.508989172339e-02,-5.418617940729e-03,-5.868098556948e-03,4.494806162186e-04,-7.254786729903e-03,-8.040425777179e-03,7.856390472759e-04
9.300000000000e-01,-1.944606610151e-02,-3.985663601105e-03,-1.546040250041e-02,-3.802312132386e-03,-2.154537593363e-03,-1.647774539023e-03,-5.867198948987e-03,-4.744915072106e-03,-1.122283876882e-03
9.400000000000e-01,-1.847143506217e-02,-3.525299710793e-03,-1.494613535137e-02,-1.933533004548e-03,1.985853932232e-03,-3.919386936780e-03,-4.157105457734e-03,-8.956425344792e-04,-3.261462923255e-03
9.500000000000e-01,-1.671178224322e-02,-3.107830092581e-03,-1.360395215064e-02,1.533540110378e-04,6.323082771422e-03,-6.169728760384e-03,-2.143275048847e-03,3.311581067315e-03,-5.454856116162e-03
9.600000000000e-01,-1.427206960988e-02,-2.737948861931e-03,-1.153412074794e-02,2.412730285619e-03,1.059543022294e-02,-8.182699937325e-03,1.409631733958e-04,7.635767033877e-03,-7.494803860481e-03
9.700000000000e-01,-1.128897432109e-02,-2.415646746719e-03,-8.873327574368e-03,4.788559660633e-03,1.453333602785e-02,-9.744776367215e-03,2.647411766758e-03,1.181136516137e-02,-9.163953394607e-03
9.800000000000e-01,-7.924326231907e-03,-2.137972924329e-03,-5.786353307578e-03,7.215783152687e-03,1.788537092854e-02,-1.066958777585e-02,5.313416922487e-03,1.557301634330e-02,-1.025959942081e-02
9.900000000000e-01,-4.357154166668e-03,-1.900390812064e-03,-2.456763354604e-03,9.622241388887e-03,2.044294867799e-02,-1.082070728910e-02,8.063048252075e-03,1.868136799609e-02,-1.061831974401e-02
1.000000000000e+00,-7.746794155050e-04,-1.697745086324e-03,9.230656708194e-04,1.193105060735e-02,2.206051143128e-02,-1.012946082393e-02,1.080910128114e-02,2.094658592281e-02,-1.013748464168e-02
1.010000000000e+00,2.637250316687e-03,-1.524895342345e-03,4.162145659033e-03,1.406340622559e-02,2.266854631970e-02,-8.605140094105e-03,1.345586986669e-02,2.224645190005e-02,-8.790582033360e-03
1.020000000000e+00,5.703831339522e-03,-1.377087794148e-03,7.080919133670e-03,1.594165301532e-02,2.227784979419e-02,-6.336196778864e-03,1.590268046641e-02,2.253670802357e-02,-6.634027557158e-03
1.030000000000e+00,8.270546769756e-03,-1.250136848266e-03,9.520683618022e-03,1.749254189491e-02,2.097475815417e-02,-3.482216259258e-03,1.804803062948e-02,2.185246132535e-02,-3.804430695874e-03
1.040000000000e+00,1.021146987089e-02,-1.140479577372e-03,1.135194944826e-02,1.865050256377e-02,1.890837072637e-02,-2.578681625987e-04,1.979419273345e-02,2.030078542365e-02,-5.065926902026e-04
1.050000000000e+00,1.143612673511e-02,-1.045153172067e-03,1.248127990717e-02,1.936079826805e-02,1.627187549205e-02,3.088922776002e-03,2.105210037005e-02,1.804591064142e-02,3.006189728627e-03
1.060000000000e+00,1.189452165498e-02,-9.617319207362e-04,1.285625357572e-02,1.958237660416e-02,1.328076851578e-02,6.301608088375e-03,2.174623215805e-02,1.528936243043e-02,6.456869727619e-03
1.070000000000e+00,1.157997665927e-02,-8.882482586349e-04,1.246822491790e-02,1.929030086998e-02,1.015094880676e-02,9.139352063216e-03,2.181927522418e-02,1.224793840984e-02,9.571336814338e-03
1.080000000000e+00,1.052955419340e-02,-8.231128800433e-04,1.135266707344e-02,1.847758979465e-02,7.079379443929e-03,1.139821035073e-02,2.123625685244e-02,9.132448589255e-03,1.210380826319e-02
1.090000000000e+00,8.822011273110e-03,-7.650419732169e-04,9.587053246327e-03,1.715636106367e-02,4.229333062302e-03,1.292702800137e-02,1.998788977932e-02,6.129721315830e-03,1.385816846349e-02
1.100000000000e+00,6.573295015492e-03,-7.129950167992e-04,7.286290032292e-03,1.535817445788e-02,1.721344065989e-03,1.363683039189e-02,1.809287130614e-02,3.389620137004e-03,1.470325116913e-02
1.110000000000e+00,3.929833132939e-03,-6.661237744947e-04,4.595956907434e-03,1.313354102683e-02,-3.699489219207e-04,1.350348994875e-02,1.559890912604e-02,1.017893073759e-03,1.458101605228e-02
1.120000000000e+00,1.059925818295e-03,-6.237316244920e-04,1.683657442787e-03,1.055055680272e-02,-2.013706495211e-03,1.256426329793e-02,1.258233069278e-02,-9.252368964876e-04,1.350756758927e-02
1.130000000000e+00,-1.856252391263e-03,-5.852417117938e-04,-1.271010679469e-03,7.692695485255e-03,-3.216758824199e-03,1.090945430945e-02,9.146181746719e-03,-2.421583544199e-03,1.156776529092e-02
1.140000000000e+00,-4.637483069881e-03,-5.501722694887e-04,-4.087310800392e-03,4.655825463966e-03,-4.014960411593e-03,8.670785875560e-03,5.416785103139e-03,-3.487949784488e-03,8.904734887627e-03
1.150000000000e+00,-7.112503576931e-03,-5.181175777720e-04,-6.594385999159e-03,1.544574153758e-03,-4.463562079956e-03,6.008136233714e-03,1.538850830401e-03,-4.167063532925e-03,5.705914363326e-03
1.160000000000e+00,-9.130504464567e-03,-4.887332635627e-04,-8.641771201005e-03,-1.531834515237e-03,-4.627922759288e-03,3.096088244051e-03,-2.330688724052e-03,-4.517977352392e-03,2.187288628341e-03
1.170000000000e+00,-1.057044803282e-02,-4.617249004277e-04,-1.010872313239e-02,-4.464078730881e-03,-4.575530806906e-03,1.114520760247e-04,-6.029864646345e-03,-4.607149186969e-03,-1.422715459375e-03
1.180000000000e+00,-1.134860467941e-02,-4.368391038054e-04,-1.091176557560e-02,-7.147373568947e-03,-4.369898150700e-03,-2.777475418247e-03,-9.399556301761e-03,-4.501044545107e-03,-4.898511756654e-03
1.190000000000e+00,-1.142377969395e-02,-4.138565127384e-04,-1.100992318121e-02,-9.486013620229e-03,-4.066507360759e-03,-5.419506259470e-03,-1.229164900476e-02,-4.260696065478e-03,-8.030952939284e-03
1.200000000000e+00,-1.079987324275e-02,-3.925862039152e-04,-1.040728703883e-02,-1.139763497351e-02,-3.710685300866e-03,-7.686949672642e-03,-1.457703258703e-02,-3.938294533409e-03,-1.063873805362e-02
1.210000000000e+00,-9.525545123185e-03,-3.728612012059e-04,-9.152683921979e-03,-1.281694541153e-02,-3.337073602757e-03,-9.479871808768e-03,-1.615298160074e-02,-3.575610954338e-03,-1.257737064640e-02
1.220000000000e+00,-7.690976755185e-03,-3.545348309627e-04,-7.336441924222e-03,-1.369876147295e-02,-2.970267567098e-03,-1.072849390585e-02,-1.694942982081e-02,-3.203880258758e-03,-1.374554956205e-02
1.230000000000e+00,-5.421907666103e-03,-3.374777370953e-04,-5.084429929007e-03,-1.402017104714e-02,-2.626185037789e-03,-1.139398600935e-02,-1.693376035494e-02,-2.844708929584e-03,-1.408905142535e-02
1.240000000000e+00,-2.871281670543e-03,-3.215754163193e-04,-2.549706254224e-03,-1.378171876675e-02,-2.313779434117e-03,-1.146793933263e-02,-1.611370338816e-02,-2.511581304765e-03,-1.360212208339e-02
1.250000000000e+00,-2.090826818994e-04,-3.067261677497e-04,9.764348585024e-05,-1.300749972356e-02,-2.036798473853e-03,-1.097070124971e-02,-1.453813369977e-02,-2.211605370785e-03,-1.232652832898e-02
1.260000000000e+00,2.389027356944e-03,-2.928393757288e-04,2.681866732673e-03,-1.174419614852e-02,-1.795387709567e-03,-9.948808438953e-03,-1.229554979850e-02,-1.947231289758e-03,-1.034831850874e-02
1.270000000000e+00,4.753465017293e-03,-2.798340630263e-04,5.033299080320e-03,-1.005901414250e-02,-1.587427991713e-03,-8.471586150789e-03,-9.510291197659e-03,-1.717772191185e-03,-7.792519006474e-03
1.280000000000e+00,6.732095464961e-03,-2.676376651575e-04,6.999733130118e-03,-8.036684071104e-03,-1.409567978404e-03,-6.627116092699e-03,-6.336551379216e-03,-1.520641480844e-03,-4.815909898371e-03
1.290000000000e+00,8.200421620389e-03,-2.561849868394e-04,8.456606607228e-03,-5.775572508200e-03,-1.257963041889e-03,-4.517609466311e-03,-2.950473677965e-03,-1.352285936634e-03,-1.598187741332e-03
1.300000000000e+00,9.069884802145e-03,-2.454173094506e-04,9.315302111596e-03,-3.383167434910e-03,-1.128761413576e-03,-2.254406021333e-03,4.592764742662e-04,-1.208837113670e-03,1.668113587937e-03
1.310000000000e+00,9.293670033724e-03,-2.352816244135e-04,9.528951658137e-03,-9.710926552119e-04,-1.018391033894e-03,4.729837868204e-05,3.701963192748e-03,-1.086527189967e-03,4.788490382715e-03
