t,x,p_dibem,p_exact,error
1.600000000000e+00,-6.774193548387e-01,2.676242507098e-03,-1.732239982787e-04,2.849466505377e-03
1.600000000000e+00,-5.806451612903e-01,1.199948663382e-03,-1.302247204364e-04,1.330173383819e-03
1.600000000000e+00,-4.838709677419e-01,-2.676514474048e-03,-1.042475621830e-04,-2.572266911865e-03
1.600000000000e+00,-3.870967741935e-01,1.508709136163e-04,-8.782337531139e-05,2.386942889277e-04
1.600000000000e+00,-2.903225806452e-01,-8.718481859086e-03,-7.729805273722e-05,-8.641183806348e-03
1.600000000000e+00,-1.935483870968e-01,1.435288024896e-02,-7.075426884780e-05,1.442363451781e-02
1.600000000000e+00,-9.677419354839e-02,-3.198393084595e-03,-6.716494940988e-05,-3.131228135185e-03
1.600000000000e+00,7.285838599103e-17,1.442268691328e-02,-6.602009162250e-05,1.448870700490e-02
1.600000000000e+00,9.677419354839e-02,-3.198309641017e-03,-6.716494940988e-05,-3.131144691607e-03
1.600000000000e+00,1.935483870968e-01,1.435297063172e-02,-7.075426884780e-05,1.442372490057e-02
1.600000000000e+00,2.903225806452e-01,-8.718468011190e-03,-7.729805273722e-05,-8.641169958453e-03
1.600000000000e+00,3.870967741935e-01,1.507835139427e-04,-8.782337531139e-05,2.386068892541e-04
1.600000000000e+00,4.838709677419e-01,-2.676640655025e-03,-1.042475621830e-04,-2.572393092842e-03
1.600000000000e+00,5.806451612903e-01,1.199894195473e-03,-1.302247204364e-04,1.330118915910e-03
1.600000000000e+00,6.774193548387e-01,2.676309275794e-03,-1.732239982787e-04,2.849533274072e-03
1.600000000000e+00,7.741935483871e-01,-6.830111181054e-03,-2.503953941482e-04,-6.579715786906e-03
1.600000000000e+00,8.709677419355e-01,7.173661115602e-03,-4.093846460293e-04,7.583045761631e-03
1.600000000000e+00,9.677419354839e-01,-4.007359869890e-03,-8.448399068502e-04,-3.162519963039e-03
1.600000000000e+00,1.064516129032e+00,-8.396029187483e-03,-2.552705246307e-03,-5.843323941176e-03
1.600000000000e+00,1.161290322581e+00,1.011178758196e-02,-1.041006971536e-03,1.115279455350e-02
1.600000000000e+00,1.258064516129e+00,9.306227068214e-03,1.638134226207e-02,-7.075115193852e-03
1.600000000000e+00,1.354838709677e+00,-3.020193728360e-03,-3.600888788339e-03,5.806950599784e-04
1.600000000000e+00,1.451612903226e+00,-6.075608041325e-03,-6.475703067563e-03,4.000950262382e-04
2.200000000000e+00,-1.451612903226e+00,1.284326691366e-03,-2.751443274459e-04,1.559471018812e-03
2.200000000000e+00,-1.354838709677e+00,-9.093968118195e-03,-1.677068725581e-04,-8.926261245636e-03
2.200000000000e+00,-1.258064516129e+00,6.097263571229e-03,-1.137538075802e-04,6.211017378809e-03
2.200000000000e+00,-1.161290322581e+00,1.128648285285e-02,-8.290024720470e-05,1.136938310006e-02
2.200000000000e+00,-1.064516129032e+00,-6.002235845129e-03,-6.369685888113e-05,-5.938538986248e-03
2.200000000000e+00,-9.677419354839e-01,-1.671547188536e-04,-5.100842531159e-05,-1.161462935420e-04
2.200000000000e+00,-8.709677419355e-01,-2.749521306964e-03,-4.225060427267e-05,-2.707270702691e-03
2.200000000000e+00,-7.741935483871e-01,-1.050157908872e-03,-3.600954852255e-05,-1.014148360349e-03
2.200000000000e+00,-6.774193548387e-01,1.815296224833e-03,-3.146119337473e-05,1.846757418208e-03
2.200000000000e+00,-5.806451612903e-01,-5.794390857827e-03,-2.810116387375e-05,-5.766289693953e-03
2.200000000000e+00,-4.838709677419e-01,8.003139564448e-03,-2.560906141792e-05,8.028748625866e-03
2.200000000000e+00,-3.870967741935e-01,8.008974154799e-04,-2.377599179957e-05,8.246734072795e-04
2.200000000000e+00,-2.903225806452e-01,6.797054213450e-04,-2.246398119699e-05,7.021694025420e-04
2.200000000000e+00,-1.935483870968e-01,-4.101397256713e-03,-2.158246148745e-05,-4.079814795225e-03
2.200000000000e+00,-9.677419354839e-02,-1.685561801304e-03,-2.107442753251e-05,-1.664487373772e-03
2.200000000000e+00,7.285838599103e-17,-5.414789977127e-03,-2.090843333109e-05,-5.393881543796e-03
2.200000000000e+00,9.677419354839e-02,-1.685485656465e-03,-2.107442753251e-05,-1.664411228932e-03
2.200000000000e+00,1.935483870968e-01,-4.101306589576e-03,-2.158246148745e-05,-4.079724128088e-03
2.200000000000e+00,2.903225806452e-01,6.797232066569e-04,-2.246398119699e-05,7.021871878539e-04
2.200000000000e+00,3.870967741935e-01,8.008168635909e-04,-2.377599179957e-05,8.245928553905e-04
2.200000000000e+00,4.838709677419e-01,8.003006414345e-03,-2.560906141792e-05,8.028615475763e-03
2.200000000000e+00,5.806451612903e-01,-5.794475973060e-03,-2.810116387374e-05,-5.766374809186e-03
2.200000000000e+00,6.774193548387e-01,1.815346206122e-03,-3.146119337473e-05,1.846807399497e-03
2.200000000000e+00,7.741935483871e-01,-1.050009859577e-03,-3.600954852255e-05,-1.014000311054e-03
2.200000000000e+00,8.709677419355e-01,-2.749396565943e-03,-4.225060427267e-05,-2.707145961670e-03
2.200000000000e+00,9.677419354839e-01,-1.671639195373e-04,-5.100842531159e-05,-1.161554942257e-04
2.200000000000e+00,1.064516129032e+00,-6.002372655865e-03,-6.369685888113e-05,-5.938675796983e-03
2.200000000000e+00,1.161290322581e+00,1.128632679863e-02,-8.290024720470e-05,1.136922704584e-02
2.200000000000e+00,1.258064516129e+00,6.097184932213e-03,-1.137538075802e-04,6.210938739794e-03
2.200000000000e+00,1.354838709677e+00,-9.093924214375e-03,-1.677068725581e-04,-8.926217341817e-03
2.200000000000e+00,1.451612903226e+00,1.284466234606e-03,-2.751443274459e-04,1.559610562051e-03
3.300000000000e+00,-1.451612903226e+00,-1.091058447483e-04,-1.156227303621e-05,-9.754357171212e-05
3.300000000000e+00,-1.354838709677e+00,-2.252317287203e-03,-1.034278398509e-05,-2.241974503217e-03
3.300000000000e+00,-1.258064516129e+00,7.507607869093e-05,-9.353038158455e-06,8.442911684939e-05
3.300000000000e+00,-1.161290322581e+00,-6.082824759257e-03,-8.542864693253e-06,-6.074281894564e-03
3.300000000000e+00,-1.064516129032e+00,-1.634661830117e-03,-7.875403112355e-06,-1.626786427005e-03
3.300000000000e+00,-9.677419354839e-01,-6.934628890810e-03,-7.323155910216e-06,-6.927305734900e-03
3.300000000000e+00,-8.709677419355e-01,-7.272587050532e-03,-6.865347397744e-06,-7.265721703134e-03
3.300000000000e+00,-7.741935483871e-01,4.909660471662e-03,-6.486120275434e-06,4.916146591937e-03
3.300000000000e+00,-6.774193548387e-01,-1.174735435225e-02,-6.173282422119e-06,-1.174118106982e-02
3.300000000000e+00,-5.806451612903e-01,-4.604393788720e-03,-5.917423126121e-06,-4.598476365594e-03
3.300000000000e+00,-4.838709677419e-01,1.201982272221e-04,-5.711282648267e-06,1.259095098704e-04
3.300000000000e+00,-3.870967741935e-01,-3.782491773313e-03,-5.549299168905e-06,-3.776942474144e-03
3.300000000000e+00,-2.903225806452e-01,-5.273810193702e-03,-5.427282714466e-06,-5.268382910988e-03
3.300000000000e+00,-1.935483870968e-01,5.192838310697e-03,-5.342182296134e-06,5.198180492994e-03
3.300000000000e+00,-9.677419354839e-02,6.416837409552e-03,-5.291923613876e-06,6.422129333166e-03
3.300000000000e+00,7.285838599103e-17,7.021069495962e-03,-5.275302351308e-06,7.026344798313e-03
3.300000000000e+00,9.677419354839e-02,6.416762823613e-03,-5.291923613877e-06,6.422054747227e-03
3.300000000000e+00,1.935483870968e-01,5.192739282791e-03,-5.342182296133e-06,5.198081465088e-03
3.300000000000e+00,2.903225806452e-01,-5.273867503987e-03,-5.427282714466e-06,-5.268440221273e-03
3.300000000000e+00,3.870967741935e-01,-3.782464813963e-03,-5.549299168906e-06,-3.776915514794e-03
3.300000000000e+00,4.838709677419e-01,1.203079191881e-04,-5.711282648267e-06,1.260192018364e-04
3.300000000000e+00,5.806451612903e-01,-4.604295651538e-03,-5.917423126122e-06,-4.598378228412e-03
3.300000000000e+00,6.774193548387e-01,-1.174734528179e-02,-6.173282422119e-06,-1.174117199937e-02
3.300000000000e+00,7.741935483871e-01,4.909596351180e-03,-6.486120275434e-06,4.916082471455e-03
3.300000000000e+00,8.709677419355e-01,-7.272659865296e-03,-6.865347397744e-06,-7.265794517898e-03
3.300000000000e+00,9.677419354839e-01,-6.934639436477e-03,-7.323155910216e-06,-6.927316280567e-03
3.300000000000e+00,1.064516129032e+00,-1.634631166491e-03,-7.875403112357e-06,-1.626755763379e-03
3.300000000000e+00,1.161290322581e+00,-6.082804660335e-03,-8.542864693254e-06,-6.074261795642e-03
3.300000000000e+00,1.258064516129e+00,7.507571328631e-05,-9.353038158455e-06,8.442875144476e-05
3.300000000000e+00,1.354838709677e+00,-2.252326437663e-03,-1.034278398509e-05,-2.241983653678e-03
3.300000000000e+00,1.451612903226e+00,-1.091050591381e-04,-1.156227303621e-05,-9.754278610186e-05
4.000000000000e+00,-1.451612903226e+00,-2.060058022469e-02,-4.603500884323e-06,-2.059597672380e-02
4.000000000000e+00,-1.354838709677e+00,-8.279215804346e-03,-4.302267843362e-06,-8.274913536503e-03
4.000000000000e+00,-1.258064516129e+00,-1.555555410534e-04,-4.044095065254e-06,-1.515114459882e-04
4.000000000000e+00,-1.161290322581e+00,2.055327633638e-02,-3.822397822166e-06,2.055709873420e-02
4.000000000000e+00,-1.064516129032e+00,1.383757279524e-02,-3.631903313651e-06,1.384120469855e-02
4.000000000000e+00,-9.677419354839e-01,1.630197544715e-02,-3.468364281166e-06,1.630544381143e-02
4.000000000000e+00,-8.709677419355e-01,7.921537203887e-03,-3.328344638655e-06,7.924865548526e-03
4.000000000000e+00,-7.741935483871e-01,-3.654224335629e-03,-3.209057543997e-06,-3.651015278085e-03
4.000000000000e+00,-6.774193548387e-01,-6.433878433204e-03,-3.108242176241e-06,-6.430770191028e-03
4.000000000000e+00,-5.806451612903e-01,-7.087106057879e-03,-3.024069467654e-06,-7.084081988411e-03
4.000000000000e+00,-4.838709677419e-01,-1.278527713770e-02,-2.955069801593e-06,-1.278232206790e-02
4.000000000000e+00,-3.870967741935e-01,-1.193507630766e-02,-2.900077628020e-06,-1.193217623003e-02
4.000000000000e+00,-2.903225806452e-01,-1.460193540358e-02,-2.858189337094e-06,-1.459907721424e-02
4.000000000000e+00,-1.935483870968e-01,-3.475055084786e-03,-2.828731740199e-06,-3.472226353046e-03
4.000000000000e+00,-9.677419354839e-02,-5.059830708699e-03,-2.811239257423e-06,-5.057019469442e-03
4.000000000000e+00,7.285838599103e-17,-1.411989738238e-02,-2.805438483398e-06,-1.411709194389e-02
4.000000000000e+00,9.677419354839e-02,-5.059828076302e-03,-2.811239257422e-06,-5.057016837044e-03
4.000000000000e+00,1.935483870968e-01,-3.475041383756e-03,-2.828731740199e-06,-3.472212652016e-03
4.000000000000e+00,2.903225806452e-01,-1.460190504419e-02,-2.858189337094e-06,-1.459904685485e-02
4.000000000000e+00,3.870967741935e-01,-1.193505683175e-02,-2.900077628020e-06,-1.193215675412e-02
4.000000000000e+00,4.838709677419e-01,-1.278531658027e-02,-2.955069801594e-06,-1.278236151047e-02
4.000000000000e+00,5.806451612903e-01,-7.087143179226e-03,-3.024069467655e-06,-7.084119109758e-03
4.000000000000e+00,6.774193548387e-01,-6.433863875338e-03,-3.108242176241e-06,-6.430755633162e-03
4.000000000000e+00,7.741935483871e-01,-3.654181117443e-03,-3.209057543997e-06,-3.650972059899e-03
4.000000000000e+00,8.709677419355e-01,7.921568007671e-03,-3.328344638655e-06,7.924896352310e-03
4.000000000000e+00,9.677419354839e-01,1.630194254275e-02,-3.468364281166e-06,1.630541090703e-02
4.000000000000e+00,1.064516129032e+00,1.383753349765e-02,-3.631903313650e-06,1.384116540097e-02
4.000000000000e+00,1.161290322581e+00,2.055327871960e-02,-3.822397822166e-06,2.055710111742e-02
4.000000000000e+00,1.258064516129e+00,-1.555219945481e-04,-4.044095065254e-06,-1.514778994828e-04
4.000000000000e+00,1.354838709677e+00,-8.279208784508e-03,-4.302267843362e-06,-8.274906516665e-03
4.000000000000e+00,1.451612903226e+00,-2.060061385754e-02,-4.603500884323e-06,-2.059601035665e-02
