-0.4895833333333333,3.535913468505982e-15,1.239988817657589e-07,1.673413113672173e-15,0.1373248332793377,-7.190708873317659e-10,-2.986784290159692e-08
-0.46875,4.014577769169577e-15,1.82333681067619e-07,2.7068185085526e-15,0.1373248332793377,-7.190708873317659e-10,-2.986784290159692e-08
-0.4479166666666666,3.851300601292624e-15,2.195843102153937e-07,3.491803116046971e-15,0.1373248332793377,-7.190708873317659e-10,-2.986784290159692e-08
-0.4270833333333333,3.827137504164538e-15,2.491477059190446e-07,4.158527418665419e-15,0.1373248332793377,-7.190708873317659e-10,-2.986784290159692e-08
-0.40625,4.037901536056273e-15,2.730735397434094e-07,4.72326696920098e-15,0.1373248332793377,-7.190708873317659e-10,-2.986784290159692e-08
-0.3854166666666667,4.385216119951789e-15,2.931482812248531e-07,5.200139186376201e-15,0.1373248332793377,-7.190708873317659e-10,-2.986784290159692e-08
-0.3645833333333334,5.031456677746346e-15,3.108577617679141e-07,5.602626425961428e-15,0.1373248332793377,-7.190708873317659e-10,-2.986784290159692e-08
-0.34375,5.961256522999314e-15,3.265853548254315e-07,5.934563709034693e-15,0.1373248332793377,-7.190708873317659e-10,-2.986784290159692e-08
-0.3229166666666666,6.987661243510243e-15,3.407075318464116e-07,6.200925818913898e-15,0.1373248332793377,-7.190708873317659e-10,-2.986784290159692e-08
-0.3020833333333333,8.214408314288128e-15,3.535656550652432e-07,6.406044323272624e-15,0.1373248332793377,-7.190708873317659e-10,-2.986784290159692e-08
-0.28125,9.614693483596225e-15,3.652606438394215e-07,6.551809905528262e-15,0.1373248332793377,-7.190708873317659e-10,-2.986784290159692e-08
-0.2604166666666666,1.099399097641637e-14,3.758740460814947e-07,6.641658634240686e-15,0.1373248332793377,-7.190708873317659e-10,-2.986784290159692e-08
-0.2395833333333333,1.24581548178043e-14,3.855400948867323e-07,6.67805384003919e-15,0.1373248332793377,-7.190708873317659e-10,-2.986784290159692e-08
-0.21875,1.398400057779312e-14,3.942942698478445e-07,6.663470870833007e-15,0.1373248332793377,-7.190708873317659e-10,-2.986784290159692e-08
-0.1979166666666667,1.537575617826193e-14,4.021395600272359e-07,6.601327133987393e-15,0.1373248332793377,-7.190708873317659e-10,-2.986784290159692e-08
-0.1770833333333333,1.675546858487733e-14,4.091570677549135e-07,6.495234748566355e-15,0.1373248332793377,-7.190708873317659e-10,-2.986784290159692e-08
-0.15625,1.810369021233795e-14,4.153622223449695e-07,6.347269898202731e-15,0.1373248332793377,-7.190708873317659e-10,-2.986784290159692e-08
-0.1354166666666667,1.923439589652604e-14,4.207302921243176e-07,6.16157356815697e-15,0.1373248332793377,-7.190708873317659e-10,-2.986784290159692e-08
-0.1145833333333333,2.02796107306362e-14,4.253246331577443e-07,5.942474070319762e-15,0.1373248332793377,-7.190708873317659e-10,-2.986784290159692e-08
-0.09375,2.122593919301009e-14,4.291526077736925e-07,5.692403368631573e-15,0.1373248332793377,-7.190708873317659e-10,-2.986784290159692e-08
-0.07291666666666666,2.190002330535022e-14,4.321767340608032e-07,5.415898833302385e-15,0.1373248332793377,-7.190708873317659e-10,-2.986784290159692e-08
-0.05208333333333333,2.244376367496988e-14,4.344524063170917e-07,5.118658560847498e-15,0.1373248332793377,-7.190708873317659e-10,-2.986784290159692e-08
-0.03125,2.285149115998391e-14,4.359826989720884e-07,4.802523842075565e-15,0.1373248332793377,-7.190708873317659e-10,-2.986784290159692e-08
-0.01041666666666667,2.296104314394453e-14,4.367227841529063e-07,4.472513664836422e-15,0.1373248332793377,-7.190708873317659e-10,-2.986784290159692e-08
0.01041666666666667,2.292741338491352e-14,4.367227920715016e-07,4.133599794893097e-15,0.1373248332793377,-7.190708873317659e-10,-2.986784290159692e-08
0.03125,2.275086577997608e-14,4.359827227205985e-07,3.788373491319698e-15,0.1373248332793377,-7.190708873317659e-10,-2.986784290159692e-08
0.05208333333333333,2.228068525543306e-14,4.344524458590025e-07,3.441569006546887e-15,0.1373248332793377,-7.190708873317659e-10,-2.986784290159692e-08
0.07291666666666666,2.168283219259552e-14,4.321767893357009e-07,3.097800976071304e-15,0.1373248332793377,-7.190708873317659e-10,-2.986784290159692e-08
0.09375,2.096297211029749e-14,4.291526787064847e-07,2.758561580778438e-15,0.1373248332793377,-7.190708873317659e-10,-2.986784290159692e-08
0.1145833333333333,1.99809537029328e-14,4.253247196380905e-07,2.428680681942869e-15,0.1373248332793377,-7.190708873317659e-10,-2.986784290159692e-08
0.1354166666666667,1.891111368875205e-14,4.207303940216903e-07,2.111666637092568e-15,0.1373248332793377,-7.190708873317659e-10,-2.986784290159692e-08
0.15625,1.776484553439851e-14,4.153623395122496e-07,1.809262295925847e-15,0.1373248332793377,-7.190708873317659e-10,-2.986784290159692e-08
0.1770833333333333,1.640708928056712e-14,4.091571999983024e-07,1.524313239159228e-15,0.1373248332793377,-7.190708873317659e-10,-2.986784290159692e-08
0.1979166666666667,1.501930098389991e-14,4.021397071277701e-07,1.259315169962458e-15,0.1373248332793377,-7.190708873317659e-10,-2.986784290159692e-08
0.21875,1.361541003504002e-14,3.942944315609158e-07,1.015312374080381e-15,0.1373248332793377,-7.190708873317659e-10,-2.986784290159692e-08
0.2395833333333333,1.20635578754112e-14,3.855402708877364e-07,7.937714361216111e-16,0.1373248332793377,-7.190708873317659e-10,-2.986784290159692e-08
0.2604166666666666,1.054752761262449e-14,3.758742359864624e-07,5.957643292204564e-16,0.1373248332793377,-7.190708873317659e-10,-2.986784290159692e-08
