t,p_trixi_0_4_0_0_,p_dibem_0_4_0_0_,p_exact_0_4_0_0_,p_trixi_0_7_0_0_,p_dibem_0_7_0_0_,p_exact_0_7_0_0_,p_trixi_0_5_0_5_,p_dibem_0_5_0_5_,p_exact_0_5_0_5_
2.200000000000e-01,-1.436131002201e-08,1.504992358416e-04,5.738983967457e-08,7.670679830578e-15,1.509809974374e-04,6.260247991094e-08,-9.727229908268e-19,1.509730610697e-04,6.260207975875e-08
2.300000000000e-01,-2.515729694231e-08,1.916763476430e-04,6.768082975686e-08,1.688770741764e-14,1.911172448628e-04,7.933921199147e-08,-5.736456032363e-19,1.911099089588e-04,7.933870485951e-08
2.400000000000e-01,-4.334934266823e-08,2.371691848237e-04,7.201847260801e-08,1.223252185774e-14,2.344340048183e-04,9.742361201365e-08,-3.472648368817e-19,2.344283630608e-04,9.742298928723e-08
2.500000000000e-01,-7.509814291009e-08,2.853085431760e-04,6.192627255164e-08,-2.702401871828e-14,2.786692676255e-04,1.159099802595e-07,-3.643213621929e-18,2.786669394723e-04,1.159092393689e-07
2.600000000000e-01,-1.276288716491e-07,3.339853807914e-04,2.166853713850e-08,-1.143452102078e-13,3.210018396217e-04,1.336158157684e-07,-1.420226687466e-17,3.210031698428e-04,1.336149617010e-07
2.700000000000e-01,-2.128432820020e-07,3.808548333038e-04,-7.749543041399e-08,-2.578682671562e-13,3.583251624436e-04,1.492366340660e-07,-3.376940874455e-17,3.583288761333e-04,1.492356801512e-07
2.800000000000e-01,-3.551622862514e-07,4.235782384374e-04,-2.873262932658e-07,-4.610292276012e-13,3.876200774178e-04,1.615004122581e-07,-6.214359417498e-17,3.876159448125e-04,1.614993799531e-07
2.900000000000e-01,-5.875481525602e-07,4.600268265662e-04,-6.996250999576e-07,-7.136843714033e-13,4.063411502335e-04,1.693372404472e-07,-1.064995276987e-16,4.063203159004e-04,1.693361580466e-07
3.000000000000e-01,-9.577076867737e-07,4.883835793932e-04,-1.474374773974e-06,-1.015258371456e-12,4.127967679623e-04,1.720330903128e-07,-2.081554582058e-16,4.127453734403e-04,1.720319906817e-07
3.100000000000e-01,-1.550214524499e-06,5.070644584213e-04,-2.884952206633e-06,-1.398548600751e-12,4.063924512530e-04,1.693371200358e-07,-4.839355809492e-16,4.062944194249e-04,1.693360376374e-07
3.200000000000e-01,-2.518264358239e-06,5.144330011107e-04,-5.388642648243e-06,-1.991138320802e-12,3.877283429968e-04,1.615001714377e-07,-1.207661255529e-15,3.875583055533e-04,1.614991391298e-07
3.300000000000e-01,-4.045221130232e-06,5.083276881603e-04,-9.733277877909e-06,-3.057899372446e-12,3.585011601505e-04,1.492362728369e-07,-2.767544363657e-15,3.582295609768e-04,1.492353189182e-07
3.400000000000e-01,-6.425960750973e-06,4.854622143004e-04,-1.711335022421e-05,-5.116045808156e-12,3.212557597496e-04,1.336153341291e-07,-5.825161849841e-15,3.208417094818e-04,1.336144800590e-07
3.500000000000e-01,-1.030663474437e-05,4.408097710574e-04,-2.939072724790e-05,-9.463761509796e-12,2.790180770313e-04,1.159093782125e-07,-1.223744136737e-14,2.784174041299e-04,1.159086373134e-07
3.600000000000e-01,-1.641949702687e-05,3.670969483923e-04,-4.939498170005e-05,-1.795557769387e-11,2.348900696072e-04,9.742288955726e-08,-2.576310876272e-14,2.340577584633e-04,9.742226681890e-08
3.700000000000e-01,-2.591574429983e-05,2.545368171443e-04,-8.131476617900e-05,-3.345840442037e-11,1.916836764391e-04,7.933836912469e-08,-5.470153466239e-14,1.905805175066e-04,7.933786197387e-08
3.800000000000e-01,-4.091861642990e-05,9.088381389640e-05,-1.311826169454e-04,-6.104212665927e-11,1.516474245215e-04,6.260151663566e-08,-1.191280938928e-13,1.502502819697e-04,6.260111643977e-08
3.900000000000e-01,-6.464705571971e-05,-1.381199683684e-04,-2.074389490622e-04,-1.080171338877e-10,1.163119621231e-04,4.785914730477e-08,-2.621563987777e-13,1.146241470891e-04,4.785884125762e-08
4.000000000000e-01,-1.009835968882e-04,-4.479143046248e-04,-3.215350638292e-04,-1.828675801292e-10,8.647017842985e-05,3.545049189665e-08,-5.560067993035e-13,8.453649181849e-05,3.545026484192e-08
4.100000000000e-01,-1.559248907583e-04,-8.539691324346e-04,-4.884991467945e-04,-2.993866110380e-10,6.225774993886e-05,2.544219752722e-08,-1.136586773644e-12,6.017881252438e-05,2.544203330218e-08
4.200000000000e-01,-2.411684240750e-04,-1.370386346093e-03,-7.273450734211e-04,-4.892603253948e-10,4.330500794105e-05,1.769124394645e-08,-2.350194623239e-12,4.125996253303e-05,1.769112531360e-08
4.300000000000e-01,-3.667672391222e-04,-2.008363138702e-03,-1.061156172542e-03,-7.939077195484e-10,2.890698564587e-05,1.191865423335e-08,-4.740058945613e-12,2.716943948074e-05,1.191855932154e-08
4.400000000000e-01,-5.475478720402e-04,-2.774661045354e-03,-1.516633786823e-03,-1.290550911705e-09,1.820273175722e-05,7.779470583131e-09,-9.363273606163e-12,1.715592290917e-05,7.779359690542e-09
4.500000000000e-01,-8.089218020718e-04,-3.670170676037e-03,-2.122876573888e-03,-2.146082085577e-09,1.031548809288e-05,4.919338215580e-09,-1.875597856130e-11,1.046111686470e-05,4.919113665178e-09
4.600000000000e-01,-1.174290957895e-03,-4.688722278491e-03,-2.909167272256e-03,-3.605966737247e-09,4.458318624734e-06,3.013419441010e-09,-3.760523459266e-11,6.420106117509e-06,3.012810953579e-09
4.700000000000e-01,-1.666645133416e-03,-5.816191778873e-03,-3.901606048013e-03,-6.000979749438e-09,-8.194207761733e-09,1.787871131743e-09,-7.402606804334e-11,4.506353250065e-06,1.786121334541e-09
4.800000000000e-01,-2.317783794184e-03,-7.030012612468e-03,-5.118556990646e-03,-9.859210904995e-09,-3.542728681509e-06,1.027042347508e-09,-1.442578568953e-10,4.358724118832e-06,1.022074714010e-09
4.900000000000e-01,-3.165775670134e-03,-8.299139425658e-03,-6.565071385849e-03,-1.606101917740e-08,-6.418182607696e-06,5.707959400272e-10,-2.848368739274e-10,5.767812368391e-06,5.570889431003e-10
5.000000000000e-01,-4.218474399329e-03,-9.584484729822e-03,-8.226708022164e-03,-2.550546585009e-08,-8.726548239691e-06,3.062715255552e-10,-5.519801771360e-10,8.636795335222e-06,2.696118682924e-10
5.100000000000e-01,-5.486352873513e-03,-1.083985889294e-02,-1.006345801329e-02,-3.968080602964e-08,-1.040731136411e-05,1.575057670577e-10,-1.049095100292e-09,1.297946233152e-05,6.247011001836e-11
5.200000000000e-01,-6.983690519136e-03,-1.201337472014e-02,-1.200475044123e-02,-6.207666408256e-08,-1.126160157827e-05,7.508520530431e-11,-2.033561490506e-09,1.885780454497e-05,-1.638552418427e-10
5.300000000000e-01,-8.665599478485e-03,-1.304928826096e-02,-1.394670050176e-02,-9.755722960605e-08,-1.097406611958e-05,2.672137301346e-11,-3.914270907129e-09,2.634599607452e-05,-5.563423931163e-10
5.400000000000e-01,-1.047861935036e-02,-1.389020556225e-02,-1.575279269151e-02,-1.546824340698e-07,-9.141480461732e-06,-1.164739851070e-11,-7.424946223384e-09,3.549616846394e-05,-1.393653115578e-09
5.500000000000e-01,-1.234539236027e-02,-1.447955472689e-02,-1.725900638456e-02,-2.505287209683e-07,-5.306290869934e-06,-6.615584256239e-11,-1.411404022093e-08,4.629566777246e-05,-3.250573789078e-09
5.600000000000e-01,-1.414194258331e-02,-1.476422964332e-02,-1.828395661540e-02,-4.147537514473e-07,1.010673861690e-06,-1.810390320373e-10,-2.706160254605e-08,5.861919446356e-05,-7.320162566618e-09
5.700000000000e-01,-1.573508479257e-02,-1.469726039200e-02,-1.864395153506e-02,-6.846760619343e-07,1.026475995503e-05,-4.491364147482e-10,-5.105025166256e-08,7.219419364800e-05,-1.603483034868e-08
5.800000000000e-01,-1.697833699530e-02,-1.424039541874e-02,-1.817202925426e-02,-1.115937574664e-06,2.283708023486e-05,-1.074120723534e-09,-9.461273186755e-08,8.654884667511e-05,-3.423630184044e-08
5.900000000000e-01,-1.765173054211e-02,-1.336644837517e-02,-1.673915641063e-02,-1.817624074156e-06,3.897413735153e-05,-2.497791614423e-09,-1.785575516818e-07,1.009678006764e-04,-7.132430653406e-08
6.000000000000e-01,-1.764663489224e-02,-1.206128642954e-02,-1.427501563880e-02,-2.879004241065e-06,5.872426267300e-05,-5.655356748003e-09,-3.306838887506e-07,1.144428340360e-04,-1.451019982143e-07
6.100000000000e-01,-1.684411942406e-02,-1.032534834664e-02,-1.078535735992e-02,-4.430667790816e-06,8.186652723941e-05,-1.247429333996e-08,-5.997942828755e-07,1.256290142651e-04,-2.884816926351e-07
6.200000000000e-01,-1.509707379117e-02,-8.174593185764e-03,-6.362892964331e-03,-6.700473875568e-06,1.078410592989e-04,-2.682322330229e-08,-1.088269412590e-06,1.328024794560e-04,-5.608774209764e-07
6.300000000000e-01,-1.239843384778e-02,-5.640814841385e-03,-1.189242745048e-03,-9.954067831688e-06,1.356792033838e-04,-5.626900112248e-08,-1.959255097526e-06,1.338281510420e-04,-1.067054601814e-06
6.400000000000e-01,-8.821833080792e-03,-2.771283993158e-03,4.473495888665e-03,-1.454485232573e-05,1.639446796610e-04,-1.152456389778e-07,-3.452486956811e-06,1.261372540742e-04,-1.987482911394e-06
