t,p_dibem_0_4_0_0_,p_exact_0_4_0_0_,error_0_4_0_0_,p_dibem_0_7_0_0_,p_exact_0_7_0_0_,error_0_7_0_0_,p_dibem_0_5_0_5_,p_exact_0_5_0_5_,error_0_5_0_5_
1.140000000000e+00,1.416726514104e-02,-5.202073590951e-04,1.468747250014e-02,1.689882729210e-02,1.028384966489e-02,6.614977627207e-03,2.092275434378e-02,-4.975040985048e-04,2.142025844228e-02
1.150000000000e+00,1.489465319930e-02,-4.908759291953e-04,1.538552912850e-02,1.730073780961e-02,7.339521745485e-03,9.961216064127e-03,1.963936763933e-02,-2.072629710432e-03,2.171199734976e-02
1.160000000000e+00,1.514778467768e-02,-4.638994528581e-04,1.561168413053e-02,1.738699879216e-02,4.576123986049e-03,1.281087480611e-02,1.786083193169e-02,-3.218201533336e-03,2.107903346502e-02
1.170000000000e+00,1.490897424847e-02,-4.390287660932e-04,1.534800301457e-02,1.714514147039e-02,2.117181649984e-03,1.502795982040e-02,1.561386208029e-02,-3.971124797585e-03,1.958498687788e-02
1.180000000000e+00,1.417385195564e-02,-4.160478694393e-04,1.458989982508e-02,1.657052076671e-02,4.278714073511e-05,1.652773362598e-02,1.294098840252e-02,-4.386560160204e-03,1.732754856273e-02
1.190000000000e+00,1.295256057362e-02,-3.947685348687e-04,1.334732910849e-02,1.566676665006e-02,-1.609372843112e-03,1.727613949317e-02,9.900083785856e-03,-4.528901781762e-03,1.442898556762e-02
1.200000000000e+00,1.127058150125e-02,-3.750259601935e-04,1.164560746144e-02,1.444599890868e-02,-2.838881138404e-03,1.728488004708e-02,6.563311028373e-03,-4.464094666685e-03,1.102740569506e-02
1.210000000000e+00,9.169124123732e-03,-3.566752341354e-04,9.525799357868e-03,1.292880519939e-02,-3.674751402173e-03,1.660355660157e-02,3.015489757948e-03,-4.253811846140e-03,7.269301604089e-03
1.220000000000e+00,6.704952162368e-03,-3.395884353916e-04,7.044540597760e-03,1.114396740932e-02,-4.166360700103e-03,1.531032810942e-02,-6.480896976876e-04,-3.951641163762e-03,3.303551466074e-03
1.230000000000e+00,3.949619335867e-03,-3.236522327925e-04,4.273271568660e-03,9.127941332599e-03,-4.374466281571e-03,1.350240761417e-02,-4.324349053931e-03,-3.601138691421e-03,-7.232103625101e-04
1.240000000000e+00,9.880364866871e-04,-3.087658855506e-04,1.296802372238e-03,6.924081893995e-03,-4.363305318979e-03,1.128738721297e-02,-7.905553496625e-03,-3.235414878646e-03,-4.670138617979e-03
1.250000000000e+00,-2.083621704465e-03,-2.948395659806e-04,-1.788782138485e-03,4.581647512641e-03,-4.194394121599e-03,8.776041634240e-03,-1.128278266507e-02,-2.877830476196e-03,-8.404952188876e-03
1.260000000000e+00,-5.160671181641e-03,-2.817929443742e-04,-4.878878237267e-03,2.154589033325e-03,-3.922269485476e-03,6.076858518801e-03,-1.434961144595e-02,-2.543375190333e-03,-1.180623625562e-02
1.270000000000e+00,-8.133252082246e-03,-2.695539886573e-04,-7.863698093589e-03,-2.998276433813e-04,-3.592105411634e-03,3.292277768253e-03,-1.700591976224e-02,-2.240357168757e-03,-1.476556259348e-02
1.280000000000e+00,-1.089016547231e-02,-2.580579412503e-04,-1.063210753106e-02,-2.722564186533e-03,-3.238923789950e-03,5.163596034168e-04,-1.916164182129e-02,-1.972118497458e-03,-1.718952332383e-02
