t,axis,s,p_dibem,p_exact,error
4.500000000000e-01,y,8.266666666667e-01,5.346011185609e-09,-1.351963782021e-07,1.405423893878e-07
4.500000000000e-01,y,8.400000000000e-01,-2.961479031132e-08,-6.233068180749e-08,3.271589149617e-08
4.500000000000e-01,y,8.533333333333e-01,-4.087480993138e-08,2.093969615379e-08,-6.181450608518e-08
4.500000000000e-01,y,8.666666666667e-01,-3.367891409015e-08,1.126499276699e-07,-1.463288417600e-07
4.500000000000e-01,y,8.800000000000e-01,-1.674275386846e-08,2.092806974211e-07,-2.260234512895e-07
4.500000000000e-01,y,8.933333333333e-01,-3.102388754339e-10,3.053072563282e-07,-3.056174952036e-07
4.500000000000e-01,y,9.066666666667e-01,9.209718729285e-09,3.931826921812e-07,-3.839729734519e-07
4.500000000000e-01,y,9.200000000000e-01,1.220166900055e-08,4.638788323209e-07,-4.516771633204e-07
4.500000000000e-01,y,9.333333333333e-01,1.049061760766e-08,5.079830833405e-07,-4.974924657329e-07
4.500000000000e-01,y,9.466666666667e-01,6.417699439686e-09,5.172018677099e-07,-5.107841682702e-07
4.500000000000e-01,y,9.600000000000e-01,2.301845773163e-09,4.859879716864e-07,-4.836861259133e-07
4.500000000000e-01,y,9.733333333333e-01,-5.443931743116e-10,4.129306879933e-07,-4.134750811676e-07
4.500000000000e-01,y,9.866666666667e-01,-1.856947884479e-09,3.015552502839e-07,-3.034121981684e-07
4.500000000000e-01,y,1.000000000000e+00,-1.866469679354e-09,1.602807626470e-07,-1.621472323263e-07
4.500000000000e-01,y,1.013333333333e+00,-1.157103641233e-09,1.464107780103e-09,-2.621211421335e-09
4.500000000000e-01,y,1.026666666667e+00,-4.334201374955e-10,-1.603336349035e-07,1.599002147660e-07
4.500000000000e-01,y,1.040000000000e+00,1.015039408068e-10,-3.105390695051e-07,3.106405734459e-07
4.500000000000e-01,y,1.053333333333e+00,4.741627681906e-10,-4.367922921337e-07,4.372664549019e-07
4.500000000000e-01,y,1.066666666667e+00,6.934022210798e-10,-5.307825734076e-07,5.314759756287e-07
4.500000000000e-01,y,1.080000000000e+00,7.389058997346e-10,-5.893714981664e-07,5.901104040662e-07
4.500000000000e-01,y,1.093333333333e+00,5.989843342741e-10,-6.148500786604e-07,6.154490629947e-07
4.500000000000e-01,y,1.106666666667e+00,3.778454519249e-10,-6.143613605246e-07,6.147392059765e-07
4.500000000000e-01,y,1.120000000000e+00,1.695297231389e-10,-5.986705584487e-07,5.988400881718e-07
4.500000000000e-01,y,1.133333333333e+00,2.062537973734e-11,-5.805471347180e-07,5.805677600978e-07
4.500000000000e-01,y,1.146666666667e+00,-6.880037948342e-11,-5.730295559525e-07,5.729607555730e-07
4.500000000000e-01,y,1.160000000000e+00,-1.075081937101e-10,-5.877905977070e-07,5.876830895133e-07
4.500000000000e-01,y,1.173333333333e+00,-8.233893843656e-11,-6.337412974044e-07,6.336589584659e-07
4.500000000000e-01,y,1.186666666667e+00,-5.289871288008e-12,-7.159392385659e-07,7.159339486946e-07
4.500000000000e-01,y,1.200000000000e+00,8.522382120350e-11,-8.348256272126e-07,8.349108510338e-07
4.500000000000e-01,y,1.213333333333e+00,1.343797491512e-10,-9.858118128373e-07,9.859461925864e-07
4.500000000000e-01,y,1.226666666667e+00,1.292987741798e-10,-1.159257856629e-06,1.159387155403e-06
4.500000000000e-01,y,1.240000000000e+00,9.875283348745e-11,-1.340909956264e-06,1.341008709097e-06
4.500000000000e-01,y,1.253333333333e+00,6.362341791941e-11,-1.512864404847e-06,1.512928028265e-06
4.500000000000e-01,y,1.266666666667e+00,3.327555672202e-11,-1.655085676195e-06,1.655118951752e-06
4.500000000000e-01,y,1.280000000000e+00,6.863042554441e-12,-1.747422776867e-06,1.747429639910e-06
4.500000000000e-01,y,1.293333333333e+00,-8.253010044243e-12,-1.771956149636e-06,1.771947896626e-06
4.500000000000e-01,y,1.306666666667e+00,-5.896085286484e-12,-1.715395977757e-06,1.715390081672e-06
4.500000000000e-01,y,1.320000000000e+00,9.920457616238e-12,-1.571176185441e-06,1.571186105899e-06
4.500000000000e-01,y,1.333333333333e+00,2.627819763809e-11,-1.340876309745e-06,1.340902587942e-06
4.500000000000e-01,y,1.346666666667e+00,2.999245535661e-11,-1.034670698436e-06,1.034700690891e-06
4.500000000000e-01,y,1.360000000000e+00,2.626733340999e-11,-6.706457367665e-07,6.706720040999e-07
4.500000000000e-01,y,1.373333333333e+00,2.152836419985e-11,-2.730152357883e-07,2.730367641525e-07
4.500000000000e-01,y,1.386666666667e+00,1.866928489665e-11,1.305383918040e-07,-1.305197225191e-07
4.500000000000e-01,y,1.400000000000e+00,1.508404541328e-11,5.120080908356e-07,-5.119930067902e-07
4.500000000000e-01,y,1.413333333333e+00,9.217251955842e-12,8.462132863296e-07,-8.462040690776e-07
4.500000000000e-01,y,1.426666666667e+00,5.272177724755e-12,1.113483377638e-06,-1.113478105461e-06
4.500000000000e-01,y,1.440000000000e+00,5.394452056656e-12,1.301491971943e-06,-1.301486577491e-06
4.500000000000e-01,y,1.453333333333e+00,7.748115439412e-12,1.406020964980e-06,-1.406013216865e-06
4.500000000000e-01,y,1.466666666667e+00,8.241015556149e-12,1.430625633200e-06,-1.430617392184e-06
4.500000000000e-01,y,1.480000000000e+00,5.615647361137e-12,1.385354642711e-06,-1.385349027064e-06
4.500000000000e-01,y,1.493333333333e+00,3.481550672565e-12,1.284817037519e-06,-1.284813555968e-06
4.500000000000e-01,y,1.506666666667e+00,3.243895375504e-12,1.145959390396e-06,-1.145956146500e-06
4.500000000000e-01,y,1.520000000000e+00,4.803560929078e-12,9.859143296822e-07,-9.859095261213e-07
4.500000000000e-01,y,1.533333333333e+00,5.816787598384e-12,8.202162488530e-07,-8.202104320654e-07
4.500000000000e-01,y,1.546666666667e+00,7.352592775935e-12,6.615723564984e-07,-6.615650039056e-07
4.500000000000e-01,y,1.560000000000e+00,1.095670269591e-11,5.192539115069e-07,-5.192429548042e-07
4.500000000000e-01,y,1.573333333333e+00,1.683081048558e-11,3.990591010560e-07,-3.990422702455e-07
4.500000000000e-01,y,1.586666666667e+00,2.324570452241e-11,3.037150573151e-07,-3.036918116106e-07
4.500000000000e-01,y,1.600000000000e+00,2.753020855150e-11,2.335424714238e-07,-2.335149412153e-07
4.500000000000e-01,y,1.613333333333e+00,2.947263314221e-11,1.872031320167e-07,-1.871736593835e-07
4.500000000000e-01,y,1.626666666667e+00,2.825436633844e-11,1.623814327340e-07,-1.623531783677e-07
4.500000000000e-01,y,1.640000000000e+00,2.240612700896e-11,1.563030925915e-07,-1.562806864645e-07
4.500000000000e-01,y,1.653333333333e+00,9.842716169815e-12,1.660535214329e-07,-1.660436787167e-07
4.500000000000e-01,y,1.666666666667e+00,-9.560119651101e-12,1.887108290757e-07,-1.887203891954e-07
4.500000000000e-01,y,1.680000000000e+00,-3.186715459713e-11,2.213441709481e-07,-2.213760381027e-07
4.500000000000e-01,y,1.693333333333e+00,-5.363474553828e-11,2.609417869313e-07,-2.609954216769e-07
4.500000000000e-01,y,1.706666666667e+00,-7.099298691211e-11,3.043254892984e-07,-3.043964822853e-07
4.500000000000e-01,y,1.720000000000e+00,-8.191010074737e-11,3.480858974940e-07,-3.481678075948e-07
4.500000000000e-01,y,1.733333333333e+00,-8.433996446823e-11,3.885458418526e-07,-3.886301818171e-07
4.500000000000e-01,y,1.746666666667e+00,-7.817445681263e-11,4.217396521491e-07,-4.218178266059e-07
4.500000000000e-01,y,1.760000000000e+00,-6.332166856650e-11,4.433925339848e-07,-4.434558556534e-07
4.500000000000e-01,y,1.773333333333e+00,-4.195940397212e-11,4.488998794817e-07,-4.489418388857e-07
4.500000000000e-01,y,1.786666666667e+00,-1.646319227329e-11,4.333360582000e-07,-4.333525213923e-07
4.500000000000e-01,y,1.800000000000e+00,1.134385606042e-11,3.915534711223e-07,-3.915421272662e-07
4.500000000000e-01,y,1.813333333333e+00,3.848258005730e-11,3.184491302343e-07,-3.184106476542e-07
4.500000000000e-01,y,1.826666666667e+00,6.208909057847e-11,2.094635155452e-07,-2.094014264546e-07
4.500000000000e-01,y,1.840000000000e+00,7.946386597388e-11,6.132896431585e-08,-6.124950044988e-08
4.500000000000e-01,y,1.853333333333e+00,8.756348635731e-11,-1.269912852451e-07,1.270788487315e-07
4.500000000000e-01,y,1.866666666667e+00,8.406814019026e-11,-3.533182225937e-07,3.534022907339e-07
4.500000000000e-01,y,1.880000000000e+00,6.854662037361e-11,-6.114402259078e-07,6.115087725281e-07
4.500000000000e-01,y,1.893333333333e+00,4.080115470241e-11,-8.907037118654e-07,8.907445130201e-07
4.500000000000e-01,y,1.906666666667e+00,1.962487532752e-12,-1.176215717243e-06,1.176217679731e-06
4.500000000000e-01,y,1.920000000000e+00,-4.082075347114e-11,-1.449766367015e-06,1.449725546262e-06
4.500000000000e-01,y,1.933333333333e+00,-7.158284392056e-11,-1.691438795154e-06,1.691367212310e-06
4.500000000000e-01,y,1.946666666667e+00,-7.576336612461e-11,-1.881722065330e-06,1.881646301963e-06
4.500000000000e-01,y,1.960000000000e+00,-4.619950280118e-11,-2.003817272825e-06,2.003771073322e-06
4.500000000000e-01,y,1.973333333333e+00,9.994362084421e-12,-2.045761652052e-06,2.045771646414e-06
4.500000000000e-01,y,1.986666666667e+00,4.882367006123e-11,-2.002008877603e-06,2.002057701273e-06
4.500000000000e-01,y,2.000000000000e+00,-1.741593721365e-11,-1.874194462683e-06,1.874177046746e-06
7.000000000000e-01,x,-2.000000000000e+00,-5.166344856215e-10,2.352616397719e-06,-2.353133032205e-06
7.000000000000e-01,x,-1.986666666667e+00,8.670080550373e-10,2.374666909324e-06,-2.373799901268e-06
7.000000000000e-01,x,-1.973333333333e+00,9.778468671429e-11,2.378502642054e-06,-2.378404857367e-06
7.000000000000e-01,x,-1.960000000000e+00,-9.660936487010e-10,2.365564851650e-06,-2.366530945298e-06
7.000000000000e-01,x,-1.946666666667e+00,-1.408264205108e-09,2.338194940271e-06,-2.339603204476e-06
7.000000000000e-01,x,-1.933333333333e+00,-1.177876596105e-09,2.299343716074e-06,-2.300521592670e-06
7.000000000000e-01,x,-1.920000000000e+00,-5.010216396349e-10,2.252258374145e-06,-2.252759395784e-06
7.000000000000e-01,x,-1.906666666667e+00,2.309559663358e-10,2.200185142803e-06,-2.199954186837e-06
7.000000000000e-01,x,-1.893333333333e+00,6.270310547002e-10,2.146119577440e-06,-2.145492546385e-06
7.000000000000e-01,x,-1.880000000000e+00,6.437202080705e-10,2.092626700269e-06,-2.091982980061e-06
7.000000000000e-01,x,-1.866666666667e+00,4.038253313764e-10,2.041741328439e-06,-2.041337503108e-06
7.000000000000e-01,x,-1.853333333333e+00,5.611982837050e-11,1.994946903189e-06,-1.994890783360e-06
7.000000000000e-01,x,-1.840000000000e+00,-2.541134592007e-10,1.953220667004e-06,-1.953474780463e-06
7.000000000000e-01,x,-1.826666666667e+00,-4.250734030460e-10,1.917125462474e-06,-1.917550535877e-06
7.000000000000e-01,x,-1.813333333333e+00,-4.345351913309e-10,1.886924516009e-06,-1.887359051200e-06
7.000000000000e-01,x,-1.800000000000e+00,-3.180525892823e-10,1.862695488975e-06,-1.863013541565e-06
7.000000000000e-01,x,-1.786666666667e+00,-1.547762347671e-10,1.844423445519e-06,-1.844578221753e-06
7.000000000000e-01,x,-1.773333333333e+00,-5.448257439885e-11,1.832058388478e-06,-1.832112871052e-06
7.000000000000e-01,x,-1.760000000000e+00,-6.612900837723e-11,1.825530575003e-06,-1.825596704011e-06
7.000000000000e-01,x,-1.746666666667e+00,-1.282752892813e-10,1.824724768147e-06,-1.824853043436e-06
7.000000000000e-01,x,-1.733333333333e+00,-1.978475917886e-10,1.829421798241e-06,-1.829619645833e-06
7.000000000000e-01,x,-1.720000000000e+00,-2.705177370248e-10,1.839221369719e-06,-1.839491887456e-06
7.000000000000e-01,x,-1.706666666667e+00,-3.831268128958e-10,1.853463302720e-06,-1.853846429533e-06
7.000000000000e-01,x,-1.693333333333e+00,-5.010409940803e-10,1.871165009174e-06,-1.871666050168e-06
7.000000000000e-01,x,-1.680000000000e+00,-5.520113081484e-10,1.890990972119e-06,-1.891542983427e-06
7.000000000000e-01,x,-1.666666666667e+00,-5.386796769376e-10,1.911265642483e-06,-1.911804322160e-06
7.000000000000e-01,x,-1.653333333333e+00,-5.481254610974e-10,1.930035084142e-06,-1.930583209603e-06
7.000000000000e-01,x,-1.640000000000e+00,-7.090471989992e-10,1.945175691882e-06,-1.945884739081e-06
7.000000000000e-01,x,-1.626666666667e+00,-9.194357915585e-10,1.954541310042e-06,-1.955460745834e-06
7.000000000000e-01,x,-1.613333333333e+00,-1.052399728889e-09,1.956134046217e-06,-1.957186445946e-06
7.000000000000e-01,x,-1.600000000000e+00,-1.123321992338e-09,1.948279862720e-06,-1.949403184713e-06
7.000000000000e-01,x,-1.586666666667e+00,-1.308203468079e-09,1.929788280720e-06,-1.931096484188e-06
7.000000000000e-01,x,-1.573333333333e+00,-1.769747213737e-09,1.900076570959e-06,-1.901846318173e-06
7.000000000000e-01,x,-1.560000000000e+00,-2.231095334629e-09,1.859242562524e-06,-1.861473657858e-06
7.000000000000e-01,x,-1.546666666667e+00,-2.529265894647e-09,1.808076207238e-06,-1.810605473133e-06
7.000000000000e-01,x,-1.533333333333e+00,-2.804828200854e-09,1.748007468485e-06,-1.750812296686e-06
7.000000000000e-01,x,-1.520000000000e+00,-3.522387539352e-09,1.680995902965e-06,-1.684518290505e-06
7.000000000000e-01,x,-1.506666666667e+00,-4.788426352795e-09,1.609374346632e-06,-1.614162772985e-06
7.000000000000e-01,x,-1.493333333333e+00,-5.884583635087e-09,1.535664395270e-06,-1.541548978905e-06
7.000000000000e-01,x,-1.480000000000e+00,-6.558007680942e-09,1.462384166631e-06,-1.468942174312e-06
7.000000000000e-01,x,-1.466666666667e+00,-7.282846790844e-09,1.391868832607e-06,-1.399151679397e-06
7.000000000000e-01,x,-1.453333333333e+00,-9.234749816066e-09,1.326121746445e-06,-1.335356496261e-06
7.000000000000e-01,x,-1.440000000000e+00,-1.185124577406e-08,1.266709186567e-06,-1.278560432341e-06
7.000000000000e-01,x,-1.426666666667e+00,-1.341972320592e-08,1.214705566415e-06,-1.228125289621e-06
7.000000000000e-01,x,-1.413333333333e+00,-1.418226204848e-08,1.170689219185e-06,-1.184871481234e-06
7.000000000000e-01,x,-1.400000000000e+00,-1.709242720914e-08,1.134782075093e-06,-1.151874502303e-06
7.000000000000e-01,x,-1.386666666667e+00,-2.746787561121e-08,1.106719535262e-06,-1.134187410873e-06
7.000000000000e-01,x,-1.373333333333e+00,-4.580095896531e-08,1.085928167293e-06,-1.131729126259e-06
7.000000000000e-01,x,-1.360000000000e+00,-7.512807078088e-08,1.071574965779e-06,-1.146703036560e-06
7.000000000000e-01,x,-1.346666666667e+00,-1.292252271319e-07,1.062526100906e-06,-1.191751328038e-06
7.000000000000e-01,x,-1.333333333333e+00,-2.367072304240e-07,1.057104123127e-06,-1.293811353551e-06
7.000000000000e-01,x,-1.320000000000e+00,-4.404824818131e-07,1.052443890850e-06,-1.492926372664e-06
7.000000000000e-01,x,-1.306666666667e+00,-7.880692651530e-07,1.043097194807e-06,-1.831166459960e-06
7.000000000000e-01,x,-1.293333333333e+00,-1.361274684770e-06,1.018299480101e-06,-2.379574164871e-06
7.000000000000e-01,x,-1.280000000000e+00,-2.297692057432e-06,9.569669568139e-07,-3.254659014246e-06
7.000000000000e-01,x,-1.266666666667e+00,-3.809661201467e-06,8.190265115406e-07,-4.628687713007e-06
7.000000000000e-01,x,-1.253333333333e+00,-6.202084897770e-06,5.310993990456e-07,-6.733184296816e-06
7.000000000000e-01,x,-1.240000000000e+00,-9.896607402999e-06,-3.611115086431e-08,-9.860496252134e-06
7.000000000000e-01,x,-1.226666666667e+00,-1.547976808270e-05,-1.102094458259e-06,-1.437767362444e-05
7.000000000000e-01,x,-1.213333333333e+00,-2.375201298717e-05,-3.026541492835e-06,-2.072547149434e-05
7.000000000000e-01,x,-1.200000000000e+00,-3.578730387046e-05,-6.379791858686e-06,-2.940751201177e-05
7.000000000000e-01,x,-1.186666666667e+00,-5.309524354419e-05,-1.203887952661e-05,-4.105636401758e-05
7.000000000000e-01,x,-1.173333333333e+00,-7.768681075952e-05,-2.131443873803e-05,-5.637237202149e-05
7.000000000000e-01,x,-1.160000000000e+00,-1.120276319210e-04,-3.611312759985e-05,-7.591450432111e-05
7.000000000000e-01,x,-1.146666666667e+00,-1.591028878024e-04,-5.913834154599e-05,-9.996454625642e-05
7.000000000000e-01,x,-1.133333333333e+00,-2.225447266280e-04,-9.412801977534e-05,-1.284167068527e-04
7.000000000000e-01,x,-1.120000000000e+00,-3.071789060009e-04,-1.461213957050e-04,-1.610575102959e-04
7.000000000000e-01,x,-1.106666666667e+00,-4.187722036182e-04,-2.217358816091e-04,-1.970363220091e-04
7.000000000000e-01,x,-1.093333333333e+00,-5.636606512735e-04,-3.294207294939e-04,-2.342399217796e-04
7.000000000000e-01,x,-1.080000000000e+00,-7.486593292021e-04,-4.796364321310e-04,-2.690228970711e-04
7.000000000000e-01,x,-1.066666666667e+00,-9.811141310992e-04,-6.848900084986e-04,-2.962241226006e-04
7.000000000000e-01,x,-1.053333333333e+00,-1.269333135213e-03,-9.595396889527e-04,-3.097934462602e-04
7.000000000000e-01,x,-1.040000000000e+00,-1.621611331246e-03,-1.319272625258e-03,-3.023387059873e-04
7.000000000000e-01,x,-1.026666666667e+00,-2.045469656054e-03,-1.780161458549e-03,-2.653081975046e-04
7.000000000000e-01,x,-1.013333333333e+00,-2.547029861097e-03,-2.357225343462e-03,-1.898045176349e-04
7.000000000000e-01,x,-1.000000000000e+00,-3.129837421891e-03,-3.062462867383e-03,-6.737455450780e-05
7.000000000000e-01,x,-9.866666666667e-01,-3.793498933478e-03,-3.902390457188e-03,1.088915237099e-04
7.000000000000e-01,x,-9.733333333333e-01,-4.533864739004e-03,-4.875208790194e-03,3.413440511903e-04
7.000000000000e-01,x,-9.600000000000e-01,-5.342285846134e-03,-5.967824741401e-03,6.255388952668e-04
7.000000000000e-01,x,-9.466666666667e-01,-6.204533307511e-03,-7.153064903778e-03,9.485315962669e-04
7.000000000000e-01,x,-9.333333333333e-01,-7.096275769951e-03,-8.387510466786e-03,1.291234696835e-03
7.000000000000e-01,x,-9.200000000000e-01,-7.981954412419e-03,-9.610440071193e-03,1.628485658773e-03
7.000000000000e-01,x,-9.066666666667e-01,-8.819305868830e-03,-1.074436441552e-02,1.925058546687e-03
7.000000000000e-01,x,-8.933333333333e-01,-9.560108631792e-03,-1.169755514696e-02,2.137446515165e-03
7.000000000000e-01,x,-8.800000000000e-01,-1.015055034980e-02,-1.236880149353e-02,2.218251143734e-03
7.000000000000e-01,x,-8.666666666667e-01,-1.052876907177e-02,-1.265437582138e-02,2.125606749612e-03
7.000000000000e-01,x,-8.533333333333e-01,-1.062838016872e-02,-1.245687554914e-02,1.828495380426e-03
7.000000000000e-01,x,-8.400000000000e-01,-1.038410849170e-02,-1.169527244441e-02,1.311163952713e-03
7.000000000000e-01,x,-8.266666666667e-01,-9.735648315186e-03,-1.031519346305e-02,5.795451478604e-04
7.000000000000e-01,x,-8.133333333333e-01,-8.634152939942e-03,-8.298238013654e-03,-3.359149262880e-04
7.000000000000e-01,x,-8.000000000000e-01,-7.056456946347e-03,-5.669058315875e-03,-1.387398630472e-03
7.000000000000e-01,x,-7.866666666667e-01,-4.999764387391e-03,-2.499029798579e-03,-2.500734588812e-03
7.000000000000e-01,x,-7.733333333333e-01,-2.480477354776e-03,1.094371500660e-03,-3.574848855436e-03
7.000000000000e-01,x,-7.600000000000e-01,4.626293531883e-04,4.952908996855e-03,-4.490279643666e-03
7.000000000000e-01,x,-7.466666666667e-01,3.756516237271e-03,8.887494348631e-03,-5.130978111360e-03
7.000000000000e-01,x,-7.333333333333e-01,7.278292648613e-03,1.269190872653e-02,-5.413616077920e-03
7.000000000000e-01,x,-7.200000000000e-01,1.087872577757e-02,1.615903250375e-02,-5.280306726180e-03
7.000000000000e-01,x,-7.066666666667e-01,1.439144310738e-02,1.909788243655e-02,-4.706439329167e-03
7.000000000000e-01,x,-6.933333333333e-01,1.763953203713e-02,2.134958047165e-02,-3.710048434516e-03
7.000000000000e-01,x,-6.800000000000e-01,2.044978937989e-02,2.280046180992e-02,-2.350672430032e-03
7.000000000000e-01,x,-6.666666666667e-01,2.266305152600e-02,2.339086555342e-02,-7.278140274225e-04
7.000000000000e-01,x,-6.533333333333e-01,2.413353910980e-02,2.311869033382e-02,1.014848775981e-03
7.000000000000e-01,x,-6.400000000000e-01,2.473834585005e-02,2.203745678365e-02,2.700889066405e-03
7.000000000000e-01,x,-6.266666666667e-01,2.439156776393e-02,2.024929660143e-02,4.142271162505e-03
7.000000000000e-01,x,-6.133333333333e-01,2.309690982193e-02,1.789388197577e-02,5.203027846151e-03
7.000000000000e-01,x,-6.000000000000e-01,2.093800918105e-02,1.513473484578e-02,5.803274335271e-03
7.000000000000e-01,x,-5.866666666667e-01,1.804231355791e-02,1.214456036956e-02,5.897753188354e-03
7.000000000000e-01,x,-5.733333333333e-01,1.457564476762e-02,9.091219658746e-03,5.484425108874e-03
7.000000000000e-01,x,-5.600000000000e-01,1.073606415184e-02,6.125718395655e-03,4.610345756184e-03
7.000000000000e-01,x,-5.466666666667e-01,6.744388421556e-03,3.373196164720e-03,3.371192256836e-03
7.000000000000e-01,x,-5.333333333333e-01,2.835519974093e-03,9.274299752494e-04,1.908089998844e-03
7.000000000000e-01,x,-5.200000000000e-01,-7.544464314024e-04,-1.151108322820e-03,3.966618914178e-04
7.000000000000e-01,x,-5.066666666667e-01,-3.804644578500e-03,-2.834010136646e-03,-9.706344418533e-04
7.000000000000e-01,x,-4.933333333333e-01,-6.152748730626e-03,-4.121170352295e-03,-2.031578378332e-03
7.000000000000e-01,x,-4.800000000000e-01,-7.761011081024e-03,-5.035338975538e-03,-2.725672105485e-03
7.000000000000e-01,x,-4.666666666667e-01,-8.651003108214e-03,-5.615843270505e-03,-3.035159837710e-03
7.000000000000e-01,x,-4.533333333333e-01,-8.885572309769e-03,-5.912257607849e-03,-2.973314701920e-03
7.000000000000e-01,x,-4.400000000000e-01,-8.564913133116e-03,-5.978638397091e-03,-2.586274736025e-03
7.000000000000e-01,x,-4.266666666667e-01,-7.819589350862e-03,-5.868741841170e-03,-1.950847509691e-03
7.000000000000e-01,x,-4.133333333333e-01,-6.802293877199e-03,-5.632438415940e-03,-1.169855461259e-03
7.000000000000e-01,x,-4.000000000000e-01,-5.680579501992e-03,-5.313357913846e-03,-3.672215881459e-04
7.000000000000e-01,x,-3.866666666667e-01,-4.623031493986e-03,-4.947660352862e-03,3.246288588757e-04
7.000000000000e-01,x,-3.733333333333e-01,-3.780248873089e-03,-4.563738343258e-03,7.834894701692e-04
7.000000000000e-01,x,-3.600000000000e-01,-3.211155366776e-03,-4.182614061711e-03,9.714586949354e-04
7.000000000000e-01,x,-3.466666666667e-01,-2.890346038008e-03,-3.818791008110e-03,9.284449701021e-04
7.000000000000e-01,x,-3.333333333333e-01,-2.764790040703e-03,-3.481346126349e-03,7.165560856463e-04
7.000000000000e-01,x,-3.200000000000e-01,-2.762512137545e-03,-3.175089912034e-03,4.125777744883e-04
7.000000000000e-01,x,-3.066666666667e-01,-2.804676333573e-03,-2.901670369344e-03,9.699403577155e-05
7.000000000000e-01,x,-2.933333333333e-01,-2.842671106859e-03,-2.660543132924e-03,-1.821279739352e-04
7.000000000000e-01,x,-2.800000000000e-01,-2.842187678511e-03,-2.449769601267e-03,-3.924180772439e-04
7.000000000000e-01,x,-2.666666666667e-01,-2.771887081825e-03,-2.266635055009e-03,-5.052520268161e-04
7.000000000000e-01,x,-2.533333333333e-01,-2.608153434873e-03,-2.108099088107e-03,-5.000543467669e-04
7.000000000000e-01,x,-2.400000000000e-01,-2.346854407232e-03,-1.971102318310e-03,-3.757520889224e-04
7.000000000000e-01,x,-2.266666666667e-01,-2.023539828727e-03,-1.852758082664e-03,-1.707817460625e-04
7.000000000000e-01,x,-2.133333333333e-01,-1.689931263258e-03,-1.750457702421e-03,6.052643916234e-05
7.000000000000e-01,x,-2.000000000000e-01,-1.402325305771e-03,-1.661914808408e-03,2.595895026372e-04
7.000000000000e-01,x,-1.866666666667e-01,-1.214623602255e-03,-1.585169684553e-03,3.705460822976e-04
7.000000000000e-01,x,-1.733333333333e-01,-1.150030399317e-03,-1.518569717747e-03,3.685393184296e-04
7.000000000000e-01,x,-1.600000000000e-01,-1.181283816495e-03,-1.460737532804e-03,2.794537163086e-04
7.000000000000e-01,x,-1.466666666667e-01,-1.269255750626e-03,-1.410534603629e-03,1.412788530027e-04
7.000000000000e-01,x,-1.333333333333e-01,-1.371293211024e-03,-1.367025184627e-03,-4.268026396601e-06
7.000000000000e-01,x,-1.200000000000e-01,-1.446802670243e-03,-1.329443263846e-03,-1.173594063970e-04
7.000000000000e-01,x,-1.066666666667e-01,-1.475032816282e-03,-1.297163782963e-03,-1.778690333194e-04
7.000000000000e-01,x,-9.333333333333e-02,-1.456103687064e-03,-1.269678450647e-03,-1.864252364171e-04
7.000000000000e-01,x,-8.000000000000e-02,-1.398013239899e-03,-1.246575949575e-03,-1.514372903237e-04
7.000000000000e-01,x,-6.666666666667e-02,-1.315741457897e-03,-1.227526078879e-03,-8.821537901754e-05
7.000000000000e-01,x,-5.333333333333e-02,-1.229132903178e-03,-1.212267285441e-03,-1.686561773695e-05
7.000000000000e-01,x,-4.000000000000e-02,-1.148374359718e-03,-1.200597048746e-03,5.222268902798e-05
7.000000000000e-01,x,-2.666666666667e-02,-1.080367504265e-03,-1.192364647283e-03,1.119971430177e-04
7.000000000000e-01,x,-1.333333333333e-02,-1.033966959727e-03,-1.187465920300e-03,1.534989605727e-04
7.000000000000e-01,x,0.000000000000e+00,-1.017180813707e-03,-1.185839730203e-03,1.686589164959e-04
7.000000000000e-01,x,1.333333333333e-02,-1.033967181285e-03,-1.187465920300e-03,1.534987390150e-04
7.000000000000e-01,x,2.666666666667e-02,-1.080367909741e-03,-1.192364647283e-03,1.119967375417e-04
7.000000000000e-01,x,4.000000000000e-02,-1.148374886894e-03,-1.200597048746e-03,5.222216185176e-05
7.000000000000e-01,x,5.333333333333e-02,-1.229133493240e-03,-1.212267285441e-03,-1.686620779870e-05
7.000000000000e-01,x,6.666666666667e-02,-1.315742099602e-03,-1.227526078879e-03,-8.821602072289e-05
7.000000000000e-01,x,8.000000000000e-02,-1.398013935901e-03,-1.246575949575e-03,-1.514379863253e-04
7.000000000000e-01,x,9.333333333333e-02,-1.456104333533e-03,-1.269678450647e-03,-1.864258828861e-04
7.000000000000e-01,x,1.066666666667e-01,-1.475033245423e-03,-1.297163782963e-03,-1.778694624603e-04
7.000000000000e-01,x,1.200000000000e-01,-1.446802709801e-03,-1.329443263846e-03,-1.173594459552e-04
7.000000000000e-01,x,1.333333333333e-01,-1.371292737449e-03,-1.367025184627e-03,-4.267552821642e-06
7.000000000000e-01,x,1.466666666667e-01,-1.269254698724e-03,-1.410534603629e-03,1.412799049051e-04
7.000000000000e-01,x,1.600000000000e-01,-1.181282174136e-03,-1.460737532804e-03,2.794553586683e-04
7.000000000000e-01,x,1.733333333333e-01,-1.150028220001e-03,-1.518569717747e-03,3.685414977453e-04
7.000000000000e-01,x,1.866666666667e-01,-1.214620991311e-03,-1.585169684553e-03,3.705486932417e-04
7.000000000000e-01,x,2.000000000000e-01,-1.402322388924e-03,-1.661914808408e-03,2.595924194836e-04
7.000000000000e-01,x,2.133333333333e-01,-1.689928232004e-03,-1.750457702421e-03,6.052947041665e-05
