t,p_trixi_0_9_0_0_,p_dibem_0_9_0_0_,p_exact_0_9_0_0_,p_trixi_0_0_0_9_,p_dibem_0_0_0_9_,p_exact_0_0_0_9_,p_trixi_0_65_0_65_,p_dibem_0_65_0_65_,p_exact_0_65_0_65_
2.550000000000e-01,9.177997991124e-12,-2.471168462031e-09,3.635017820143e-08,-1.017700073935e-13,-1.566080959861e-11,-6.131708875433e-08,2.528068888875e-16,-1.306238590659e-10,-5.315900515332e-08
2.600000000000e-01,2.169862193655e-11,-3.078286897510e-09,4.053432864261e-08,-6.782854492820e-14,-8.627533289533e-12,-6.624114874304e-08,1.421591092514e-16,-1.343989506977e-10,-6.291017970717e-08
2.650000000000e-01,3.537992505572e-11,-3.678530023478e-09,4.493883811311e-08,-1.065885256385e-14,6.653044771904e-12,-7.089623594373e-08,-1.212599105057e-16,-1.381389040589e-10,-7.374524214131e-08
2.700000000000e-01,4.750511065262e-11,-4.246760661943e-09,4.952946022907e-08,7.150764621290e-14,3.167281870152e-11,-7.513227345390e-08,-5.918912570628e-16,-1.420078817037e-10,-8.565568688129e-08
2.750000000000e-01,5.290596886772e-11,-4.755147371646e-09,5.426222801964e-08,1.710987507953e-13,6.873086768978e-11,-7.878411220713e-08,-1.250600099663e-15,-1.453035566482e-10,-9.860562734926e-08
2.800000000000e-01,4.755889645494e-11,-5.174832934344e-09,5.908271935452e-08,2.719668405384e-13,1.186294694193e-10,-8.167384371988e-08,-1.960846869414e-15,-1.485861395704e-10,-1.125285777781e-07
2.850000000000e-01,2.737369314954e-11,-5.477683836515e-09,6.392545037407e-08,3.565410095605e-13,1.806613995874e-10,-8.361386453892e-08,-2.546896920420e-15,-1.519150809232e-10,-1.273247977866e-07
2.900000000000e-01,-1.119217674154e-11,-5.636565593092e-09,6.871344072203e-08,4.029242808291e-13,2.532667839582e-10,-8.441069277911e-08,-2.777820512382e-15,-1.554641149104e-10,-1.428593607060e-07
2.950000000000e-01,-7.075489748895e-11,-5.627736828112e-09,7.335800447513e-08,3.853173622278e-13,3.339361366010e-10,-8.386949683236e-08,-2.381235940818e-15,-1.584511383802e-10,-1.589611277653e-07
3.000000000000e-01,-1.547644679376e-10,-5.435295674093e-09,7.775881930618e-08,2.577127924185e-13,4.163648257624e-10,-8.179925779981e-08,-9.111885539827e-16,-1.620873417205e-10,-1.754227894244e-07
3.050000000000e-01,-2.592673774809e-10,-5.048188181922e-09,8.180432536117e-08,-2.629522927209e-14,4.942895260583e-10,-7.801846672474e-08,1.908076945371e-15,-1.654165733762e-10,-1.920020742013e-07
