t,p_dibem_0_9_0_0_,p_exact_0_9_0_0_,error_0_9_0_0_,p_dibem_0_0_0_9_,p_exact_0_0_0_9_,error_0_0_0_9_,p_dibem_0_65_0_65_,p_exact_0_65_0_65_,error_0_65_0_65_
2.450000000000e-01,-1.318030715744e-09,2.873637090798e-08,-3.005440162373e-08,-1.297040018223e-11,-5.117818274711e-08,5.116521234693e-08,-1.211595273531e-10,-3.682738435105e-08,3.670622482370e-08
2.500000000000e-01,-1.877903507556e-09,3.241174194452e-08,-3.428964545208e-08,-1.594327722080e-11,-5.625747664272e-08,5.624153336550e-08,-1.256219830752e-10,-4.447646511415e-08,4.435084313108e-08
2.550000000000e-01,-2.471168462031e-09,3.635017820143e-08,-3.882134666346e-08,-1.566080959861e-11,-6.131708875433e-08,6.130142794473e-08,-1.306238590659e-10,-5.315900515332e-08,5.302838129425e-08
2.600000000000e-01,-3.078286897510e-09,4.053432864261e-08,-4.361261554012e-08,-8.627533289533e-12,-6.624114874304e-08,6.623252120975e-08,-1.343989506977e-10,-6.291017970717e-08,6.277578075647e-08
2.650000000000e-01,-3.678530023478e-09,4.493883811311e-08,-4.861736813659e-08,6.653044771904e-12,-7.089623594373e-08,7.090288898850e-08,-1.381389040589e-10,-7.374524214131e-08,7.360710323725e-08
2.700000000000e-01,-4.246760661943e-09,4.952946022907e-08,-5.377622089102e-08,3.167281870152e-11,-7.513227345390e-08,7.516394627260e-08,-1.420078817037e-10,-8.565568688129e-08,8.551367899959e-08
2.750000000000e-01,-4.755147371646e-09,5.426222801964e-08,-5.901737539128e-08,6.873086768978e-11,-7.878411220713e-08,7.885284307482e-08,-1.453035566482e-10,-9.860562734926e-08,9.846032379261e-08
2.800000000000e-01,-5.174832934344e-09,5.908271935452e-08,-6.425755228886e-08,1.186294694193e-10,-8.167384371988e-08,8.179247318930e-08,-1.485861395704e-10,-1.125285777781e-07,1.123799916385e-07
2.850000000000e-01,-5.477683836515e-09,6.392545037407e-08,-6.940313421058e-08,1.806613995874e-10,-8.361386453892e-08,8.379452593851e-08,-1.519150809232e-10,-1.273247977866e-07,1.271728827057e-07
2.900000000000e-01,-5.636565593092e-09,6.871344072203e-08,-7.435000631512e-08,2.532667839582e-10,-8.441069277911e-08,8.466395956307e-08,-1.554641149104e-10,-1.428593607060e-07,1.427038965911e-07
2.950000000000e-01,-5.627736828112e-09,7.335800447513e-08,-7.898574130324e-08,3.339361366010e-10,-8.386949683236e-08,8.420343296896e-08,-1.584511383802e-10,-1.589611277653e-07,1.588026766269e-07
3.000000000000e-01,-5.435295674093e-09,7.775881930618e-08,-8.319411498028e-08,4.163648257624e-10,-8.179925779981e-08,8.221562262557e-08,-1.620873417205e-10,-1.754227894244e-07,1.752607020827e-07
3.050000000000e-01,-5.048188181922e-09,8.180432536117e-08,-8.685251354309e-08,4.942895260583e-10,-7.801846672474e-08,7.851275625080e-08,-1.654165733762e-10,-1.920020742013e-07,1.918366576279e-07
3.100000000000e-01,-4.468085028527e-09,8.537250946753e-08,-8.984059449606e-08,5.584919784932e-10,-7.236122724300e-08,7.291971922150e-08,-1.695083734929e-10,-2.084241932728e-07,2.082546848993e-07
3.150000000000e-01,-3.705079753646e-09,8.833212808058e-08,-9.203720783422e-08,5.996294084409e-10,-6.468359013108e-08,6.528321953952e-08,-1.734834380218e-10,-2.243855742364e-07,2.242120907984e-07
3.200000000000e-01,-2.783598532197e-09,9.054441309934e-08,-9.332801163154e-08,6.070840270068e-10,-5.486991499203e-08,5.547699901903e-08,-1.780098395692e-10,-2.395588865385e-07,2.393808766989e-07
3.250000000000e-01,-1.739176316149e-09,9.186529589282e-08,-9.360447220897e-08,5.716418154573e-10,-4.283905013390e-08,4.341069194936e-08,-1.825168461982e-10,-2.535992791344e-07,2.534167622882e-07
3.300000000000e-01,-6.209110140284e-10,9.214817303750e-08,-9.276908405152e-08,4.854314989737e-10,-2.855010928572e-08,2.903554078470e-08,-1.872076203932e-10,-2.661517013306e-07,2.659644937102e-07
3.350000000000e-01,5.114714288480e-10,9.124721716374e-08,-9.073574573489e-08,3.439895426076e-10,-1.200760216254e-08,1.235159170515e-08,-1.914970694062e-10,-2.768591509784e-07,2.766676539090e-07
3.400000000000e-01,1.588405486915e-09,8.902121299896e-08,-8.743280751205e-08,1.469771021239e-10,6.734322778846e-09,-6.587345676722e-09,-1.959873841073e-10,-2.853716433821e-07,2.851756559980e-07
3.450000000000e-01,2.535504279704e-09,8.533787473876e-08,-8.280237045906e-08,-9.837352460971e-11,2.756873142059e-08,-2.766710494520e-08,-1.995627001469e-10,-2.913556257543e-07,2.911560630541e-07
3.500000000000e-01,3.275858286919e-09,8.007857131435e-08,-7.680271302743e-08,-3.789504237458e-10,5.033403588379e-08,-5.071298630754e-08,-2.019484487938e-10,-2.945035325525e-07,2.943015841037e-07
3.550000000000e-01,3.734599418731e-09,7.314335129771e-08,-6.940875187898e-08,-6.737916402535e-10,7.481357193343e-08,-7.548736357369e-08,-2.035948038862e-10,-2.945431767401e-07,2.943395819362e-07
3.600000000000e-01,3.846972320555e-09,6.445612489632e-08,-6.060915257577e-08,-9.512240128304e-10,1.007367454148e-07,-1.016879694276e-07,-2.013603143238e-10,-2.912466584472e-07,2.910452981329e-07
3.650000000000e-01,3.557512410657e-09,5.396982591742e-08,-5.041231350676e-08,-1.175722918944e-09,1.277818005360e-07,-1.289575234550e-07,-1.965516289999e-10,-2.844384520211e-07,2.842419003921e-07
3.700000000000e-01,2.827686681033e-09,4.167133790093e-08,-3.884365121990e-08,-1.303604219845e-09,1.555802067744e-07,-1.568838109942e-07,-1.873661117392e-10,-2.740023526302e-07,2.738149865185e-07
3.750000000000e-01,1.635391014465e-09,2.758592548237e-08,-2.595053446791e-08,-1.289586219749e-09,1.837226188393e-07,-1.850122050590e-07,-1.723369109350e-10,-2.598870122768e-07,2.597146753658e-07
3.800000000000e-01,-2.802209678892e-11,1.178086450675e-08,-1.180888660354e-08,-1.086980389104e-09,2.117663019409e-07,-2.128532823300e-07,-1.491974185394e-10,-2.421098330690e-07,2.419606356504e-07
3.850000000000e-01,-2.169137876281e-09,-5.632096144700e-09,3.462958268418e-09,-6.584433693273e-10,2.392438365571e-07,-2.399022799264e-07,-1.176942335260e-10,-2.207590198046e-07,2.206413255710e-07
3.900000000000e-01,-4.808462981594e-09,-2.449589747741e-08,1.968743449582e-08,2.552548947212e-11,2.656728653055e-07,-2.656473398160e-07,-7.504670109620e-11,-1.959936605296e-07,1.959186138285e-07
3.950000000000e-01,-8.012825105913e-09,-4.460955068387e-08,3.659672557796e-08,9.768730378015e-10,2.905666128667e-07,-2.895897398289e-07,-1.825088610086e-11,-1.680417875740e-07,1.680235366879e-07
4.000000000000e-01,-1.194774477236e-08,-6.573253577886e-08,5.378479100650e-08,2.182795008941e-09,3.134448710407e-07,-3.112620760318e-07,5.344695850600e-11,-1.371964399422e-07,1.372498869007e-07
4.050000000000e-01,-1.694826217100e-08,-8.759334838993e-08,7.064508621894e-08,3.603490171620e-09,3.338450997457e-07,-3.302416095741e-07,1.419457384167e-10,-1.038098077085e-07,1.039517534469e-07
4.100000000000e-01,-2.362355742531e-08,-1.099038471427e-07,8.628028971739e-08,5.168520886759e-09,3.513332849587e-07,-3.461647640720e-07,2.496732152967e-10,-6.828561524593e-08,6.853528846123e-08
4.150000000000e-01,-3.300790624146e-08,-1.323818484989e-07,9.937394225740e-08,6.771910523791e-09,3.655142089886e-07,-3.587422984648e-07,3.762012217199e-10,-3.106997646296e-08,3.144617768468e-08
