t,p_dibem_0_9_0_0_,p_exact_0_9_0_0_,error_0_9_0_0_,p_dibem_0_0_0_9_,p_exact_0_0_0_9_,error_0_0_0_9_,p_dibem_0_65_0_65_,p_exact_0_65_0_65_,error_0_65_0_65_
1.500000000000e-01,-6.106706898388e-11,9.704287134107e-10,-1.031495782395e-09,1.165373527301e-10,-2.070082429147e-09,2.186619781877e-09,-6.751408046111e-11,3.737435470999e-10,-4.412576275610e-10
1.550000000000e-01,-7.606706508262e-11,1.226194586323e-09,-1.302261651406e-09,1.289396081933e-10,-2.614297277616e-09,2.743236885809e-09,-8.311860588597e-11,3.720656375499e-10,-4.551842434359e-10
1.600000000000e-01,-9.436184630415e-11,1.538973538940e-09,-1.633335385244e-09,1.402159385521e-10,-3.277132771531e-09,3.417348710083e-09,-1.015668710143e-10,3.404351562502e-10,-4.420020272644e-10
1.650000000000e-01,-1.171382726778e-10,1.918845248833e-09,-2.035983521511e-09,1.490994913640e-10,-4.078112603549e-09,4.227212094913e-09,-1.237027800056e-10,2.654811517312e-10,-3.891839317368e-10
1.700000000000e-01,-1.448544204746e-10,2.377059994519e-09,-2.521914414994e-09,1.546286933264e-10,-5.038417935708e-09,5.193046629035e-09,-1.497244092098e-10,1.302034094323e-10,-2.799278186421e-10
1.750000000000e-01,-1.781392141335e-10,2.926037887147e-09,-3.104177101280e-09,1.554411914642e-10,-6.180629298817e-09,6.336070490281e-09,-1.800433699142e-10,-8.660493699060e-11,-9.343843292362e-11
1.800000000000e-01,-2.180733352596e-10,3.579347522536e-09,-3.797420857795e-09,1.496300148704e-10,-7.528364235186e-09,7.677994250056e-09,-2.155589198125e-10,-4.109592365187e-10,1.954003167062e-10
1.850000000000e-01,-2.653752091771e-10,4.351627345182e-09,-4.617002554359e-09,1.353891751083e-10,-9.105743896594e-09,9.241133071702e-09,-2.567912609836e-10,-8.742246338477e-10,6.174333728641e-10
1.900000000000e-01,-3.204323593816e-10,5.258482628954e-09,-5.578914988335e-09,1.107758941669e-10,-1.093673519003e-08,1.104751108419e-08,-3.041446008763e-10,-1.513636200888e-09,1.209491600012e-09
1.950000000000e-01,-3.842262082859e-10,6.316310787782e-09,-6.700536996068e-09,7.310930290559e-11,-1.304429627746e-08,1.311740558037e-08,-3.586537091477e-10,-2.372677674073e-09,2.014023964925e-09
