t,axis,s,p_dibem,p_exact,error
4.400000000000e-01,x,-1.653333333333e+00,1.002469812665e-03,1.892244533814e-07,1.002280588211e-03
4.400000000000e-01,x,-1.640000000000e+00,1.123961917505e-03,2.120941908074e-07,1.123749823315e-03
4.400000000000e-01,x,-1.626666666667e+00,1.249770988506e-03,2.329438293588e-07,1.249538044677e-03
4.400000000000e-01,x,-1.613333333333e+00,1.378691984677e-03,2.511259330895e-07,1.378440858744e-03
4.400000000000e-01,x,-1.600000000000e+00,1.509509737891e-03,2.661512742530e-07,1.509243586617e-03
4.400000000000e-01,x,-1.586666666667e+00,1.640999234512e-03,2.776876796224e-07,1.640721546832e-03
4.400000000000e-01,x,-1.573333333333e+00,1.771925927558e-03,2.855422000629e-07,1.771640385358e-03
4.400000000000e-01,x,-1.560000000000e+00,1.901046076684e-03,2.896319222248e-07,1.900756444762e-03
4.400000000000e-01,x,-1.546666666667e+00,2.027107113596e-03,2.899505856603e-07,2.026817163011e-03
4.400000000000e-01,x,-1.533333333333e+00,2.148848030985e-03,2.865385979550e-07,2.148561492387e-03
4.400000000000e-01,x,-1.520000000000e+00,2.264999793132e-03,2.794629597477e-07,2.264720330172e-03
4.400000000000e-01,x,-1.506666666667e+00,2.374285766756e-03,2.688112304166e-07,2.374016955525e-03
4.400000000000e-01,x,-1.493333333333e+00,2.475422170882e-03,2.547004617938e-07,2.475167470421e-03
4.400000000000e-01,x,-1.480000000000e+00,2.567118544626e-03,2.372986486954e-07,2.566881245977e-03
4.400000000000e-01,x,-1.466666666667e+00,2.648078232284e-03,2.168533651149e-07,2.647861378919e-03
4.400000000000e-01,x,-1.453333333333e+00,2.716998885131e-03,1.937204464315e-07,2.716805164685e-03
4.400000000000e-01,x,-1.440000000000e+00,2.772572979715e-03,1.683851816552e-07,2.772404594534e-03
4.400000000000e-01,x,-1.426666666667e+00,2.813488352674e-03,1.414695627042e-07,2.813346883111e-03
4.400000000000e-01,x,-1.413333333333e+00,2.838428752329e-03,1.137214679482e-07,2.838315030861e-03
4.400000000000e-01,x,-1.400000000000e+00,2.846074407639e-03,8.598477712484e-08,2.845988422862e-03
4.400000000000e-01,x,-1.386666666667e+00,2.835102615289e-03,5.915273138212e-08,2.835043462557e-03
4.400000000000e-01,x,-1.373333333333e+00,2.804188346021e-03,3.410975827576e-08,2.804154236263e-03
4.400000000000e-01,x,-1.360000000000e+00,2.752004871499e-03,1.166897372321e-08,2.751993202525e-03
4.400000000000e-01,x,-1.346666666667e+00,2.677224413327e-03,-7.486666870116e-09,2.677231899994e-03
4.400000000000e-01,x,-1.333333333333e+00,2.578518816067e-03,-2.285214957966e-08,2.578541668217e-03
4.400000000000e-01,x,-1.320000000000e+00,2.454560246240e-03,-3.413141438808e-08,2.454594377654e-03
4.400000000000e-01,x,-1.306666666667e+00,2.304021919722e-03,-4.124844116753e-08,2.304063168163e-03
4.400000000000e-01,x,-1.293333333333e+00,2.125578859989e-03,-4.433816261579e-08,2.125623198151e-03
4.400000000000e-01,x,-1.280000000000e+00,1.917908689925e-03,-4.371975250989e-08,1.917952409678e-03
4.400000000000e-01,x,-1.266666666667e+00,1.679692460147e-03,-3.985708255813e-08,1.679732317229e-03
4.400000000000e-01,x,-1.253333333333e+00,1.409615516971e-03,-3.331252078601e-08,1.409648829492e-03
4.400000000000e-01,x,-1.240000000000e+00,1.106368413207e-03,-2.470060208702e-08,1.106393113809e-03
4.400000000000e-01,x,-1.226666666667e+00,7.686478653479e-04,-1.464744431219e-08,7.686625127922e-04
4.400000000000e-01,x,-1.213333333333e+00,3.951577606275e-04,-3.760272839098e-09,3.951615209003e-04
4.400000000000e-01,x,-1.200000000000e+00,-1.538978232363e-05,7.390675673082e-09,-1.539717299930e-05
4.400000000000e-01,x,-1.186666666667e+00,-4.642732953606e-04,1.827792828220e-08,-4.642915732889e-04
4.400000000000e-01,x,-1.173333333333e+00,-9.527607813670e-04,2.841249170048e-08,-9.527891938587e-04
4.400000000000e-01,x,-1.160000000000e+00,-1.482108469538e-03,3.733351832700e-08,-1.482145803057e-03
4.400000000000e-01,x,-1.146666666667e+00,-2.053559501228e-03,4.459695339209e-08,-2.053604098181e-03
4.400000000000e-01,x,-1.133333333333e+00,-2.668053533777e-03,4.976832851256e-08,-2.668103302106e-03
4.400000000000e-01,x,-1.120000000000e+00,-3.323675063019e-03,5.242407196416e-08,-3.323727487091e-03
4.400000000000e-01,x,-1.106666666667e+00,-4.016879585645e-03,5.216407417657e-08,-4.016931749719e-03
4.400000000000e-01,x,-1.093333333333e+00,-4.744084983128e-03,4.863600734829e-08,-4.744133619135e-03
4.400000000000e-01,x,-1.080000000000e+00,-5.501688297111e-03,4.156938423216e-08,-5.501729866495e-03
4.400000000000e-01,x,-1.066666666667e+00,-6.286063915329e-03,3.081496420073e-08,-6.286094730293e-03
4.400000000000e-01,x,-1.053333333333e+00,-7.093561661121e-03,1.638329254832e-08,-7.093578044414e-03
4.400000000000e-01,x,-1.040000000000e+00,-7.920504783334e-03,-1.524748019865e-09,-7.920503258586e-03
4.400000000000e-01,x,-1.026666666667e+00,-8.763187843823e-03,-2.250226700493e-08,-8.763165341556e-03
4.400000000000e-01,x,-1.013333333333e+00,-9.617874500083e-03,-4.594110829331e-08,-9.617828558974e-03
4.400000000000e-01,x,-1.000000000000e+00,-1.048079518113e-02,-7.106034437665e-08,-1.048072412079e-02
4.400000000000e-01,x,-9.866666666667e-01,-1.134814465533e-02,-9.695956884280e-08,-1.134804769576e-02
4.400000000000e-01,x,-9.733333333333e-01,-1.221607948962e-02,-1.226970090456e-07,-1.221595679261e-02
4.400000000000e-01,x,-9.600000000000e-01,-1.308071540037e-02,-1.473951622415e-07,-1.308056800521e-02
4.400000000000e-01,x,-9.466666666667e-01,-1.393812449723e-02,-1.703873217718e-07,-1.393795410991e-02
4.400000000000e-01,x,-9.333333333333e-01,-1.478433242219e-02,-1.914443317725e-07,-1.478414097785e-02
4.400000000000e-01,x,-9.200000000000e-01,-1.561531538772e-02,-2.111741536952e-07,-1.561510421357e-02
4.400000000000e-01,x,-9.066666666667e-01,-1.642699711895e-02,-2.317854729223e-07,-1.642676533347e-02
4.400000000000e-01,x,-8.933333333333e-01,-1.721524570659e-02,-2.585754660074e-07,-1.721498713112e-02
4.400000000000e-01,x,-8.800000000000e-01,-1.797587037927e-02,-3.027708400109e-07,-1.797556760843e-02
4.400000000000e-01,x,-8.666666666667e-01,-1.870461820549e-02,-3.867501211651e-07,-1.870423145537e-02
4.400000000000e-01,x,-8.533333333333e-01,-1.939717073796e-02,-5.532252536415e-07,-1.939661751271e-02
4.400000000000e-01,x,-8.400000000000e-01,-2.004914061501e-02,-8.806654075237e-07,-2.004825994960e-02
4.400000000000e-01,x,-8.266666666667e-01,-2.065606813642e-02,-1.508085085196e-06,-2.065456005133e-02
4.400000000000e-01,x,-8.133333333333e-01,-2.121341783335e-02,-2.673248770352e-06,-2.121074458458e-02
4.400000000000e-01,x,-8.000000000000e-01,-2.171657505485e-02,-4.769306225384e-06,-2.171180574863e-02
4.400000000000e-01,x,-7.866666666667e-01,-2.216084259594e-02,-8.425794402880e-06,-2.215241680154e-02
4.400000000000e-01,x,-7.733333333333e-01,-2.254143739494e-02,-1.462072157352e-05,-2.252681667337e-02
4.400000000000e-01,x,-7.600000000000e-01,-2.285348733060e-02,-2.483089798262e-05,-2.282865643262e-02
4.400000000000e-01,x,-7.466666666667e-01,-2.309202815166e-02,-4.122742750558e-05,-2.305080072416e-02
4.400000000000e-01,x,-7.333333333333e-01,-2.325200057434e-02,-6.692168430891e-05,-2.318507889003e-02
4.400000000000e-01,x,-7.200000000000e-01,-2.332824758497e-02,-1.062632168022e-04,-2.322198436817e-02
4.400000000000e-01,x,-7.066666666667e-01,-2.331551198715e-02,-1.651836883915e-04,-2.315032829876e-02
4.400000000000e-01,x,-6.933333333333e-01,-2.320843423407e-02,-2.515690861515e-04,-2.295686514792e-02
4.400000000000e-01,x,-6.800000000000e-01,-2.300155058779e-02,-3.756254033879e-04,-2.262592518440e-02
4.400000000000e-01,x,-6.666666666667e-01,-2.268929164794e-02,-5.501812170919e-04,-2.213911043085e-02
4.400000000000e-01,x,-6.533333333333e-01,-2.226598129205e-02,-7.908458480982e-04,-2.147513544395e-02
4.400000000000e-01,x,-6.400000000000e-01,-2.172583606960e-02,-1.115917606757e-03,-2.060991846284e-02
4.400000000000e-01,x,-6.266666666667e-01,-2.106296509047e-02,-1.545918168817e-03,-1.951704692166e-02
4.400000000000e-01,x,-6.133333333333e-01,-2.027137044687e-02,-2.102622932942e-03,-1.816874751393e-02
4.400000000000e-01,x,-6.000000000000e-01,-1.934494820559e-02,-2.807470484728e-03,-1.653747772086e-02
4.400000000000e-01,x,-5.866666666667e-01,-1.827749000467e-02,-3.679273780424e-03,-1.459821622424e-02
4.400000000000e-01,x,-5.733333333333e-01,-1.706268528500e-02,-4.731226111260e-03,-1.233145917374e-02
4.400000000000e-01,x,-5.600000000000e-01,-1.569570071937e-02,-5.967297178372e-03,-9.728403541001e-03
4.400000000000e-01,x,-5.466666666667e-01,-1.418133652229e-02,-7.378243757049e-03,-6.803092765238e-03
4.400000000000e-01,x,-5.333333333333e-01,-1.252800924293e-02,-8.937603232469e-03,-3.590406010460e-03
4.400000000000e-01,x,-5.200000000000e-01,-1.074405628592e-02,-1.059817680886e-02,-1.458794770600e-04
4.400000000000e-01,x,-5.066666666667e-01,-8.837734338999e-03,-1.228961597768e-02,3.451881638681e-03
4.400000000000e-01,x,-4.933333333333e-01,-6.817225831264e-03,-1.391777109147e-02,7.100545260207e-03
4.400000000000e-01,x,-4.800000000000e-01,-4.690646123694e-03,-1.536641660634e-02,1.067577048265e-02
4.400000000000e-01,x,-4.666666666667e-01,-2.466051428016e-03,-1.650181388641e-02,1.403576245839e-02
4.400000000000e-01,x,-4.533333333333e-01,-1.514474460051e-04,-1.718030435086e-02,1.702885690485e-02
4.400000000000e-01,x,-4.400000000000e-01,2.245201282565e-03,-1.725875817503e-02,1.950395945760e-02
4.400000000000e-01,x,-4.266666666667e-01,4.715961338621e-03,-1.660727406227e-02,2.132323540090e-02
4.400000000000e-01,x,-4.133333333333e-01,7.252919707766e-03,-1.512309148131e-02,2.237601118907e-02
4.400000000000e-01,x,-4.000000000000e-01,9.848172411222e-03,-1.274430944788e-02,2.259248185910e-02
4.400000000000e-01,x,-3.866666666667e-01,1.249381250827e-02,-9.461778966989e-03,2.195559147526e-02
4.400000000000e-01,x,-3.733333333333e-01,1.518191749754e-02,-5.327511555804e-03,2.050942905334e-02
4.400000000000e-01,x,-3.600000000000e-01,1.790453614718e-02,-4.581600623966e-04,1.836269620958e-02
4.400000000000e-01,x,-3.466666666667e-01,2.065367478673e-02,4.967420193308e-03,1.568625459342e-02
4.400000000000e-01,x,-3.333333333333e-01,2.342128309619e-02,1.071687432282e-02,1.270440877338e-02
4.400000000000e-01,x,-3.200000000000e-01,2.619923943132e-02,1.651889689270e-02,9.680342538618e-03
4.400000000000e-01,x,-3.066666666667e-01,2.897933572677e-02,2.208244107854e-02,6.896894648231e-03
4.400000000000e-01,x,-2.933333333333e-01,3.175326202311e-02,2.711874703488e-02,4.634514988233e-03
4.400000000000e-01,x,-2.800000000000e-01,3.451259066721e-02,3.136391448194e-02,3.148676185271e-03
4.400000000000e-01,x,-2.666666666667e-01,3.724876024012e-02,3.459960736348e-02,2.649152876647e-03
4.400000000000e-01,x,-2.533333333333e-01,3.995305927139e-02,3.666966757936e-02,3.283391692032e-03
4.400000000000e-01,x,-2.400000000000e-01,4.261660980371e-02,3.749090635356e-02,5.125703450143e-03
4.400000000000e-01,x,-2.266666666667e-01,4.523035087732e-02,3.705706235390e-02,8.173288523425e-03
4.400000000000e-01,x,-2.133333333333e-01,4.778502200926e-02,3.543575556939e-02,1.234926643987e-02
4.400000000000e-01,x,-2.000000000000e-01,5.027114674788e-02,3.275909924995e-02,1.751204749793e-02
4.400000000000e-01,x,-1.866666666667e-01,5.267901638913e-02,2.920933918092e-02,2.346967720821e-02
4.400000000000e-01,x,-1.733333333333e-01,5.499867394578e-02,2.500137681393e-02,2.999729713185e-02
4.400000000000e-01,x,-1.600000000000e-01,5.721989846628e-02,2.036424716976e-02,3.685565129652e-02
4.400000000000e-01,x,-1.466666666667e-01,5.933218980332e-02,1.552355639391e-02,4.380863340941e-02
4.400000000000e-01,x,-1.333333333333e-01,6.132475393613e-02,1.068657195895e-02,5.063818197719e-02
4.400000000000e-01,x,-1.200000000000e-01,6.318648895209e-02,6.031167267646e-03,5.715532168445e-02
4.400000000000e-01,x,-1.066666666667e-01,6.490597179430e-02,1.699236349965e-03,6.320673544433e-02
4.400000000000e-01,x,-9.333333333333e-02,6.647144588090e-02,-2.205398279268e-03,6.867684416017e-02
4.400000000000e-01,x,-8.000000000000e-02,6.787080969961e-02,-5.615081227528e-03,7.348589092714e-02
4.400000000000e-01,x,-6.666666666667e-02,6.909160647655e-02,-8.493305754480e-03,7.758491223103e-02
4.400000000000e-01,x,-5.333333333333e-02,7.012101501267e-02,-1.082768048755e-02,8.094869550021e-02
4.400000000000e-01,x,-4.000000000000e-02,7.094584177292e-02,-1.262202332049e-02,8.356786509341e-02
4.400000000000e-01,x,-2.666666666667e-02,7.155251430404e-02,-1.388861846896e-02,8.544113277300e-02
4.400000000000e-01,x,-1.333333333333e-02,7.192707604520e-02,-1.464146763944e-02,8.656854368464e-02
4.400000000000e-01,x,0.000000000000e+00,7.205518258331e-02,-1.489112347458e-02,8.694630605790e-02
4.400000000000e-01,x,1.333333333333e-02,7.192707604520e-02,-1.464146763944e-02,8.656854368464e-02
4.400000000000e-01,x,2.666666666667e-02,7.155251430404e-02,-1.388861846896e-02,8.544113277300e-02
4.400000000000e-01,x,4.000000000000e-02,7.094584177292e-02,-1.262202332049e-02,8.356786509340e-02
4.400000000000e-01,x,5.333333333333e-02,7.012101501267e-02,-1.082768048755e-02,8.094869550021e-02
4.400000000000e-01,x,6.666666666667e-02,6.909160647655e-02,-8.493305754480e-03,7.758491223103e-02
4.400000000000e-01,x,8.000000000000e-02,6.787080969961e-02,-5.615081227528e-03,7.348589092713e-02
4.400000000000e-01,x,9.333333333333e-02,6.647144588090e-02,-2.205398279268e-03,6.867684416017e-02
4.400000000000e-01,x,1.066666666667e-01,6.490597179430e-02,1.699236349965e-03,6.320673544433e-02
4.400000000000e-01,x,1.200000000000e-01,6.318648895209e-02,6.031167267646e-03,5.715532168445e-02
4.400000000000e-01,x,1.333333333333e-01,6.132475393613e-02,1.068657195895e-02,5.063818197718e-02
4.400000000000e-01,x,1.466666666667e-01,5.933218980332e-02,1.552355639391e-02,4.380863340940e-02
4.400000000000e-01,x,1.600000000000e-01,5.721989846627e-02,2.036424716976e-02,3.685565129651e-02
4.400000000000e-01,x,1.733333333333e-01,5.499867394578e-02,2.500137681393e-02,2.999729713185e-02
4.400000000000e-01,x,1.866666666667e-01,5.267901638912e-02,2.920933918092e-02,2.346967720821e-02
4.400000000000e-01,x,2.000000000000e-01,5.027114674788e-02,3.275909924995e-02,1.751204749793e-02
4.400000000000e-01,x,2.133333333333e-01,4.778502200925e-02,3.543575556939e-02,1.234926643987e-02
4.400000000000e-01,x,2.266666666667e-01,4.523035087732e-02,3.705706235390e-02,8.173288523420e-03
4.400000000000e-01,x,2.400000000000e-01,4.261660980370e-02,3.749090635356e-02,5.125703450139e-03
4.400000000000e-01,x,2.533333333333e-01,3.995305927139e-02,3.666966757936e-02,3.283391692026e-03
4.400000000000e-01,x,2.666666666667e-01,3.724876024012e-02,3.459960736348e-02,2.649152876642e-03
4.400000000000e-01,x,2.800000000000e-01,3.451259066721e-02,3.136391448194e-02,3.148676185265e-03
4.400000000000e-01,x,2.933333333333e-01,3.175326202311e-02,2.711874703488e-02,4.634514988227e-03
4.400000000000e-01,x,3.066666666667e-01,2.897933572676e-02,2.208244107854e-02,6.896894648224e-03
4.400000000000e-01,x,3.200000000000e-01,2.619923943131e-02,1.651889689270e-02,9.680342538612e-03
4.400000000000e-01,x,3.333333333333e-01,2.342128309619e-02,1.071687432282e-02,1.270440877337e-02
4.400000000000e-01,x,3.466666666667e-01,2.065367478672e-02,4.967420193308e-03,1.568625459341e-02
4.400000000000e-01,x,3.600000000000e-01,1.790453614718e-02,-4.581600623966e-04,1.836269620957e-02
4.400000000000e-01,x,3.733333333333e-01,1.518191749753e-02,-5.327511555804e-03,2.050942905333e-02
4.400000000000e-01,x,3.866666666667e-01,1.249381250826e-02,-9.461778966989e-03,2.195559147525e-02
4.400000000000e-01,x,4.000000000000e-01,9.848172411215e-03,-1.274430944788e-02,2.259248185910e-02
4.400000000000e-01,x,4.133333333333e-01,7.252919707759e-03,-1.512309148131e-02,2.237601118907e-02
4.400000000000e-01,x,4.266666666667e-01,4.715961338613e-03,-1.660727406227e-02,2.132323540089e-02
4.400000000000e-01,x,4.400000000000e-01,2.245201282559e-03,-1.725875817503e-02,1.950395945759e-02
4.400000000000e-01,x,4.533333333333e-01,-1.514474460129e-04,-1.718030435086e-02,1.702885690484e-02
4.400000000000e-01,x,4.666666666667e-01,-2.466051428024e-03,-1.650181388641e-02,1.403576245838e-02
4.400000000000e-01,x,4.800000000000e-01,-4.690646123702e-03,-1.536641660634e-02,1.067577048264e-02
4.400000000000e-01,x,4.933333333333e-01,-6.817225831271e-03,-1.391777109147e-02,7.100545260199e-03
4.400000000000e-01,x,5.066666666667e-01,-8.837734339007e-03,-1.228961597768e-02,3.451881638672e-03
4.400000000000e-01,x,5.200000000000e-01,-1.074405628593e-02,-1.059817680886e-02,-1.458794770672e-04
4.400000000000e-01,x,5.333333333333e-01,-1.252800924294e-02,-8.937603232469e-03,-3.590406010467e-03
4.400000000000e-01,x,5.466666666667e-01,-1.418133652230e-02,-7.378243757049e-03,-6.803092765246e-03
4.400000000000e-01,x,5.600000000000e-01,-1.569570071938e-02,-5.967297178372e-03,-9.728403541009e-03
4.400000000000e-01,x,5.733333333333e-01,-1.706268528501e-02,-4.731226111260e-03,-1.233145917375e-02
4.400000000000e-01,x,5.866666666667e-01,-1.827749000468e-02,-3.679273780424e-03,-1.459821622425e-02
4.400000000000e-01,x,6.000000000000e-01,-1.934494820560e-02,-2.807470484728e-03,-1.653747772087e-02
4.400000000000e-01,x,6.133333333333e-01,-2.027137044688e-02,-2.102622932942e-03,-1.816874751393e-02
4.400000000000e-01,x,6.266666666667e-01,-2.106296509048e-02,-1.545918168817e-03,-1.951704692166e-02
4.400000000000e-01,x,6.400000000000e-01,-2.172583606961e-02,-1.115917606757e-03,-2.060991846285e-02
4.400000000000e-01,x,6.533333333333e-01,-2.226598129205e-02,-7.908458480982e-04,-2.147513544395e-02
4.400000000000e-01,x,6.666666666667e-01,-2.268929164794e-02,-5.501812170919e-04,-2.213911043085e-02
4.400000000000e-01,x,6.800000000000e-01,-2.300155058780e-02,-3.756254033879e-04,-2.262592518441e-02
4.400000000000e-01,x,6.933333333333e-01,-2.320843423407e-02,-2.515690861515e-04,-2.295686514792e-02
4.400000000000e-01,x,7.066666666667e-01,-2.331551198716e-02,-1.651836883915e-04,-2.315032829876e-02
4.400000000000e-01,x,7.200000000000e-01,-2.332824758498e-02,-1.062632168022e-04,-2.322198436817e-02
4.400000000000e-01,x,7.333333333333e-01,-2.325200057434e-02,-6.692168430891e-05,-2.318507889003e-02
4.400000000000e-01,x,7.466666666667e-01,-2.309202815166e-02,-4.122742750558e-05,-2.305080072416e-02
4.400000000000e-01,x,7.600000000000e-01,-2.285348733060e-02,-2.483089798262e-05,-2.282865643262e-02
4.400000000000e-01,x,7.733333333333e-01,-2.254143739494e-02,-1.462072157352e-05,-2.252681667337e-02
4.400000000000e-01,x,7.866666666667e-01,-2.216084259594e-02,-8.425794402880e-06,-2.215241680154e-02
4.400000000000e-01,x,8.000000000000e-01,-2.171657505485e-02,-4.769306225384e-06,-2.171180574863e-02
4.400000000000e-01,x,8.133333333333e-01,-2.121341783335e-02,-2.673248770352e-06,-2.121074458458e-02
4.400000000000e-01,x,8.266666666667e-01,-2.065606813642e-02,-1.508085085196e-06,-2.065456005133e-02
4.400000000000e-01,x,8.400000000000e-01,-2.004914061501e-02,-8.806654075237e-07,-2.004825994960e-02
4.400000000000e-01,x,8.533333333333e-01,-1.939717073796e-02,-5.532252536415e-07,-1.939661751271e-02
4.400000000000e-01,x,8.666666666667e-01,-1.870461820549e-02,-3.867501211651e-07,-1.870423145537e-02
4.400000000000e-01,x,8.800000000000e-01,-1.797587037927e-02,-3.027708400109e-07,-1.797556760843e-02
4.400000000000e-01,x,8.933333333333e-01,-1.721524570658e-02,-2.585754660074e-07,-1.721498713112e-02
4.400000000000e-01,x,9.066666666667e-01,-1.642699711894e-02,-2.317854729223e-07,-1.642676533347e-02
4.400000000000e-01,x,9.200000000000e-01,-1.561531538772e-02,-2.111741536952e-07,-1.561510421357e-02
4.400000000000e-01,x,9.333333333333e-01,-1.478433242218e-02,-1.914443317725e-07,-1.478414097785e-02
4.400000000000e-01,x,9.466666666667e-01,-1.393812449722e-02,-1.703873217718e-07,-1.393795410990e-02
4.400000000000e-01,x,9.600000000000e-01,-1.308071540037e-02,-1.473951622415e-07,-1.308056800521e-02
4.400000000000e-01,x,9.733333333333e-01,-1.221607948961e-02,-1.226970090456e-07,-1.221595679260e-02
4.400000000000e-01,x,9.866666666667e-01,-1.134814465533e-02,-9.695956884280e-08,-1.134804769576e-02
4.400000000000e-01,x,1.000000000000e+00,-1.048079518112e-02,-7.106034437665e-08,-1.048072412078e-02
4.400000000000e-01,x,1.013333333333e+00,-9.617874500078e-03,-4.594110829331e-08,-9.617828558970e-03
4.400000000000e-01,x,1.026666666667e+00,-8.763187843818e-03,-2.250226700493e-08,-8.763165341551e-03
4.400000000000e-01,x,1.040000000000e+00,-7.920504783328e-03,-1.524748019865e-09,-7.920503258580e-03
4.400000000000e-01,x,1.053333333333e+00,-7.093561661115e-03,1.638329254832e-08,-7.093578044407e-03
4.400000000000e-01,x,1.066666666667e+00,-6.286063915325e-03,3.081496420073e-08,-6.286094730289e-03
4.400000000000e-01,x,1.080000000000e+00,-5.501688297103e-03,4.156938423216e-08,-5.501729866487e-03
4.400000000000e-01,x,1.093333333333e+00,-4.744084983120e-03,4.863600734829e-08,-4.744133619127e-03
4.400000000000e-01,x,1.106666666667e+00,-4.016879585641e-03,5.216407417657e-08,-4.016931749715e-03
4.400000000000e-01,x,1.120000000000e+00,-3.323675063012e-03,5.242407196416e-08,-3.323727487084e-03
4.400000000000e-01,x,1.133333333333e+00,-2.668053533773e-03,4.976832851256e-08,-2.668103302101e-03
4.400000000000e-01,x,1.146666666667e+00,-2.053559501225e-03,4.459695339209e-08,-2.053604098178e-03
4.400000000000e-01,x,1.160000000000e+00,-1.482108469536e-03,3.733351832700e-08,-1.482145803055e-03
4.400000000000e-01,x,1.173333333333e+00,-9.527607813661e-04,2.841249170048e-08,-9.527891938578e-04
4.400000000000e-01,x,1.186666666667e+00,-4.642732953591e-04,1.827792828220e-08,-4.642915732874e-04
4.400000000000e-01,x,1.200000000000e+00,-1.538978232534e-05,7.390675673082e-09,-1.539717300101e-05
4.400000000000e-01,x,1.213333333333e+00,3.951577606285e-04,-3.760272839098e-09,3.951615209014e-04
4.400000000000e-01,x,1.226666666667e+00,7.686478653476e-04,-1.464744431219e-08,7.686625127919e-04
4.400000000000e-01,x,1.240000000000e+00,1.106368413205e-03,-2.470060208702e-08,1.106393113807e-03
4.400000000000e-01,x,1.253333333333e+00,1.409615516968e-03,-3.331252078601e-08,1.409648829489e-03
4.400000000000e-01,x,1.266666666667e+00,1.679692460145e-03,-3.985708255813e-08,1.679732317227e-03
4.400000000000e-01,x,1.280000000000e+00,1.917908689919e-03,-4.371975250989e-08,1.917952409672e-03
4.400000000000e-01,x,1.293333333333e+00,2.125578859983e-03,-4.433816261579e-08,2.125623198146e-03
4.400000000000e-01,x,1.306666666667e+00,2.304021919715e-03,-4.124844116753e-08,2.304063168156e-03
4.400000000000e-01,x,1.320000000000e+00,2.454560246232e-03,-3.413141438808e-08,2.454594377646e-03
4.400000000000e-01,x,1.333333333333e+00,2.578518816057e-03,-2.285214957966e-08,2.578541668207e-03
4.400000000000e-01,x,1.346666666667e+00,2.677224413320e-03,-7.486666870116e-09,2.677231899986e-03
4.400000000000e-01,x,1.360000000000e+00,2.752004871487e-03,1.166897372321e-08,2.751993202513e-03
4.400000000000e-01,x,1.373333333333e+00,2.804188346008e-03,3.410975827576e-08,2.804154236249e-03
4.400000000000e-01,x,1.386666666667e+00,2.835102615279e-03,5.915273138212e-08,2.835043462547e-03
4.400000000000e-01,x,1.400000000000e+00,2.846074407625e-03,8.598477712484e-08,2.845988422848e-03
4.400000000000e-01,x,1.413333333333e+00,2.838428752315e-03,1.137214679482e-07,2.838315030847e-03
4.400000000000e-01,x,1.426666666667e+00,2.813488352661e-03,1.414695627042e-07,2.813346883098e-03
