t,p_trixi_0_9_0_0_,p_dibem_0_9_0_0_,p_exact_0_9_0_0_,p_trixi_0_0_0_9_,p_dibem_0_0_0_9_,p_exact_0_0_0_9_,p_trixi_0_65_0_65_,p_dibem_0_65_0_65_,p_exact_0_65_0_65_
2.000000000000e-01,1.584758619537e-12,8.203674395131e-03,7.542083939258e-09,3.164136571277e-14,8.660991893090e-03,-1.544936912267e-08,-2.334462253580e-18,1.045793551421e-03,-3.501340370010e-09
2.200000000000e-01,-4.995156118845e-12,9.986853004379e-03,1.446653831407e-08,9.111215620677e-15,1.079685724865e-02,-2.832224727337e-08,-5.338474600882e-17,1.323424096241e-03,-1.193565540386e-08
2.400000000000e-01,-1.131779302157e-11,1.042694396240e-02,2.533432052204e-08,-9.168553945721e-14,1.175214387558e-02,-4.617725885753e-08,1.026689550272e-16,1.475346345188e-03,-3.016054150036e-08
2.600000000000e-01,2.169862193655e-11,9.003250919198e-03,4.053432864261e-08,-6.782854492820e-14,1.101905557044e-02,-6.624114874304e-08,1.421591092514e-16,1.440631943450e-03,-6.291017970717e-08
2.800000000000e-01,4.755889645494e-11,5.737895981236e-03,5.908271935452e-08,2.719668405384e-13,8.608493648484e-03,-8.167384371988e-08,-1.960846869414e-15,1.214959247568e-03,-1.125285777781e-07
3.000000000000e-01,-1.547644679376e-10,1.195533268288e-03,7.775881930618e-08,2.577127924185e-13,5.049866098556e-03,-8.179925779981e-08,-9.111885539827e-16,8.507569802943e-04,-1.754227894244e-07
3.200000000000e-01,-5.888666521055e-10,-3.791269497918e-03,9.054441309934e-08,-1.910247405738e-12,1.123521077613e-03,-5.486991499203e-08,1.429679362945e-14,4.272431418922e-04,-2.395588865385e-07
3.400000000000e-01,-5.833668538065e-10,-8.479319395553e-03,8.902121299896e-08,-5.842975387332e-12,-2.485926192261e-03,6.734322778846e-09,-1.267762397270e-14,1.178216143271e-05,-2.853716433821e-07
3.600000000000e-01,-4.052501793455e-10,-1.243862577973e-02,6.445612489632e-08,-3.229895767759e-12,-5.403762838980e-03,1.007367454148e-07,-1.806442208534e-13,-3.634530738166e-04,-2.912466584472e-07
3.800000000000e-01,-5.316707398080e-09,-1.556403046322e-02,1.178086450675e-08,1.993367552726e-11,-7.571106592820e-03,2.117663019409e-07,-2.841718195076e-13,-7.011177299546e-04,-2.421098330690e-07
4.000000000000e-01,-2.745859243967e-08,-1.794827011359e-02,-6.573253577886e-08,5.150199598062e-11,-9.116586720213e-03,3.134448710407e-07,-5.110584398488e-13,-1.023294106485e-03,-1.371964399422e-07
4.200000000000e-01,-8.602220107254e-08,-1.973903994937e-02,-1.547854929075e-07,8.328937212099e-12,-1.021482452002e-02,3.760408142785e-07,-5.841942654470e-12,-1.354947482600e-03,7.358982551618e-09
4.400000000000e-01,-2.349097465593e-07,-2.105402260040e-02,-2.438918302744e-07,-2.447929494157e-10,-1.100376721551e-02,3.767598704492e-07,-3.162934060460e-11,-1.714391899575e-03,1.631696419386e-07
4.600000000000e-01,-6.630725887837e-07,-2.195908785295e-02,-3.898926350155e-07,-6.597106538133e-10,-1.156482126598e-02,3.078632798640e-07,-9.883802884840e-11,-2.111081416564e-03,2.996643267054e-07
4.800000000000e-01,-1.913875345220e-06,-2.248066123940e-02,-9.959174982169e-07,-6.718235567501e-10,-1.193636777566e-02,1.786724723387e-07,-2.476368709236e-10,-2.547261412873e-03,3.946608229817e-07
5.000000000000e-01,-5.425133875537e-06,-2.262513815015e-02,-3.765155356121e-06,7.368641658760e-10,-1.213364878600e-02,1.065089005061e-08,-7.275956110551e-10,-3.020351010212e-03,4.402043141161e-07
5.200000000000e-01,-1.482137734825e-05,-2.239300284784e-02,-1.435552616868e-05,3.562039139415e-09,-1.216295397831e-02,-1.719118327859e-07,-2.674552912168e-09,-3.524679045115e-03,4.411822551581e-07
5.400000000000e-01,-3.969016367277e-05,-2.178622911989e-02,-4.843290340503e-05,4.202800055949e-09,-1.202891009209e-02,-3.514459725280e-07,-9.736919347840e-09,-4.052453421720e-03,4.082940995299e-07
5.600000000000e-01,-1.067710231642e-04,-2.081135529586e-02,-1.431252655382e-04,-5.834884423241e-09,-1.173740015895e-02,-5.230213189809e-07,-3.253247481733e-08,-4.594266285211e-03,3.492257962574e-07
5.800000000000e-01,-2.788753721491e-04,-1.948050011521e-02,-3.744961580181e-04,-3.402840583982e-08,-1.129644552881e-02,-6.941129093574e-07,-9.840447226550e-08,-5.139407398741e-03,2.590964504127e-07
6.000000000000e-01,-6.746857386307e-04,-1.781155214131e-02,-8.756748390695e-04,-7.179707295853e-08,-1.071631401269e-02,-8.778183832316e-07,-2.707341847658e-07,-5.676129571683e-03,1.002402153233e-07
