t,p_dibem_0_9_0_0_,p_exact_0_9_0_0_,error_0_9_0_0_,p_dibem_0_0_0_9_,p_exact_0_0_0_9_,error_0_0_0_9_,p_dibem_0_65_0_65_,p_exact_0_65_0_65_,error_0_65_0_65_
2.000000000000e-01,8.203674395131e-03,7.542083939258e-09,8.203666853047e-03,8.660991893090e-03,-1.544936912267e-08,8.661007342459e-03,1.045793551421e-03,-3.501340370010e-09,1.045797052761e-03
2.200000000000e-01,9.986853004379e-03,1.446653831407e-08,9.986838537841e-03,1.079685724865e-02,-2.832224727337e-08,1.079688557090e-02,1.323424096241e-03,-1.193565540386e-08,1.323436031897e-03
2.400000000000e-01,1.042694396240e-02,2.533432052204e-08,1.042691862807e-02,1.175214387558e-02,-4.617725885753e-08,1.175219005284e-02,1.475346345188e-03,-3.016054150036e-08,1.475376505730e-03
2.600000000000e-01,9.003250919198e-03,4.053432864261e-08,9.003210384869e-03,1.101905557044e-02,-6.624114874304e-08,1.101912181159e-02,1.440631943450e-03,-6.291017970717e-08,1.440694853630e-03
2.800000000000e-01,5.737895981236e-03,5.908271935452e-08,5.737836898517e-03,8.608493648484e-03,-8.167384371988e-08,8.608575322328e-03,1.214959247568e-03,-1.125285777781e-07,1.215071776145e-03
3.000000000000e-01,1.195533268288e-03,7.775881930618e-08,1.195455509469e-03,5.049866098556e-03,-8.179925779981e-08,5.049947897814e-03,8.507569802943e-04,-1.754227894244e-07,8.509324030837e-04
3.200000000000e-01,-3.791269497918e-03,9.054441309934e-08,-3.791360042331e-03,1.123521077613e-03,-5.486991499203e-08,1.123575947528e-03,4.272431418922e-04,-2.395588865385e-07,4.274827007787e-04
3.400000000000e-01,-8.479319395553e-03,8.902121299896e-08,-8.479408416766e-03,-2.485926192261e-03,6.734322778846e-09,-2.485932926584e-03,1.178216143271e-05,-2.853716433821e-07,1.206753307610e-05
3.600000000000e-01,-1.243862577973e-02,6.445612489632e-08,-1.243869023586e-02,-5.403762838980e-03,1.007367454148e-07,-5.403863575725e-03,-3.634530738166e-04,-2.912466584472e-07,-3.631618271581e-04
3.800000000000e-01,-1.556403046322e-02,1.178086450675e-08,-1.556404224409e-02,-7.571106592820e-03,2.117663019409e-07,-7.571318359122e-03,-7.011177299546e-04,-2.421098330690e-07,-7.008756201216e-04
4.000000000000e-01,-1.794827011359e-02,-6.573253577886e-08,-1.794820438106e-02,-9.116586720213e-03,3.134448710407e-07,-9.116900165084e-03,-1.023294106485e-03,-1.371964399422e-07,-1.023156910045e-03
4.200000000000e-01,-1.973903994937e-02,-1.547854929075e-07,-1.973888516387e-02,-1.021482452002e-02,3.760408142785e-07,-1.021520056083e-02,-1.354947482600e-03,7.358982551618e-09,-1.354954841583e-03
4.400000000000e-01,-2.105402260040e-02,-2.438918302744e-07,-2.105377870857e-02,-1.100376721551e-02,3.767598704492e-07,-1.100414397539e-02,-1.714391899575e-03,1.631696419386e-07,-1.714555069217e-03
4.600000000000e-01,-2.195908785295e-02,-3.898926350155e-07,-2.195869796032e-02,-1.156482126598e-02,3.078632798640e-07,-1.156512912926e-02,-2.111081416564e-03,2.996643267054e-07,-2.111381080891e-03
4.800000000000e-01,-2.248066123940e-02,-9.959174982169e-07,-2.247966532190e-02,-1.193636777566e-02,1.786724723387e-07,-1.193654644813e-02,-2.547261412873e-03,3.946608229817e-07,-2.547656073696e-03
5.000000000000e-01,-2.262513815015e-02,-3.765155356121e-06,-2.262137299479e-02,-1.213364878600e-02,1.065089005061e-08,-1.213365943689e-02,-3.020351010212e-03,4.402043141161e-07,-3.020791214526e-03
5.200000000000e-01,-2.239300284784e-02,-1.435552616868e-05,-2.237864732167e-02,-1.216295397831e-02,-1.719118327859e-07,-1.216278206648e-02,-3.524679045115e-03,4.411822551581e-07,-3.525120227370e-03
5.400000000000e-01,-2.178622911989e-02,-4.843290340503e-05,-2.173779621649e-02,-1.202891009209e-02,-3.514459725280e-07,-1.202855864611e-02,-4.052453421720e-03,4.082940995299e-07,-4.052861715819e-03
5.600000000000e-01,-2.081135529586e-02,-1.431252655382e-04,-2.066823003032e-02,-1.173740015895e-02,-5.230213189809e-07,-1.173687713764e-02,-4.594266285211e-03,3.492257962574e-07,-4.594615511007e-03
5.800000000000e-01,-1.948050011521e-02,-3.744961580181e-04,-1.910600395720e-02,-1.129644552881e-02,-6.941129093574e-07,-1.129575141590e-02,-5.139407398741e-03,2.590964504127e-07,-5.139666495191e-03
6.000000000000e-01,-1.781155214131e-02,-8.756748390695e-04,-1.693587730225e-02,-1.071631401269e-02,-8.778183832316e-07,-1.071543619431e-02,-5.676129571683e-03,1.002402153233e-07,-5.676229811898e-03
